bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
06|1,30,7,,23.3,,66.2,160.6,O
06|3,30,8,,26.7,,54.0,45.9,X
06|5,30,4,,13.3,,23.5,54.0,X
07|1,53,16,,30.2,,67.8,111.7,O
07|2,50,13,,26.0,,80.4,83.3,O
07|3,52,6,,11.5,,85.2,91.4,O
07|4,51,5,,9.8,,59.0,68.1,X
07|5,48,8,,16.7,,59.2,29.0,X
07|6,49,4,,8.2,,21.4,29.7,X
07|7,47,1,,2.1,,8.6,55.9,X
08|1,108,21,,19.4,,72.3,108.4,O
08|2,107,22,,20.6,,97.6,77.7,X
08|3,102,12,,11.8,,86.8,72.0,X
08|4,110,19,,17.3,,97.7,86.3,O
08|5,103,8,,7.8,,36.2,66.9,X
08|6,102,12,,11.8,,71.3,68.2,X
08|7,99,9,,9.1,,31.1,80.1,O
08|8,93,9,,9.7,,23.7,30.2,X
09|1,174,32,,18.4,,82.7,80.9,O
09|2,168,30,,17.9,,97.0,70.4,X
09|3,165,28,,17.0,,135.1,101.1,O
09|4,162,20,,12.3,,119.2,77.8,X
09|5,154,16,,10.4,,93.9,88.7,O
09|6,160,17,,10.6,,54.9,72.2,X
09|7,155,12,,7.7,,43.9,64.0,X
09|8,148,9,,6.1,,12.5,59.5,X
09|9,145,14,,9.7,,39.0,75.1,X
10|1,213,34,,16.0,,63.5,68.1,X
10|10,173,17,,9.8,,80.8,72.0,X
10|2,206,31,,15.0,,92.1,77.3,X
10|3,203,29,,14.3,,94.0,97.9,O
10|4,199,23,,11.6,,115.9,77.0,X
10|5,195,23,,11.8,,87.8,77.1,X
10|6,191,15,,7.9,,39.1,78.9,X
10|7,197,18,,9.1,,113.1,83.8,O
10|8,177,18,,10.2,,34.1,68.2,X
10|9,178,13,,7.3,,77.4,85.6,O
11|1,236,41,,17.4,,81.7,85.0,O
11|10,194,20,,10.3,,68.0,77.2,X
11|11,191,19,,9.9,,88.9,63.5,X
11|2,223,31,,13.9,,59.2,84.8,O
11|3,232,18,,7.8,,58.7,72.6,X
11|4,221,23,,10.4,,84.5,68.5,X
11|5,223,21,,9.4,,113.1,82.1,O
11|6,223,16,,7.2,,101.6,75.6,X
11|7,200,26,,13.0,,110.2,85.3,O
11|8,199,13,,6.5,,72.3,79.0,X
11|9,182,16,,8.8,,67.9,83.5,O
12|1,252,41,,16.3,,97.0,85.1,O
12|10,213,14,,6.6,,113.9,61.4,X
12|11,201,18,,9.0,,95.5,76.1,X
12|12,204,14,,6.9,,57.4,64.1,X
12|2,248,30,,12.1,,64.0,83.4,O
12|3,253,25,,9.9,,67.9,71.5,X
12|4,240,16,,6.7,,41.2,68.4,X
12|5,234,28,,12.0,,56.5,61.4,X
