bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|27.0,33,8,,24.2,,85.8,91.4,O
1|28.0,33,4,,12.1,,35.3,78.5,X
1|29.0,42,13,,31.0,,136.7,109.5,O
1|30.0,44,11,,25.0,,120.7,98.2,O
1|31.0,54,14,,25.9,,72.9,79.1,X
1|32.0,60,17,,28.3,,82.6,70.5,X
1|33.0,56,18,,32.1,,78.1,72.8,X
1|34.0,60,18,,30.0,,77.5,78.0,X
1|35.0,63,18,,28.6,,102.1,91.8,O
1|36.0,65,20,,30.8,,65.6,86.0,O
1|37.0,78,26,,33.3,,88.6,93.8,O
1|38.0,74,20,,27.0,,77.7,74.7,X
1|39.0,73,18,,24.7,,52.1,76.8,X
1|40.0,84,24,,28.6,,93.4,80.3,O
1|41.0,66,20,,30.3,,70.1,82.9,O
1|42.0,75,22,,29.3,,91.3,91.9,O
1|43.0,89,26,,29.2,,95.7,81.6,O
1|44.0,75,20,,26.7,,80.7,90.7,O
1|45.0,68,22,,32.4,,99.7,95.1,O
1|46.0,69,28,,40.6,,94.5,85.4,O
1|47.0,70,24,,34.3,,80.2,92.8,O
1|48.0,62,19,,30.6,,73.7,83.4,O
1|49.0,56,15,,26.8,,61.7,77.1,X
1|50.0,72,24,,33.3,,87.1,82.4,O
1|51.0,58,22,,37.9,,114.5,108.8,O
1|52.0,58,22,,37.9,,68.3,70.4,X
1|53.0,51,14,,27.5,,53.9,67.0,X
1|54.0,44,10,,22.7,,72.2,86.8,O
1|55.0,33,17,,51.5,,78.5,84.6,O
1|57.0,38,13,,34.2,,78.8,87.6,O
2|15.0,36,5,,13.9,,35.9,79.4,X
2|16.0,32,5,,15.6,,74.3,84.2,O
2|17.0,52,9,,17.3,,74.1,90.1,O
2|18.0,52,13,,25.0,,204.6,89.4,O
2|19.0,69,10,,14.5,,70.1,72.7,X
2|20.0,97,14,,14.4,,80.3,76.8,X
2|21.0,106,17,,16.0,,81.8,78.4,X
2|22.0,82,11,,13.4,,43.2,46.2,X
2|23.0,132,25,,18.9,,69.4,66.5,X
2|24.0,144,26,,18.1,,77.9,89.6,O
2|25.0,182,31,,17.0,,89.6,72.5,X
2|26.0,192,35,,18.2,,68.2,81.5,O
2|27.0,230,38,,16.5,,83.4,98.6,O
2|28.0,251,41,,16.3,,91.1,72.9,X
2|29.0,255,53,,20.8,,101.5,75.8,X
2|30.0,269,56,,20.8,,102.4,86.0,O
2|31.0,297,59,,19.9,,78.8,77.1,X
2|32.0,326,69,,21.2,,75.1,81.5,O
2|33.0,313,65,,20.8,,90.1,86.7,O
2|34.0,409,85,,20.8,,85.8,76.8,X
2|35.0,397,88,,22.2,,73.8,101.5,O
2|36.0,398,99,,24.9,,83.2,77.7,X
2|37.0,443,102,,23.0,,75.5,82.9,O
2|38.0,410,93,,22.7,,84.6,81.9,O
2|39.0,444,88,,19.8,,64.6,78.3,X
2|40.0,416,85,,20.4,,73.5,85.4,O
2|41.0,525,114,,21.7,,77.6,74.1,X
2|42.0,482,93,,19.3,,61.4,75.7,X
2|43.0,460,108,,23.5,,75.4,83.2,O
2|44.0,494,119,,24.1,,84.4,84.1,O
2|45.0,461,92,,20.0,,68.1,76.6,X
2|46.0,441,97,,22.0,,77.7,82.2,O
2|47.0,422,98,,23.2,,88.2,77.5,X
2|48.0,432,108,,25.0,,87.8,85.2,O
2|49.0,412,89,,21.6,,66.4,78.5,X
2|50.0,380,78,,20.5,,68.8,78.5,X
2|51.0,372,84,,22.6,,99.3,92.7,O
2|52.0,346,87,,25.1,,88.9,79.3,X
2|53.0,319,77,,24.1,,78.5,83.7,O
2|54.0,303,79,,26.1,,77.0,89.5,O
2|55.0,254,75,,29.5,,109.5,95.9,O
2|56.0,243,53,,21.8,,71.1,79.4,X
2|57.0,217,45,,20.7,,68.4,79.4,X
2|58.0,171,39,,22.8,,110.9,95.9,O
2|59.0,153,36,,23.5,,66.9,80.1,O
2|60.0,167,31,,18.6,,49.1,62.4,X
2|61.0,119,26,,21.8,,102.3,99.4,O
2|62.0,91,19,,20.9,,61.5,89.3,O
2|63.0,85,19,,22.4,,134.9,88.7,O
2|64.0,73,12,,16.4,,109.4,99.3,O
2|65.0,63,12,,19.0,,44.6,48.2,X
2|66.0,48,12,,25.0,,119.2,92.4,O
2|67.0,52,10,,19.2,,115.8,96.7,O
2|68.0,39,5,,12.8,,74.7,107.6,O
2|69.0,30,4,,13.3,,91.0,83.0,O
3|0.0,59,0,,0.0,,0.0,64.6,X
3|10.0,303,12,,4.0,,59.2,76.4,X
3|11.0,346,13,,3.8,,73.3,48.1,X
3|12.0,454,21,,4.6,,45.6,81.9,O
3|13.0,481,33,,6.9,,95.1,80.2,O
3|14.0,694,31,,4.5,,115.2,97.0,O
3|15.0,722,31,,4.3,,36.1,60.1,X
3|16.0,906,38,,4.2,,53.8,73.0,X
3|17.0,1014,52,,5.1,,79.2,69.8,X
3|18.0,1226,73,,6.0,,92.4,64.1,X
3|19.0,1258,78,,6.2,,102.0,95.6,O
3|20.0,1552,82,,5.3,,60.9,72.3,X
3|21.0,1696,106,,6.2,,83.6,74.6,X
3|22.0,1991,134,,6.7,,85.4,76.5,X
3|23.0,2215,155,,7.0,,77.7,73.2,X
3|24.0,2347,144,,6.1,,83.6,84.1,O
3|25.0,2604,173,,6.6,,59.0,69.6,X
3|26.0,2729,179,,6.6,,79.1,71.3,X
