bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,198,15,,7.6,,70.0,87.6,O
A|11,1128,106,,9.4,,83.3,82.9,O
A|111,2006,202,,10.1,,83.1,82.0,O
A|112,70,5,,7.1,,87.1,63.9,X
A|113,74,15,,20.3,,226.3,120.3,O
A|121,6117,529,,8.6,,89.3,78.6,X
A|122,10314,889,,8.6,,73.8,80.9,O
A|132,7219,517,,7.2,,74.1,79.5,X
A|133,6200,433,,7.0,,72.1,81.1,O
A|2,394,31,,7.9,,66.1,74.6,X
A|21,6908,618,,8.9,,77.0,82.1,O
A|211,2030,213,,10.5,,92.4,85.4,O
A|212,822,82,,10.0,,77.2,79.1,X
A|213,771,63,,8.2,,80.4,84.0,O
A|22,4145,350,,8.4,,89.9,76.7,X
A|221,5146,400,,7.8,,61.7,78.0,X
A|222,12766,1175,,9.2,,74.8,79.5,X
A|223,573,42,,7.3,,73.2,68.2,X
A|232,8161,679,,8.3,,86.3,78.8,X
A|233,9307,789,,8.5,,78.8,78.0,X
A|3,33,3,,9.1,,16.9,101.8,O
A|311,57,8,,14.0,,84.1,68.5,X
A|32,7668,590,,7.7,,82.8,80.5,O
A|321,849,75,,8.8,,125.5,84.5,O
A|322,1619,111,,6.9,,70.7,76.6,X
A|323,1042,69,,6.6,,59.7,66.0,X
A|33,1867,110,,5.9,,57.5,72.2,X
A|331,34,2,,5.9,,136.7,119.0,O
A|332,1001,80,,8.0,,84.3,84.7,O
A|333,571,33,,5.8,,65.2,65.3,X
B|1,164,10,,6.1,,57.0,90.0,O
B|11,735,41,,5.6,,56.2,63.4,X
B|111,1179,97,,8.2,,82.0,69.7,X
B|112,50,4,,8.0,,53.1,37.4,X
B|113,53,1,,1.9,,0.8,77.0,X
B|121,3489,244,,7.0,,82.4,76.8,X
B|122,6584,467,,7.1,,87.4,82.8,O
B|132,4225,244,,5.8,,75.2,75.7,X
B|133,3784,243,,6.4,,90.6,88.2,O
B|2,288,17,,5.9,,67.2,67.1,X
B|21,5135,359,,7.0,,80.5,79.5,X
B|211,1118,77,,6.9,,108.5,81.9,O
B|212,506,45,,8.9,,85.0,74.7,X
B|213,600,38,,6.3,,53.1,79.9,X
B|22,2926,181,,6.2,,63.0,80.0,O
B|221,3210,217,,6.8,,93.7,81.7,O
B|222,8208,568,,6.9,,75.8,79.2,X
B|223,506,33,,6.5,,84.9,68.3,X
B|232,5021,307,,6.1,,92.5,78.7,X
B|233,5848,369,,6.3,,77.0,73.5,X
B|3,40,2,,5.0,,62.1,69.0,X
B|311,42,3,,7.1,,128.7,82.5,O
B|32,5884,369,,6.3,,71.1,69.6,X
B|321,482,30,,6.2,,104.1,84.5,O
B|322,994,71,,7.1,,67.6,67.5,X
B|323,925,60,,6.5,,77.4,69.0,X
B|33,1461,78,,5.3,,68.8,72.3,X
B|331,46,4,,8.7,,119.5,124.4,O
B|332,561,37,,6.6,,81.2,78.3,X
B|333,403,25,,6.2,,50.5,57.3,X
C|1,91,3,,3.3,,10.5,158.7,O
C|11,531,31,,5.8,,81.9,68.4,X
C|111,735,52,,7.1,,93.2,79.4,X
C|113,45,3,,6.7,,73.9,50.4,X
C|121,2335,146,,6.3,,93.6,85.5,O
C|122,3829,218,,5.7,,65.9,79.2,X
C|132,3059,164,,5.4,,87.4,86.9,O
C|133,2398,92,,3.8,,63.9,69.2,X
C|2,248,13,,5.2,,46.7,76.0,X
C|21,3794,199,,5.2,,70.9,79.7,X
C|211,688,48,,7.0,,102.8,102.5,O
C|212,387,17,,4.4,,56.5,85.3,O
C|213,413,29,,7.0,,73.0,89.2,O
C|22,2551,154,,6.0,,74.9,72.2,X
C|221,1951,111,,5.7,,75.7,79.1,X
C|222,4541,238,,5.2,,77.7,77.8,X
