bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,830,84,,10.1,,81.8,70.2,X
A|10.0,619,40,,6.5,,73.1,71.9,X
A|11.0,466,34,,7.3,,135.2,91.0,O
A|12.0,382,16,,4.2,,60.7,85.2,O
A|13.0,345,15,,4.3,,73.1,74.4,X
A|14.0,262,11,,4.2,,39.6,53.5,X
A|15.0,199,13,,6.5,,119.8,71.7,X
A|16.0,155,9,,5.8,,49.1,106.8,O
A|17.0,54,2,,3.7,,10.2,89.6,O
A|18.0,30,3,,10.0,,86.0,57.0,X
A|2.0,988,131,,13.3,,66.4,79.8,X
A|3.0,994,129,,13.0,,84.1,76.6,X
A|4.0,1008,94,,9.3,,78.3,81.6,O
A|5.0,984,86,,8.7,,73.1,76.5,X
A|6.0,909,81,,8.9,,89.8,83.4,O
A|7.0,801,53,,6.6,,99.5,68.5,X
A|8.0,704,39,,5.5,,77.1,80.3,O
A|9.0,667,37,,5.5,,94.3,76.0,X
B|1.0,612,46,,7.5,,48.3,60.1,X
B|10.0,502,21,,4.2,,69.8,98.5,O
B|11.0,405,18,,4.4,,55.5,65.4,X
B|12.0,356,12,,3.4,,41.5,76.3,X
B|13.0,299,10,,3.3,,33.3,123.2,O
B|14.0,257,12,,4.7,,97.1,81.4,O
B|15.0,201,8,,4.0,,67.4,101.0,O
B|16.0,141,6,,4.3,,47.4,79.5,X
B|17.0,42,0,,0.0,,0.0,23.9,X
B|2.0,692,80,,11.6,,69.2,71.7,X
B|3.0,741,66,,8.9,,91.9,73.1,X
B|4.0,744,62,,8.3,,106.2,76.0,X
B|5.0,718,52,,7.2,,129.1,79.0,X
B|6.0,742,44,,5.9,,67.1,76.2,X
B|7.0,713,40,,5.6,,86.6,84.8,O
B|8.0,646,31,,4.8,,79.3,69.1,X
B|9.0,527,28,,5.3,,81.7,69.9,X
C|1.0,285,17,,6.0,,65.7,81.4,O
C|10.0,312,15,,4.8,,82.7,119.8,O
C|11.0,238,10,,4.2,,36.0,69.6,X
C|12.0,212,7,,3.3,,97.8,92.4,O
C|13.0,209,7,,3.3,,133.2,79.2,X
C|14.0,183,7,,3.8,,78.0,93.0,O
C|15.0,126,4,,3.2,,116.8,89.2,O
C|16.0,110,3,,2.7,,105.4,86.2,O
C|2.0,301,23,,7.6,,45.1,57.3,X
C|3.0,351,23,,6.6,,60.9,73.1,X
C|4.0,382,27,,7.1,,65.5,95.2,O
C|5.0,399,21,,5.3,,59.8,83.3,O
C|6.0,382,14,,3.7,,35.3,72.5,X
C|7.0,373,12,,3.2,,76.6,84.1,O
C|8.0,342,8,,2.3,,36.2,81.6,O
C|9.0,315,10,,3.2,,40.8,66.2,X
D|1.0,128,3,,2.3,,59.5,89.1,O
D|10.0,121,6,,5.0,,179.7,76.5,X
D|11.0,80,4,,5.0,,99.8,42.2,X
D|12.0,95,3,,3.2,,63.9,63.2,X
D|13.0,71,0,,0.0,,0.0,27.7,X
D|14.0,51,0,,0.0,,0.0,202.4,O
D|15.0,57,0,,0.0,,0.0,57.8,X
D|16.0,37,1,,2.7,,43.0,8.1,X
D|2.0,107,5,,4.7,,30.2,70.2,X
D|3.0,102,9,,8.8,,68.4,41.7,X
D|4.0,129,6,,4.7,,78.0,81.7,O
D|5.0,130,7,,5.4,,60.3,51.8,X
D|6.0,138,6,,4.3,,42.5,59.4,X
D|7.0,145,6,,4.1,,49.9,48.7,X
D|8.0,138,5,,3.6,,98.2,61.0,X
D|9.0,128,4,,3.1,,148.7,58.9,X
S|1.0,1086,147,,13.5,,64.8,72.4,X
S|10.0,364,31,,8.5,,83.5,74.4,X
S|11.0,368,31,,8.4,,95.9,90.0,O
S|12.0,322,20,,6.2,,75.5,76.1,X
S|13.0,245,16,,6.5,,105.5,88.1,O
S|14.0,178,11,,6.2,,42.5,83.7,O
S|15.0,124,7,,5.6,,34.1,73.9,X
S|16.0,103,10,,9.7,,82.5,132.8,O
S|2.0,1307,263,,20.1,,73.6,80.7,O
S|3.0,1126,205,,18.2,,80.1,80.6,O
S|4.0,1047,156,,14.9,,81.3,78.4,X
S|5.0,930,106,,11.4,,75.8,80.7,O
S|6.0,797,87,,10.9,,108.0,87.2,O
S|7.0,659,81,,12.3,,79.6,87.1,O
S|8.0,589,58,,9.8,,86.1,79.9,X
S|9.0,523,52,,9.9,,105.4,85.6,O
