bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1,760,63,,8.3,,67.0,76.5,X
A1|2,1494,106,,7.1,,64.1,70.8,X
A1|3,2277,162,,7.1,,72.8,79.8,X
A1|4,3053,199,,6.5,,77.3,73.3,X
A1|5,3687,230,,6.2,,80.9,82.2,O
A1|6,3735,202,,5.4,,77.7,76.3,X
A2|1,636,43,,6.8,,66.2,80.7,O
A2|2,1190,94,,7.9,,99.4,87.6,O
A2|3,1894,124,,6.5,,87.9,77.8,X
A2|4,2820,173,,6.1,,82.5,82.3,O
A2|5,3365,164,,4.9,,67.5,77.2,X
A2|6,3535,173,,4.9,,78.5,73.1,X
A3|1,551,43,,7.8,,79.6,81.8,O
A3|2,1085,73,,6.7,,87.8,80.9,O
A3|3,1688,103,,6.1,,65.7,75.1,X
A3|4,2483,142,,5.7,,81.1,81.0,O
A3|5,3017,144,,4.8,,74.0,76.4,X
A3|6,3299,134,,4.1,,69.4,81.5,O
A4|1,450,35,,7.8,,78.0,88.5,O
A4|2,905,58,,6.4,,70.4,80.3,O
A4|3,1422,66,,4.6,,56.3,82.1,O
A4|4,2085,109,,5.2,,75.1,71.6,X
A4|5,2622,124,,4.7,,77.4,74.4,X
A4|6,2984,121,,4.1,,79.5,76.7,X
B1|1,45,3,,6.7,,132.6,93.6,O
B1|2,114,3,,2.6,,49.1,76.0,X
B1|3,212,7,,3.3,,96.3,81.1,O
B1|4,391,9,,2.3,,88.0,85.1,O
B1|5,697,17,,2.4,,70.1,73.8,X
B1|6,893,15,,1.7,,67.3,86.2,O
B2|1,38,2,,5.3,,483.4,114.9,O
B2|2,83,4,,4.8,,283.3,126.3,O
B2|3,165,2,,1.2,,26.9,137.8,O
B2|4,226,4,,1.8,,76.9,55.0,X
B2|5,387,5,,1.3,,45.8,76.6,X
B2|6,539,7,,1.3,,55.6,66.4,X
