bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,44,3,,6.8,,126.4,52.4,X
-0.3,36,1,,2.8,,9.6,53.4,X
-0.4,47,2,,4.3,,51.5,62.8,X
-0.5,57,1,,1.8,,18.4,56.9,X
-0.6,45,1,,2.2,,47.7,47.6,X
-0.7,52,4,,7.7,,161.0,84.2,O
-0.8,70,1,,1.4,,7.3,20.5,X
-1.0,77,2,,2.6,,44.5,78.8,X
-1.1,57,3,,5.3,,85.3,82.6,O
-1.2,53,1,,1.9,,30.7,38.1,X
-1.3,48,3,,6.2,,82.2,28.7,X
-1.4,96,2,,2.1,,33.4,82.3,O
-1.5,88,4,,4.5,,99.1,68.1,X
-1.6,113,6,,5.3,,94.4,95.0,O
-1.7,136,7,,5.1,,89.8,98.4,O
-1.8,63,3,,4.8,,136.3,94.1,O
-1.9,159,7,,4.4,,37.5,55.3,X
-10.0,1402,28,,2.0,,45.7,76.3,X
-10.1,204,3,,1.5,,71.8,62.1,X
-10.2,94,0,,0.0,,0.0,110.0,O
-10.3,368,9,,2.4,,78.2,68.1,X
-10.4,179,4,,2.2,,30.2,96.7,O
-10.5,900,30,,3.3,,80.4,76.3,X
-10.6,74,1,,1.4,,18.5,69.2,X
-10.7,499,10,,2.0,,110.8,80.1,O
-10.8,593,20,,3.4,,129.8,89.1,O
-10.9,54,1,,1.9,,17.7,71.8,X
-11.0,100,6,,6.0,,58.7,111.5,O
-11.2,74,2,,2.7,,231.2,248.7,O
-11.3,76,2,,2.6,,35.2,60.1,X
-11.4,46,1,,2.2,,163.8,122.6,O
-11.5,81,2,,2.5,,28.7,27.4,X
-11.6,42,1,,2.4,,49.3,17.3,X
-11.7,106,4,,3.8,,127.4,87.8,O
-11.8,98,2,,2.0,,154.4,143.5,O
-11.9,59,1,,1.7,,18.7,73.4,X
-12.0,68,2,,2.9,,62.1,33.0,X
-12.1,70,1,,1.4,,40.8,28.3,X
-12.2,101,2,,2.0,,84.8,43.8,X
-12.3,36,0,,0.0,,0.0,53.7,X
-12.4,57,3,,5.3,,72.0,64.0,X
-12.5,46,2,,4.3,,87.3,61.6,X
-12.6,69,4,,5.8,,131.8,81.5,O
-12.7,53,0,,0.0,,0.0,30.0,X
-12.8,86,0,,0.0,,0.0,61.7,X
-12.9,64,1,,1.6,,68.3,72.3,X
-13.0,31,0,,0.0,,0.0,89.7,O
-13.1,43,2,,4.7,,63.1,16.5,X
-13.2,45,4,,8.9,,475.2,122.7,O
-13.3,36,0,,0.0,,0.0,42.7,X
-13.4,61,1,,1.6,,69.8,85.8,O
-13.5,59,1,,1.7,,193.9,195.0,O
-13.6,85,1,,1.2,,14.2,88.8,O
-13.7,75,1,,1.3,,33.9,55.0,X
-13.8,53,3,,5.7,,186.8,71.3,X
-13.9,43,1,,2.3,,190.9,97.7,O
-14.0,39,0,,0.0,,0.0,48.4,X
-14.1,88,3,,3.4,,187.9,132.6,O
-14.3,53,3,,5.7,,232.8,74.2,X
-14.4,48,1,,2.1,,6.8,150.5,O
-14.5,38,1,,2.6,,16.8,64.7,X
-14.6,59,0,,0.0,,0.0,61.3,X
-14.8,45,0,,0.0,,0.0,25.4,X
-14.9,30,1,,3.3,,46.3,26.5,X
