bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
49.0,316,27,,8.5,,116.7,80.9,O
50.0,895,72,,8.0,,60.1,74.3,X
51.0,4295,302,,7.0,,87.3,76.4,X
52.0,7560,599,,7.9,,84.5,75.7,X
53.0,10330,781,,7.6,,76.8,77.8,X
54.0,36468,3113,,8.5,,77.7,79.4,X
55.0,34593,3167,,9.2,,77.3,77.0,X
56.0,40967,4078,,10.0,,77.4,81.1,O
56.5,36,4,,11.1,,44.1,43.6,X
57.0,32792,2901,,8.8,,74.1,79.0,X
57.5,115,12,,10.4,,86.4,66.7,X
58.0,9398,740,,7.9,,89.3,77.2,X
58.5,36,10,,27.8,,176.5,133.4,O
59.0,136,16,,11.8,,51.3,90.9,O
