bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|A,3951,324,,8.2,,73.9,75.9,X
1|B,9124,611,,6.7,,85.4,81.2,O
1|C,3379,191,,5.7,,67.4,70.0,X
1|S,1596,157,,9.8,,96.5,85.5,O
2|A,1626,144,,8.9,,70.7,81.6,O
2|B,3677,288,,7.8,,90.0,77.9,X
2|C,3401,177,,5.2,,70.1,78.2,X
2|D,211,5,,2.4,,37.3,48.3,X
2|S,787,76,,9.7,,104.9,84.7,O
3|A,3718,298,,8.0,,89.1,89.7,O
3|B,7901,569,,7.2,,80.1,73.2,X
3|C,5815,311,,5.3,,82.3,82.0,O
3|D,2422,97,,4.0,,67.1,65.2,X
3|S,1371,115,,8.4,,100.5,74.7,X
4|A,943,89,,9.4,,97.9,72.1,X
4|B,1159,87,,7.5,,91.9,72.4,X
4|C,551,23,,4.2,,58.6,62.5,X
4|D,122,4,,3.3,,80.6,59.1,X
9|A,181,14,,7.7,,114.8,89.6,O
9|B,1789,104,,5.8,,43.5,61.6,X
