bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|49.0,33,1,,3.0,,18.2,88.3,O
A|50.0,83,5,,6.0,,21.4,79.0,X
A|51.0,343,21,,6.1,,40.9,69.2,X
A|52.0,638,77,,12.1,,114.2,80.9,O
A|53.0,763,90,,11.8,,130.9,96.6,O
A|54.0,1920,188,,9.8,,73.4,83.4,O
A|55.0,1604,189,,11.8,,83.5,81.4,O
A|56.0,1600,167,,10.4,,96.9,82.0,O
A|57.0,1206,109,,9.0,,56.8,70.1,X
A|58.0,347,28,,8.1,,108.7,89.8,O
B|49.0,32,2,,6.2,,34.7,37.0,X
B|50.0,68,8,,11.8,,101.4,78.3,X
B|51.0,255,16,,6.3,,80.8,78.6,X
B|52.0,536,57,,10.6,,114.1,79.9,X
B|53.0,567,48,,8.5,,77.8,88.9,O
B|54.0,1533,144,,9.4,,75.1,81.1,O
B|55.0,1200,103,,8.6,,93.1,74.5,X
B|56.0,1224,112,,9.2,,81.5,79.9,X
B|57.0,964,88,,9.1,,92.5,78.7,X
B|58.0,228,18,,7.9,,90.0,75.2,X
C|49.0,30,1,,3.3,,70.7,59.1,X
C|50.0,69,5,,7.2,,96.9,94.2,O
C|51.0,310,15,,4.8,,26.2,59.8,X
C|52.0,546,35,,6.4,,83.5,84.3,O
C|53.0,678,32,,4.7,,56.4,76.6,X
C|54.0,2059,134,,6.5,,59.9,84.8,O
C|55.0,1510,85,,5.6,,55.7,67.9,X
C|56.0,1598,134,,8.4,,81.3,79.0,X
C|57.0,1371,86,,6.3,,61.3,75.8,X
C|58.0,282,17,,6.0,,72.8,68.9,X
D|50.0,37,4,,10.8,,45.7,53.6,X
D|51.0,227,9,,4.0,,41.0,61.3,X
D|52.0,358,12,,3.4,,32.3,60.1,X
D|53.0,396,14,,3.5,,32.4,85.4,O
D|54.0,1069,43,,4.0,,47.2,61.3,X
D|55.0,757,34,,4.5,,75.5,68.0,X
D|56.0,785,49,,6.2,,61.2,66.3,X
D|57.0,591,28,,4.7,,31.6,75.8,X
D|58.0,151,6,,4.0,,109.7,82.0,O
S|49.0,31,5,,16.1,,113.9,105.3,O
S|50.0,71,6,,8.5,,28.4,79.3,X
S|51.0,199,22,,11.1,,86.1,86.1,O
S|52.0,441,48,,10.9,,88.3,76.4,X
S|53.0,470,56,,11.9,,108.4,82.4,O
S|54.0,1369,201,,14.7,,94.8,85.8,O
S|55.0,1126,154,,13.7,,96.1,73.5,X
S|56.0,1300,159,,12.2,,83.7,77.4,X
S|57.0,1030,139,,13.5,,93.3,96.3,O
S|58.0,283,30,,10.6,,97.7,89.7,O
