bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|380,56,2,,3.6,,17.6,108.1,O
05|400,476,28,,5.9,,61.0,65.7,X
05|420,3207,220,,6.9,,76.1,79.8,X
05|440,9553,696,,7.3,,69.6,73.3,X
05|460,15931,1341,,8.4,,81.9,76.2,X
05|480,15463,1457,,9.4,,80.9,80.4,O
05|500,9218,898,,9.7,,77.6,77.8,X
05|520,3641,416,,11.4,,86.6,85.0,O
05|540,822,85,,10.3,,93.8,75.4,X
05|560,158,12,,7.6,,28.6,45.8,X
10|400,92,3,,3.3,,29.3,79.3,X
10|420,772,52,,6.7,,79.4,85.0,O
10|440,2905,180,,6.2,,74.8,74.3,X
10|460,6348,516,,8.1,,76.2,76.5,X
10|480,7167,589,,8.2,,82.1,78.0,X
10|500,5017,461,,9.2,,73.1,76.3,X
10|520,2206,193,,8.7,,59.3,78.2,X
10|540,499,54,,10.8,,137.4,103.7,O
10|560,91,13,,14.3,,107.0,86.1,O
16|420,176,11,,6.2,,84.3,59.8,X
16|440,886,53,,6.0,,72.3,80.0,O
16|460,2400,175,,7.3,,65.5,75.1,X
16|480,3025,259,,8.6,,87.3,79.4,X
16|500,2511,208,,8.3,,76.9,78.8,X
16|520,1023,94,,9.2,,82.1,80.1,O
16|540,266,23,,8.6,,113.8,66.8,X
16|560,61,7,,11.5,,154.4,87.1,O
A3|380,221,7,,3.2,,91.7,64.7,X
A3|400,1704,78,,4.6,,75.4,69.9,X
A3|420,6750,437,,6.5,,63.7,75.0,X
A3|440,13843,1217,,8.8,,82.1,80.8,O
A3|460,17035,1656,,9.7,,74.4,81.6,O
A3|480,13217,1492,,11.3,,83.2,82.1,O
A3|500,6873,798,,11.6,,72.4,84.0,O
A3|520,2363,318,,13.5,,90.2,83.3,O
A3|540,582,62,,10.7,,62.7,73.7,X
A3|560,110,17,,15.5,,110.2,84.6,O
OP|420,52,0,,0.0,,0.0,26.8,X
OP|440,438,30,,6.8,,103.0,81.5,O
OP|460,1489,103,,6.9,,71.7,76.9,X
OP|480,2414,179,,7.4,,69.4,77.4,X
OP|500,2194,179,,8.2,,69.1,77.8,X
OP|520,1086,114,,10.5,,103.1,81.5,O
OP|540,279,33,,11.8,,107.3,68.1,X
OP|560,36,5,,13.9,,73.1,106.0,O
