bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,15486,1768,,11.4,,75.9,76.8,X
10.0,6410,359,,5.6,,79.8,78.9,X
11.0,5333,298,,5.6,,84.7,78.8,X
12.0,4526,244,,5.4,,88.2,88.2,O
13.0,3664,187,,5.1,,78.6,82.8,O
14.0,2937,128,,4.4,,56.4,74.8,X
15.0,2259,108,,4.8,,71.4,79.0,X
16.0,1614,81,,5.0,,91.1,86.7,O
17.0,572,36,,6.3,,92.2,73.2,X
18.0,347,19,,5.5,,97.4,76.6,X
2.0,14393,2213,,15.4,,74.3,77.4,X
3.0,13673,1680,,12.3,,74.8,77.2,X
4.0,13009,1368,,10.5,,83.4,79.0,X
5.0,12051,990,,8.2,,80.7,79.5,X
6.0,10892,850,,7.8,,83.3,78.0,X
7.0,9733,664,,6.8,,83.0,84.0,O
8.0,8617,515,,6.0,,74.1,77.4,X
9.0,7491,465,,6.2,,84.6,79.8,X
