bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|00,516,56,,10.9,,95.4,80.5,O
A|01,5120,679,,13.3,,79.2,75.4,X
A|02,7861,1094,,13.9,,85.6,80.8,O
A|03,7077,965,,13.6,,77.7,80.3,O
A|04,6054,791,,13.1,,83.2,80.5,O
A|05,5801,766,,13.2,,77.1,80.7,O
A|06,5197,599,,11.5,,74.9,82.1,O
A|07,5296,580,,11.0,,74.8,77.3,X
A|08,4432,433,,9.8,,80.6,77.4,X
A|09,3893,386,,9.9,,76.7,80.1,O
A|10,3364,339,,10.1,,84.5,80.0,O
A|11,2877,249,,8.7,,77.2,77.6,X
A|12,2354,177,,7.5,,73.7,78.3,X
A|13,1992,165,,8.3,,80.4,73.6,X
A|14,1485,118,,7.9,,88.2,75.7,X
A|15,1106,77,,7.0,,63.3,95.6,O
A|16,712,59,,8.3,,116.3,88.3,O
A|17,325,20,,6.2,,73.4,67.9,X
A|18,158,8,,5.1,,62.6,84.8,O
B|00,405,30,,7.4,,111.4,111.5,O
B|01,3137,306,,9.8,,81.8,79.0,X
B|02,3937,405,,10.3,,85.5,81.1,O
B|03,3182,341,,10.7,,83.2,81.5,O
B|04,2626,262,,10.0,,82.7,86.1,O
B|05,2646,253,,9.6,,74.9,76.5,X
B|06,2356,188,,8.0,,61.3,72.1,X
B|07,2513,182,,7.2,,73.1,80.3,O
B|08,2116,148,,7.0,,78.6,78.0,X
B|09,1893,130,,6.9,,84.2,72.5,X
B|10,1738,113,,6.5,,79.8,73.4,X
B|11,1549,93,,6.0,,59.0,84.2,O
B|12,1238,60,,4.8,,54.1,75.4,X
B|13,995,50,,5.0,,65.8,78.9,X
B|14,783,50,,6.4,,110.4,83.1,O
B|15,614,26,,4.2,,87.8,71.8,X
B|16,373,31,,8.3,,115.4,91.9,O
B|17,168,6,,3.6,,68.4,76.8,X
B|18,89,3,,3.4,,49.4,55.9,X
C|00,417,25,,6.0,,94.9,72.6,X
C|01,2188,198,,9.0,,74.3,75.7,X
C|02,2616,256,,9.8,,89.0,93.5,O
C|03,2105,154,,7.3,,68.8,74.3,X
C|04,1706,128,,7.5,,58.9,73.4,X
C|05,1643,131,,8.0,,72.9,84.9,O
C|06,1459,106,,7.3,,88.5,81.0,O
C|07,1610,118,,7.3,,83.0,84.4,O
C|08,1425,101,,7.1,,104.0,88.3,O
C|09,1217,74,,6.1,,96.6,72.6,X
C|10,1093,52,,4.8,,86.7,83.3,O
C|11,964,51,,5.3,,57.8,57.9,X
C|12,803,30,,3.7,,71.8,70.3,X
C|13,673,33,,4.9,,101.5,74.9,X
C|14,506,33,,6.5,,148.8,93.8,O
C|15,372,21,,5.6,,113.6,110.6,O
C|16,251,13,,5.2,,60.4,51.2,X
C|17,98,3,,3.1,,15.6,36.4,X
C|18,66,3,,4.5,,22.7,61.2,X
D|00,493,28,,5.7,,60.0,67.6,X
D|01,1736,136,,7.8,,73.4,71.9,X
D|02,2051,195,,9.5,,83.6,84.3,O
D|03,1721,132,,7.7,,66.3,75.2,X
D|04,1408,93,,6.6,,62.9,80.9,O
D|05,1378,96,,7.0,,83.7,77.9,X
D|06,1250,100,,8.0,,94.2,76.4,X
D|07,1292,85,,6.6,,67.8,68.4,X
D|08,1154,71,,6.2,,76.3,67.3,X
D|09,1086,64,,5.9,,77.0,66.5,X
D|10,966,46,,4.8,,61.5,74.4,X
D|11,836,42,,5.0,,93.8,76.5,X
D|12,678,29,,4.3,,54.2,66.6,X
D|13,609,27,,4.4,,44.0,84.7,O
D|14,454,26,,5.7,,97.0,79.1,X
D|15,375,12,,3.2,,67.2,64.7,X
D|16,258,6,,2.3,,45.0,66.5,X
D|17,89,1,,1.1,,11.9,67.1,X
D|18,50,2,,4.0,,32.6,112.4,O
E|00,187,11,,5.9,,56.5,58.1,X
E|01,456,32,,7.0,,123.0,108.7,O
E|02,523,41,,7.8,,59.4,79.6,X
E|03,427,34,,8.0,,92.9,92.0,O
E|04,380,20,,5.3,,30.8,56.5,X
E|05,310,19,,6.1,,143.4,83.5,O
E|06,319,16,,5.0,,74.3,82.7,O
E|07,339,12,,3.5,,69.1,75.2,X
E|08,325,10,,3.1,,28.9,60.3,X
E|09,327,21,,6.4,,129.0,111.6,O
E|10,271,9,,3.3,,34.0,66.6,X
E|11,220,10,,4.5,,89.5,74.1,X
E|12,186,8,,4.3,,28.2,79.2,X
E|13,182,9,,4.9,,174.9,135.9,O
E|14,136,4,,2.9,,21.0,61.9,X
E|15,109,5,,4.6,,70.4,44.2,X
E|16,77,1,,1.3,,42.7,48.2,X
