bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,2590,648,,25.0,,79.5,84.0,O
02,2579,436,,16.9,,84.6,82.7,O
03,2552,341,,13.4,,80.1,77.3,X
04,2532,234,,9.2,,70.1,72.3,X
05,2467,201,,8.1,,83.0,78.8,X
06,2365,156,,6.6,,66.6,73.6,X
07,2257,125,,5.5,,67.5,78.6,X
08,2090,94,,4.5,,58.0,80.1,O
09,1909,104,,5.4,,90.4,87.4,O
10,1625,75,,4.6,,91.6,83.6,O
11,1421,51,,3.6,,67.9,73.4,X
12,1093,37,,3.4,,63.3,75.0,X
13,901,38,,4.2,,105.1,73.8,X
14,662,17,,2.6,,78.5,74.1,X
15,525,13,,2.5,,71.7,81.4,O
16,347,8,,2.3,,80.8,102.1,O
