bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.0,123,10,,8.1,,84.8,96.5,O
11.0,103,3,,2.9,,42.1,56.8,X
14.0,65,5,,7.7,,63.4,95.7,O
15.0,121,10,,8.3,,62.0,73.4,X
16.0,110,8,,7.3,,105.7,104.1,O
17.0,122,10,,8.2,,40.9,60.0,X
18.0,110,14,,12.7,,119.6,81.4,O
21.0,72,5,,6.9,,92.9,63.3,X
22.0,123,15,,12.2,,129.3,82.7,O
23.0,106,7,,6.6,,51.8,73.5,X
24.0,136,13,,9.6,,138.5,106.5,O
25.0,129,15,,11.6,,73.5,89.0,O
26.0,47,5,,10.6,,238.6,133.5,O
29.0,93,9,,9.7,,43.2,72.1,X
30.0,75,9,,12.0,,64.3,34.2,X
31.0,81,9,,11.1,,65.8,57.7,X
32.0,49,5,,10.2,,44.5,73.1,X
36.0,33,8,,24.2,,225.8,65.4,X
37.0,39,5,,12.8,,199.9,64.6,X
