bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,36,4,,11.1,,31.7,110.3,O
A|2,1532,167,,10.9,,96.6,75.7,X
A|3,647,87,,13.4,,93.7,85.5,O
A|5,813,81,,10.0,,70.4,78.5,X
B|2,590,58,,9.8,,67.4,91.0,O
B|3,247,21,,8.5,,57.9,70.6,X
B|5,457,38,,8.3,,53.4,65.6,X
C|2,356,26,,7.3,,43.6,82.0,O
C|3,128,13,,10.2,,118.7,96.0,O
C|5,353,25,,7.1,,78.0,74.4,X
D|2,338,39,,11.5,,103.9,87.2,O
D|3,124,8,,6.5,,44.9,59.0,X
D|5,377,26,,6.9,,67.2,69.6,X
E|2,126,7,,5.6,,51.9,68.8,X
E|5,116,6,,5.2,,42.9,89.5,O
