bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|0,3043,148,,4.9,,92.6,78.4,X
A1|1,2728,153,,5.6,,86.0,79.0,X
A1|2,5055,254,,5.0,,73.2,75.4,X
A1|3,160,9,,5.6,,86.7,76.0,X
A1|5,3943,224,,5.7,,76.1,74.3,X
A1|6,55,6,,10.9,,162.8,74.5,X
A2|0,3440,143,,4.2,,87.6,74.6,X
A2|1,2603,96,,3.7,,68.1,71.1,X
A2|2,4470,194,,4.3,,73.1,74.6,X
A2|3,167,8,,4.8,,88.2,63.9,X
A2|5,3709,162,,4.4,,60.9,71.0,X
A2|6,56,6,,10.7,,163.3,112.3,O
A3|0,3564,127,,3.6,,74.2,76.8,X
A3|1,2445,99,,4.0,,76.9,79.3,X
A3|2,3859,162,,4.2,,65.8,75.3,X
A3|3,155,8,,5.2,,65.1,67.2,X
A3|5,3445,158,,4.6,,88.8,85.0,O
A3|6,52,2,,3.8,,175.8,102.9,O
A4|0,3567,115,,3.2,,73.2,73.2,X
A4|1,2168,79,,3.6,,64.1,72.9,X
A4|2,3340,165,,4.9,,97.6,84.9,O
A4|3,124,4,,3.2,,95.4,70.6,X
A4|5,3166,164,,5.2,,99.0,80.1,O
A4|6,47,1,,2.1,,3.7,60.4,X
B1|0,1535,23,,1.5,,70.9,68.1,X
B1|1,1452,33,,2.3,,82.9,82.2,O
B1|2,2120,45,,2.1,,86.8,76.2,X
B1|3,74,2,,2.7,,153.5,145.0,O
B1|5,1536,36,,2.3,,104.2,105.3,O
B2|0,1166,13,,1.1,,60.6,68.3,X
B2|1,1044,23,,2.2,,94.0,83.9,O
B2|2,1213,11,,0.9,,57.3,69.9,X
B2|3,54,1,,1.9,,35.0,22.0,X
B2|5,1140,21,,1.8,,110.3,77.1,X
