bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,2129,446,,20.9,,80.0,83.7,O
10.0,1222,74,,6.1,,64.5,69.4,X
11.0,1005,56,,5.6,,78.1,75.5,X
12.0,819,56,,6.8,,98.5,78.8,X
13.0,704,48,,6.8,,94.6,84.0,O
14.0,526,22,,4.2,,51.8,97.1,O
15.0,417,16,,3.8,,65.2,75.2,X
16.0,323,20,,6.2,,57.6,85.8,O
17.0,161,8,,5.0,,64.0,78.4,X
18.0,118,1,,0.8,,5.8,52.8,X
2.0,2090,298,,14.3,,79.5,75.1,X
3.0,2000,237,,11.8,,65.2,77.1,X
4.0,2011,177,,8.8,,66.7,74.9,X
5.0,1941,219,,11.3,,90.9,82.7,O
6.0,1779,151,,8.5,,107.3,81.9,O
7.0,1715,114,,6.6,,89.6,78.5,X
8.0,1586,107,,6.7,,78.3,73.5,X
9.0,1410,88,,6.2,,89.1,80.6,O
