bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|0,3196,233,,7.3,,82.7,86.9,O
稍重|1,710,76,,10.7,,68.8,72.6,X
稍重|2,541,105,,19.4,,87.7,75.0,X
稍重|3,1048,124,,11.8,,89.5,87.8,O
稍重|4,753,28,,3.7,,41.8,48.7,X
良|0,11283,756,,6.7,,81.6,79.5,X
良|1,2654,293,,11.0,,82.4,78.1,X
良|2,1918,279,,14.5,,69.6,85.2,O
良|3,3722,483,,13.0,,77.9,78.9,X
良|4,2922,165,,5.6,,84.5,73.1,X
重以上|0,2761,196,,7.1,,67.7,79.5,X
重以上|1,641,70,,10.9,,71.3,81.2,O
重以上|2,488,89,,18.2,,70.2,64.3,X
重以上|3,937,100,,10.7,,68.9,86.2,O
重以上|4,779,42,,5.4,,89.4,60.9,X
