bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,2940,470,,16.0,,90.2,88.6,O
10.0,2234,157,,7.0,,74.9,73.8,X
11.0,2080,112,,5.4,,63.5,73.5,X
12.0,1893,110,,5.8,,83.6,84.7,O
13.0,1477,84,,5.7,,70.2,71.6,X
14.0,1291,64,,5.0,,62.7,70.8,X
15.0,867,44,,5.1,,92.9,66.5,X
16.0,231,13,,5.6,,43.1,54.1,X
2.0,2840,344,,12.1,,80.4,79.3,X
3.0,2778,296,,10.7,,84.9,86.5,O
4.0,2738,297,,10.8,,96.1,82.7,O
5.0,2677,259,,9.7,,83.0,76.8,X
6.0,2617,240,,9.2,,85.6,78.0,X
7.0,2658,214,,8.1,,75.6,77.7,X
8.0,2593,194,,7.5,,68.9,78.5,X
9.0,2439,141,,5.8,,58.8,73.8,X
