bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|えりも,58,6,,10.3,,71.9,73.7,X
稍重|むかわ,487,30,,6.2,,62.2,66.7,X
稍重|仏,36,2,,5.6,,7.6,9.9,X
稍重|千歳,5219,497,,9.5,,79.6,74.8,X
稍重|厚真,52,2,,3.8,,19.7,57.9,X
稍重|安平,8656,993,,11.5,,65.7,74.6,X
稍重|平取,1118,98,,8.8,,61.0,69.2,X
稍重|愛,262,29,,11.1,,62.6,68.5,X
稍重|新ひだか,13275,1092,,8.2,,76.9,77.5,X
稍重|新冠,9122,789,,8.6,,84.5,80.0,O
稍重|日高,9305,786,,8.4,,80.1,79.2,X
稍重|栃木,96,7,,7.3,,80.3,69.4,X
稍重|森,31,3,,9.7,,198.0,84.7,O
稍重|様似,487,25,,5.1,,62.8,80.9,O
稍重|洞爺湖,435,55,,12.6,,118.3,92.6,O
稍重|浦河,11608,983,,8.5,,82.7,81.0,O
稍重|清水,46,2,,4.3,,11.2,96.2,O
稍重|熊本,49,5,,10.2,,63.9,62.1,X
稍重|登別,124,10,,8.1,,41.2,93.3,O
稍重|白老,1638,162,,9.9,,60.6,74.5,X
稍重|米,1554,201,,12.9,,87.1,90.7,O
稍重|苫小牧,38,3,,7.9,,107.6,102.3,O
稍重|英,211,20,,9.5,,49.1,68.1,X
稍重|豊浦,55,3,,5.5,,12.5,51.2,X
稍重|豪,66,8,,12.1,,55.5,65.1,X
稍重|青森,252,22,,8.7,,45.7,87.8,O
稍重|鹿児島,53,2,,3.8,,8.9,22.4,X
良|えりも,191,8,,4.2,,31.6,96.2,O
良|むかわ,1879,127,,6.8,,73.4,77.2,X
良|仏,193,21,,10.9,,63.2,54.3,X
良|伊達,44,3,,6.8,,32.8,122.7,O
良|加,58,5,,8.6,,110.8,47.8,X
良|千歳,22034,2160,,9.8,,81.4,79.6,X
良|厚真,147,12,,8.2,,106.4,94.7,O
良|大樹,31,2,,6.5,,121.1,99.3,O
良|安平,38461,4936,,12.8,,75.5,77.7,X
良|宮崎,65,3,,4.6,,9.5,56.7,X
良|平取,4364,363,,8.3,,88.0,79.7,X
良|愛,1116,129,,11.6,,92.5,78.9,X
良|新,31,2,,6.5,,17.6,44.5,X
良|新ひだか,49498,4000,,8.1,,81.2,76.6,X
良|新冠,35064,2827,,8.1,,81.7,80.5,O
良|日高,35460,2937,,8.3,,78.8,80.1,O
良|栃木,488,44,,9.0,,84.6,83.8,O
良|森,122,11,,9.0,,84.5,78.7,X
良|様似,1820,114,,6.3,,67.4,67.5,X
良|洞爺湖,1842,201,,10.9,,76.2,68.1,X
良|浦河,41899,3275,,7.8,,78.2,79.2,X
良|清水,196,15,,7.7,,70.9,106.1,O
良|熊本,336,32,,9.5,,104.7,68.4,X
良|登別,535,48,,9.0,,95.7,74.8,X
良|白老,6867,674,,9.8,,73.7,80.5,O
良|米,5891,764,,13.0,,79.1,80.0,O
良|苫小牧,146,17,,11.6,,158.9,104.7,O
良|英,938,100,,10.7,,66.6,75.6,X
良|豊浦,240,12,,5.0,,59.5,80.2,O
良|豪,288,41,,14.2,,87.8,96.1,O
良|青森,877,54,,6.2,,66.1,72.8,X
良|鹿児島,261,21,,8.0,,72.9,78.3,X
重以上|えりも,42,2,,4.8,,47.7,77.5,X
重以上|むかわ,355,25,,7.0,,56.9,69.4,X
重以上|千歳,3374,320,,9.5,,80.9,80.2,O
重以上|厚真,39,2,,5.1,,66.2,61.8,X
重以上|安平,5473,606,,11.1,,67.5,71.1,X
重以上|平取,772,59,,7.6,,56.1,79.0,X
重以上|愛,139,21,,15.1,,78.9,95.3,O
重以上|新ひだか,9393,757,,8.1,,78.1,78.9,X
重以上|新冠,6484,527,,8.1,,75.0,80.7,O
重以上|日高,6712,573,,8.5,,86.6,80.8,O
重以上|栃木,87,6,,6.9,,101.8,89.2,O
重以上|森,31,1,,3.2,,17.3,104.5,O
重以上|様似,339,20,,5.9,,105.7,84.7,O
重以上|洞爺湖,303,22,,7.3,,64.5,61.7,X
重以上|浦河,8345,701,,8.4,,83.7,84.3,O
重以上|清水,35,5,,14.3,,55.5,54.7,X
重以上|熊本,46,2,,4.3,,268.6,95.2,O
重以上|登別,74,10,,13.5,,188.2,105.0,O
重以上|白老,1056,107,,10.1,,87.1,70.9,X
重以上|米,1212,155,,12.8,,96.2,84.9,O
重以上|英,131,15,,11.5,,97.1,88.0,O
重以上|豊浦,36,4,,11.1,,36.3,49.9,X
重以上|豪,47,7,,14.9,,51.3,60.3,X
重以上|青森,199,12,,6.0,,57.5,72.6,X
