bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|0,1889,99,,5.2,,100.5,77.4,X
A1|1,1800,112,,6.2,,90.5,80.6,O
A1|2,4169,250,,6.0,,81.1,79.1,X
A1|3,4638,245,,5.3,,81.4,77.4,X
A1|4,2583,93,,3.6,,58.1,68.5,X
A2|0,1866,83,,4.4,,95.2,78.9,X
A2|1,1603,87,,5.4,,73.9,71.5,X
A2|2,3692,164,,4.4,,69.2,74.2,X
A2|3,4602,165,,3.6,,59.5,69.3,X
A2|4,2836,114,,4.0,,79.9,72.9,X
A3|0,1765,63,,3.6,,71.4,72.9,X
A3|1,1374,66,,4.8,,62.5,64.1,X
A3|2,3430,162,,4.7,,75.7,87.0,O
A3|3,4321,182,,4.2,,82.7,78.5,X
A3|4,2814,88,,3.1,,72.8,77.8,X
A4|0,1665,49,,2.9,,64.2,76.5,X
A4|1,1180,59,,5.0,,95.8,72.8,X
A4|2,3020,134,,4.4,,79.8,75.8,X
A4|3,3986,184,,4.6,,91.5,84.4,O
A4|4,2774,108,,3.9,,90.5,74.1,X
B1|0,880,9,,1.0,,55.8,52.5,X
B1|1,803,24,,3.0,,101.4,88.4,O
B1|2,1644,37,,2.3,,88.4,94.9,O
B1|3,2100,45,,2.1,,78.5,90.7,O
B1|4,1406,26,,1.8,,106.8,72.7,X
B2|0,586,8,,1.4,,73.7,33.1,X
B2|1,489,9,,1.8,,49.7,65.5,X
B2|2,1083,14,,1.3,,60.2,70.5,X
B2|3,1435,23,,1.6,,99.7,89.1,O
B2|4,1119,18,,1.6,,110.2,84.3,O
