bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
マイル|11,69,10,,14.5,,99.0,78.3,X
マイル|111,34,4,,11.8,,134.6,115.4,O
マイル|121,169,15,,8.9,,55.7,67.8,X
マイル|122,417,37,,8.9,,57.6,69.0,X
マイル|132,335,25,,7.5,,57.4,81.5,O
マイル|133,344,34,,9.9,,81.0,78.9,X
マイル|2,53,6,,11.3,,144.5,64.6,X
マイル|21,478,50,,10.5,,91.6,74.1,X
マイル|211,66,5,,7.6,,14.8,96.9,O
マイル|212,58,8,,13.8,,159.5,89.6,O
マイル|213,60,7,,11.7,,63.0,58.4,X
マイル|22,303,25,,8.3,,54.4,73.2,X
マイル|221,223,16,,7.2,,36.7,77.4,X
マイル|222,578,56,,9.7,,67.8,82.8,O
マイル|223,55,3,,5.5,,44.6,75.9,X
マイル|232,468,41,,8.8,,79.3,73.4,X
マイル|233,585,57,,9.7,,131.9,101.5,O
マイル|32,888,56,,6.3,,46.9,63.3,X
マイル|321,52,9,,17.3,,135.6,79.3,X
マイル|322,163,24,,14.7,,202.6,99.0,O
マイル|323,149,7,,4.7,,41.3,80.4,O
マイル|33,206,6,,2.9,,16.3,36.9,X
マイル|332,66,5,,7.6,,45.3,55.8,X
マイル|333,58,5,,8.6,,67.2,64.2,X
中距離|11,201,20,,10.0,,42.5,65.1,X
中距離|111,135,13,,9.6,,54.6,58.1,X
中距離|121,521,45,,8.6,,94.4,75.6,X
中距離|122,1066,87,,8.2,,68.9,75.2,X
中距離|132,709,59,,8.3,,117.8,92.8,O
中距離|133,703,62,,8.8,,87.5,79.2,X
中距離|2,89,8,,9.0,,62.4,51.5,X
中距離|21,1387,140,,10.1,,71.6,75.2,X
中距離|211,274,32,,11.7,,92.5,87.5,O
中距離|212,151,19,,12.6,,130.0,66.4,X
中距離|213,134,11,,8.2,,75.4,62.6,X
中距離|22,764,77,,10.1,,90.9,80.2,O
中距離|221,695,64,,9.2,,71.5,83.6,O
中距離|222,1599,150,,9.4,,68.5,74.5,X
中距離|223,129,12,,9.3,,69.9,94.7,O
中距離|232,1207,111,,9.2,,74.9,82.3,O
中距離|233,1378,126,,9.1,,75.5,71.2,X
中距離|32,1652,118,,7.1,,77.5,79.2,X
中距離|321,118,8,,6.8,,22.8,81.6,O
中距離|322,314,32,,10.2,,57.1,77.1,X
中距離|323,239,16,,6.7,,48.0,117.3,O
中距離|33,385,28,,7.3,,61.6,90.0,O
中距離|332,112,7,,6.2,,25.5,73.6,X
中距離|333,127,10,,7.9,,78.0,60.5,X
短距離|11,33,1,,3.0,,121.9,86.1,O
短距離|111,64,8,,12.5,,82.6,98.3,O
短距離|121,396,25,,6.3,,62.9,74.9,X
短距離|122,945,78,,8.3,,66.1,70.6,X
短距離|132,1076,101,,9.4,,93.9,80.5,O
短距離|133,1061,69,,6.5,,50.4,74.0,X
短距離|2,79,8,,10.1,,84.1,81.2,O
短距離|21,771,56,,7.3,,67.9,78.7,X
短距離|211,42,5,,11.9,,167.0,58.0,X
短距離|212,53,3,,5.7,,15.2,36.1,X
短距離|213,52,5,,9.6,,94.2,59.0,X
短距離|22,516,38,,7.4,,90.7,98.9,O
短距離|221,316,31,,9.8,,87.1,76.9,X
短距離|222,1145,97,,8.5,,62.8,71.7,X
短距離|223,75,9,,12.0,,60.8,72.8,X
短距離|232,1108,90,,8.1,,78.7,80.3,O
短距離|233,1502,126,,8.4,,75.3,76.1,X
短距離|32,1772,146,,8.2,,71.9,76.4,X
短距離|321,75,6,,8.0,,57.6,79.6,X
短距離|322,229,19,,8.3,,84.3,60.6,X
短距離|323,289,19,,6.6,,76.3,80.1,O
短距離|33,565,32,,5.7,,83.7,74.9,X
短距離|332,190,19,,10.0,,113.0,93.7,O
短距離|333,124,11,,8.9,,172.0,96.5,O
長距離|11,69,2,,2.9,,11.1,46.4,X
長距離|111,101,10,,9.9,,122.3,61.4,X
長距離|121,188,17,,9.0,,64.7,72.9,X
長距離|122,298,27,,9.1,,79.7,83.3,O
長距離|132,163,8,,4.9,,112.8,67.2,X
長距離|133,164,14,,8.5,,113.7,98.7,O
長距離|21,415,36,,8.7,,77.7,77.0,X
長距離|211,126,16,,12.7,,74.0,99.4,O
長距離|212,34,4,,11.8,,42.8,72.9,X
長距離|22,249,25,,10.0,,125.7,87.2,O
長距離|221,201,17,,8.5,,77.7,101.1,O
長距離|222,419,35,,8.4,,71.8,73.6,X
長距離|223,38,4,,10.5,,20.6,134.6,O
長距離|232,307,24,,7.8,,68.0,80.3,O
長距離|233,264,19,,7.2,,34.1,64.2,X
長距離|32,298,31,,10.4,,93.6,68.5,X
長距離|322,66,13,,19.7,,174.4,115.9,O
長距離|323,35,4,,11.4,,160.2,58.1,X
長距離|33,101,12,,11.9,,245.0,115.2,O
長距離|332,58,6,,10.3,,124.3,117.3,O
