bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,9907,3125,,31.5,,81.4,85.3,O
A|2,8803,1717,,19.5,,77.3,82.2,O
A|3,8165,1178,,14.4,,79.5,79.8,X
A|4,7564,844,,11.2,,81.1,76.2,X
A|5,6919,586,,8.5,,75.7,74.3,X
A|6,6266,405,,6.5,,79.4,80.5,O
B|1,2761,750,,27.2,,80.2,80.8,O
B|2,3061,537,,17.5,,77.8,80.7,O
B|3,3266,428,,13.1,,75.1,76.5,X
B|4,3395,330,,9.7,,81.1,72.0,X
B|5,3467,247,,7.1,,68.7,75.6,X
B|6,3454,193,,5.6,,74.1,78.8,X
C|1,1351,353,,26.1,,91.6,90.3,O
C|2,1778,263,,14.8,,72.8,86.2,O
C|3,1860,221,,11.9,,77.1,79.3,X
C|4,2062,187,,9.1,,78.4,81.0,O
C|5,2143,172,,8.0,,92.8,83.1,O
C|6,2195,109,,5.0,,78.4,80.6,O
D|1,1015,260,,25.6,,90.8,89.6,O
D|2,1224,193,,15.8,,67.1,75.2,X
D|3,1486,178,,12.0,,66.4,71.5,X
D|4,1619,144,,8.9,,63.4,76.3,X
D|5,1749,100,,5.7,,61.3,73.9,X
D|6,1847,79,,4.3,,55.3,69.1,X
E|1,235,29,,12.3,,60.5,89.5,O
E|2,282,37,,13.1,,83.6,85.8,O
E|3,363,43,,11.8,,77.5,83.0,O
E|4,381,33,,8.7,,69.1,68.0,X
E|5,433,28,,6.5,,76.1,83.7,O
E|6,472,24,,5.1,,67.3,85.4,O
