bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
00,1280,91,,7.1,,74.6,77.3,X
01,7199,839,,11.7,,74.5,74.2,X
02,9490,1169,,12.3,,89.7,80.8,O
03,7411,780,,10.5,,73.6,74.7,X
04,6482,648,,10.0,,81.6,81.1,O
05,6104,556,,9.1,,82.0,80.1,O
06,5634,494,,8.8,,79.6,81.8,O
07,5479,427,,7.8,,73.7,80.0,O
08,4855,345,,7.1,,84.3,81.2,O
09,4400,329,,7.5,,90.6,84.9,O
10,3886,251,,6.5,,68.3,79.6,X
11,3399,193,,5.7,,60.7,71.1,X
12,2787,149,,5.3,,73.2,73.3,X
13,2207,109,,4.9,,69.2,78.8,X
14,1730,104,,6.0,,92.0,77.7,X
15,1301,68,,5.2,,76.7,84.3,O
16,780,47,,6.0,,76.2,62.7,X
17,195,8,,4.1,,62.1,63.4,X
18,117,5,,4.3,,63.1,82.4,O
