bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|A,4121,458,,11.1,,78.9,79.1,X
稍重|B,2911,260,,8.9,,76.3,79.7,X
稍重|C,2481,193,,7.8,,77.1,75.7,X
稍重|D,2358,196,,8.3,,104.6,74.0,X
稍重|E,821,48,,5.8,,44.5,86.7,O
良|A,18858,2143,,11.4,,81.8,78.1,X
良|B,12599,1145,,9.1,,77.8,79.6,X
良|C,11177,836,,7.5,,79.3,79.2,X
良|D,9590,659,,6.9,,77.5,77.7,X
良|E,3070,170,,5.5,,69.7,68.3,X
重以上|A,2371,240,,10.1,,73.0,75.9,X
重以上|B,1833,165,,9.0,,82.5,86.3,O
重以上|C,1611,141,,8.8,,86.2,82.9,O
重以上|D,1411,99,,7.0,,76.9,82.9,O
重以上|E,488,34,,7.0,,57.8,87.7,O
