bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.6,373,6,,1.6,,83.9,74.0,X
1.7,228,2,,0.9,,65.8,38.2,X
1.8,33,0,,0.0,,0.0,47.9,X
10.0,603,12,,2.0,,97.2,78.1,X
10.1,578,10,,1.7,,60.6,72.4,X
10.2,602,9,,1.5,,58.0,71.3,X
10.3,435,5,,1.1,,17.1,70.6,X
10.4,449,15,,3.3,,142.6,71.0,X
10.5,377,9,,2.4,,41.8,45.0,X
10.6,505,15,,3.0,,75.8,73.9,X
10.7,504,13,,2.6,,100.5,97.0,O
10.8,459,14,,3.1,,60.1,59.1,X
10.9,306,6,,2.0,,67.5,38.6,X
11.0,260,5,,1.9,,69.5,90.9,O
11.1,410,10,,2.4,,79.9,82.4,O
11.2,347,5,,1.4,,23.2,41.7,X
11.3,363,7,,1.9,,35.6,85.4,O
11.4,2107,62,,2.9,,90.6,77.5,X
11.5,7475,204,,2.7,,81.5,80.9,O
11.6,6685,185,,2.8,,87.6,76.5,X
11.7,4619,121,,2.6,,75.9,74.5,X
11.8,6545,171,,2.6,,77.4,80.3,O
11.9,8451,245,,2.9,,79.5,80.6,O
12.0,812,15,,1.8,,58.2,85.7,O
12.1,683,17,,2.5,,50.0,69.9,X
12.2,760,26,,3.4,,90.6,92.0,O
12.3,768,20,,2.6,,54.5,74.6,X
12.4,666,25,,3.8,,104.5,77.5,X
12.5,868,24,,2.8,,68.4,74.6,X
12.6,826,24,,2.9,,90.0,68.4,X
12.7,825,30,,3.6,,62.2,74.5,X
12.8,703,15,,2.1,,65.3,76.7,X
12.9,521,19,,3.6,,115.3,92.1,O
13.0,458,13,,2.8,,105.0,81.5,O
13.1,538,11,,2.0,,39.8,68.3,X
13.2,465,4,,0.9,,18.5,49.3,X
13.3,487,15,,3.1,,111.5,78.6,X
13.4,444,9,,2.0,,44.1,75.3,X
13.5,386,18,,4.7,,157.2,107.5,O
13.6,338,12,,3.6,,114.0,77.2,X
13.7,439,17,,3.9,,104.3,64.6,X
13.8,387,7,,1.8,,53.7,92.0,O
13.9,529,20,,3.8,,74.0,83.0,O
14.0,454,10,,2.2,,66.0,91.4,O
14.1,502,16,,3.2,,74.2,85.5,O
14.2,621,17,,2.7,,58.3,75.3,X
14.3,595,19,,3.2,,93.6,68.3,X
14.4,625,18,,2.9,,59.9,81.2,O
14.5,464,21,,4.5,,92.7,81.1,O
14.6,393,11,,2.8,,66.0,75.9,X
14.7,485,12,,2.5,,62.3,78.5,X
14.8,373,14,,3.8,,128.8,88.7,O
14.9,475,18,,3.8,,106.3,86.9,O
15.0,387,9,,2.3,,53.3,69.4,X
15.1,510,15,,2.9,,55.3,68.2,X
15.2,404,12,,3.0,,57.7,68.8,X
15.3,484,16,,3.3,,112.1,100.0,O
15.4,427,15,,3.5,,58.8,74.5,X
15.5,303,8,,2.6,,44.9,71.2,X
15.6,284,10,,3.5,,90.7,75.3,X
15.7,189,8,,4.2,,133.1,49.6,X
15.8,251,12,,4.8,,133.8,74.8,X
15.9,293,10,,3.4,,88.9,81.1,O
16.0,340,8,,2.4,,66.0,88.7,O
16.1,424,10,,2.4,,47.4,77.3,X
16.2,404,16,,4.0,,52.8,81.5,O
16.3,2664,98,,3.7,,65.8,73.5,X
16.4,6348,234,,3.7,,77.4,77.2,X
16.5,6378,248,,3.9,,79.7,77.5,X
16.6,3013,110,,3.7,,70.8,75.4,X
16.7,1572,63,,4.0,,82.8,71.8,X
16.8,668,30,,4.5,,80.4,81.8,O
16.9,379,11,,2.9,,85.1,65.9,X
17.0,380,20,,5.3,,107.9,85.2,O
17.1,397,14,,3.5,,91.1,104.9,O
17.2,364,16,,4.4,,101.0,82.7,O
17.3,506,23,,4.5,,85.7,88.3,O
17.4,519,17,,3.3,,31.7,66.8,X
17.5,472,25,,5.3,,123.7,69.7,X
17.6,428,27,,6.3,,162.9,81.9,O
17.7,446,13,,2.9,,51.9,80.8,O
17.8,459,14,,3.1,,60.2,74.5,X
17.9,423,11,,2.6,,59.3,76.5,X
18.0,393,15,,3.8,,70.6,76.0,X
18.1,307,14,,4.6,,56.9,65.5,X
18.2,257,8,,3.1,,58.4,86.1,O
18.3,255,12,,4.7,,68.7,94.2,O
18.4,231,9,,3.9,,77.5,71.9,X
18.5,294,12,,4.1,,106.0,97.5,O
18.6,242,9,,3.7,,53.7,56.2,X
18.7,265,7,,2.6,,62.4,48.6,X
18.8,258,11,,4.3,,90.5,78.6,X
18.9,283,16,,5.7,,91.6,92.2,O
19.0,271,7,,2.6,,62.9,79.0,X
19.1,172,6,,3.5,,47.7,73.9,X
19.2,213,8,,3.8,,77.5,66.4,X
19.3,178,10,,5.6,,89.3,70.2,X
19.4,1311,59,,4.5,,78.5,79.0,X
19.5,3065,158,,5.2,,86.0,79.8,X
19.6,4793,236,,4.9,,80.0,79.7,X
19.7,959,37,,3.9,,55.5,73.8,X
19.8,879,42,,4.8,,69.1,75.2,X
19.9,635,26,,4.1,,58.2,70.5,X
20.0,279,12,,4.3,,72.7,93.9,O
20.1,385,17,,4.4,,94.5,104.7,O
20.2,360,15,,4.2,,67.5,87.3,O
20.3,345,21,,6.1,,142.9,79.5,X
20.4,370,22,,5.9,,80.3,68.6,X
20.5,381,9,,2.4,,40.3,65.5,X
20.6,318,11,,3.5,,80.3,67.5,X
20.7,213,10,,4.7,,92.0,63.2,X
20.8,214,8,,3.7,,74.2,100.4,O
20.9,216,10,,4.6,,55.4,68.8,X
21.0,224,9,,4.0,,49.8,66.7,X
21.1,294,22,,7.5,,97.5,91.1,O
21.2,282,11,,3.9,,46.5,62.6,X
21.3,319,21,,6.6,,159.5,71.8,X
21.4,258,10,,3.9,,56.0,72.3,X
21.5,255,17,,6.7,,101.1,89.0,O
21.6,354,14,,4.0,,79.5,94.3,O
21.7,327,19,,5.8,,88.4,73.9,X
21.8,315,12,,3.8,,55.6,83.7,O
21.9,321,14,,4.4,,56.8,90.5,O
22.0,330,21,,6.4,,95.7,85.1,O
22.1,304,17,,5.6,,77.6,72.1,X
22.2,250,16,,6.4,,82.7,79.6,X
22.3,389,21,,5.4,,98.2,82.3,O
22.4,4284,264,,6.2,,84.5,82.7,O
22.5,5405,343,,6.3,,87.6,76.4,X
22.6,2009,113,,5.6,,76.6,71.2,X
22.7,448,30,,6.7,,118.5,78.0,X
22.8,242,13,,5.4,,43.2,57.9,X
22.9,251,14,,5.6,,55.3,61.0,X
23.0,256,14,,5.5,,47.2,59.9,X
23.1,257,15,,5.8,,82.4,70.3,X
23.2,261,21,,8.0,,113.4,82.1,O
23.3,383,24,,6.3,,85.7,73.9,X
23.4,435,29,,6.7,,94.2,89.6,O
23.5,392,20,,5.1,,76.4,72.7,X
23.6,392,36,,9.2,,107.3,81.8,O
23.7,450,23,,5.1,,56.7,76.8,X
23.8,443,38,,8.6,,139.1,91.2,O
23.9,481,34,,7.1,,78.7,87.9,O
24.0,427,20,,4.7,,58.2,68.0,X
24.1,375,25,,6.7,,64.0,70.7,X
24.2,395,18,,4.6,,42.4,74.3,X
24.3,380,19,,5.0,,61.9,74.3,X
24.4,367,14,,3.8,,71.6,97.5,O
24.5,381,17,,4.5,,60.1,72.7,X
24.6,403,21,,5.2,,41.5,70.2,X
24.7,374,25,,6.7,,101.1,86.5,O
24.8,329,21,,6.4,,69.4,68.5,X
24.9,267,24,,9.0,,92.5,85.3,O
25.0,399,31,,7.8,,86.0,72.9,X
25.1,417,33,,7.9,,102.0,81.4,O
25.2,2298,159,,6.9,,83.5,75.7,X
