bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,5158,1352,,26.2,,80.2,81.9,O
05|2,5155,874,,17.0,,84.3,85.1,O
05|3,5129,607,,11.8,,74.4,81.2,O
05|4,5114,501,,9.8,,76.0,78.1,X
05|5,5038,389,,7.7,,80.0,80.0,O
05|6,4904,342,,7.0,,83.3,78.6,X
10|1,2066,533,,25.8,,79.5,83.2,O
10|2,2056,311,,15.1,,78.0,83.4,O
10|3,2054,254,,12.4,,79.9,84.3,O
10|4,2038,177,,8.7,,64.2,74.0,X
10|5,2011,165,,8.2,,76.5,76.6,X
10|6,1970,117,,5.9,,69.3,68.4,X
16|1,841,200,,23.8,,73.6,80.4,O
16|2,835,117,,14.0,,70.5,75.8,X
16|3,836,104,,12.4,,70.0,85.5,O
16|4,834,69,,8.3,,71.2,67.6,X
16|5,829,75,,9.0,,76.3,78.3,X
16|6,813,59,,7.3,,93.1,76.2,X
A1|1,947,274,,28.9,,80.4,83.1,O
A1|2,952,152,,16.0,,70.6,72.4,X
A1|3,946,128,,13.5,,74.4,78.7,X
A1|4,948,91,,9.6,,76.4,76.2,X
A1|5,941,56,,6.0,,67.1,78.8,X
A1|6,918,58,,6.3,,98.6,76.2,X
A3|1,6214,1833,,29.5,,78.1,85.0,O
A3|2,6215,1089,,17.5,,80.5,83.9,O
A3|3,6168,753,,12.2,,79.0,78.8,X
A3|4,6082,549,,9.0,,74.0,82.9,O
A3|5,5888,418,,7.1,,71.7,84.6,O
A3|6,5513,338,,6.1,,77.8,76.6,X
OP|1,650,146,,22.5,,71.8,81.2,O
OP|2,652,105,,16.1,,102.2,83.6,O
OP|3,651,73,,11.2,,79.7,77.7,X
OP|4,643,62,,9.6,,69.0,73.4,X
OP|5,644,48,,7.5,,60.3,73.1,X
OP|6,630,50,,7.9,,82.9,80.1,O
