bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,4911,744,,15.1,,80.4,80.4,O
05|2,5596,611,,10.9,,75.4,82.0,O
05|3,8098,804,,9.9,,77.7,74.8,X
05|5,11058,889,,8.0,,76.2,78.0,X
05|6,3942,321,,8.1,,93.1,82.9,O
05|7,4351,313,,7.2,,71.5,80.7,O
05|8,6953,393,,5.7,,79.8,75.4,X
05|9,71,12,,16.9,,257.7,130.5,O
10|1,2954,474,,16.0,,76.8,78.0,X
10|2,3005,355,,11.8,,80.2,78.2,X
10|3,4358,445,,10.2,,76.4,77.2,X
10|5,5724,498,,8.7,,82.1,77.2,X
10|6,2112,140,,6.6,,71.3,76.4,X
10|7,2266,129,,5.7,,75.0,82.7,O
10|8,3216,198,,6.2,,74.5,76.9,X
10|9,35,0,,0.0,,0.0,36.9,X
16|1,2056,243,,11.8,,83.9,79.2,X
16|2,1820,166,,9.1,,52.7,70.1,X
16|3,2331,223,,9.6,,111.3,86.0,O
16|5,2765,218,,7.9,,100.1,87.9,O
16|6,872,57,,6.5,,89.5,73.7,X
16|7,863,57,,6.6,,101.1,89.4,O
16|8,1281,70,,5.5,,76.2,65.3,X
A1|1,2156,435,,20.2,,81.9,81.3,O
A1|2,2514,347,,13.8,,88.5,80.4,O
A1|3,3643,385,,10.6,,92.7,82.2,O
A1|5,5101,399,,7.8,,67.8,75.3,X
A1|6,1809,119,,6.6,,90.0,79.6,X
A1|7,2007,122,,6.1,,91.3,79.1,X
A1|8,3145,136,,4.3,,66.3,66.9,X
A3|1,4453,721,,16.2,,84.8,82.8,O
A3|2,5725,696,,12.2,,81.1,81.1,O
A3|3,8550,902,,10.5,,80.6,79.9,X
A3|5,12424,1112,,9.0,,79.9,79.9,X
A3|6,4563,340,,7.5,,74.1,78.0,X
A3|7,5141,378,,7.4,,75.9,73.2,X
A3|8,8539,532,,6.2,,73.1,76.0,X
A3|9,31,1,,3.2,,30.0,45.2,X
OP|1,4416,494,,11.2,,81.8,73.9,X
OP|2,3652,357,,9.8,,72.7,83.3,O
OP|3,4045,322,,8.0,,80.1,75.4,X
OP|5,4239,343,,8.1,,83.7,82.1,O
OP|6,1223,74,,6.1,,82.0,83.0,O
OP|7,1202,80,,6.7,,62.0,78.1,X
OP|8,1446,72,,5.0,,62.5,73.0,X
