bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|01,12456,4397,,35.3,,78.0,86.1,O
1|02,6538,2012,,30.8,,81.6,85.3,O
1|03,4150,1195,,28.8,,84.2,85.4,O
1|04,2771,712,,25.7,,75.2,83.4,O
1|05,1984,500,,25.2,,89.1,82.0,O
1|06,1425,337,,23.6,,82.2,82.0,O
1|07,1036,224,,21.6,,77.3,81.8,O
1|08,709,163,,23.0,,83.7,82.2,O
1|09,511,110,,21.5,,72.6,77.4,X
1|10,382,72,,18.8,,85.2,75.7,X
1|11,296,51,,17.2,,65.0,72.3,X
1|12,205,29,,14.1,,52.7,83.1,O
1|13,146,29,,19.9,,83.4,80.7,O
1|14,114,23,,20.2,,88.5,96.3,O
1|15,65,12,,18.5,,73.0,66.9,X
1|16,42,10,,23.8,,47.5,74.7,X
2|01,6792,1518,,22.3,,80.0,83.5,O
2|02,6869,1367,,19.9,,80.3,80.9,O
2|03,5053,890,,17.6,,78.6,81.1,O
2|04,3764,621,,16.5,,75.3,81.9,O
2|05,2841,483,,17.0,,86.0,86.2,O
2|06,2118,317,,15.0,,73.2,82.5,O
2|07,1479,222,,15.0,,84.8,81.9,O
2|08,1054,155,,14.7,,75.7,76.8,X
2|09,867,99,,11.4,,65.3,79.4,X
2|10,655,84,,12.8,,76.4,84.8,O
2|11,456,63,,13.8,,96.8,87.0,O
2|12,334,36,,10.8,,77.4,76.1,X
2|13,220,19,,8.6,,53.4,68.5,X
2|14,149,15,,10.1,,44.0,79.8,X
2|15,93,12,,12.9,,67.9,66.8,X
2|16,61,8,,13.1,,59.6,59.5,X
3|01,4330,733,,16.9,,73.4,79.8,X
3|02,5273,799,,15.2,,80.7,83.5,O
3|03,5311,704,,13.3,,75.9,80.7,O
3|04,4284,529,,12.3,,75.5,80.1,O
3|05,3396,406,,12.0,,83.8,82.8,O
3|06,2646,275,,10.4,,76.0,76.8,X
3|07,2071,186,,9.0,,64.6,75.9,X
3|08,1610,157,,9.8,,72.9,78.5,X
3|09,1169,126,,10.8,,85.5,76.6,X
3|10,834,84,,10.1,,78.7,69.9,X
3|11,600,54,,9.0,,63.4,66.9,X
3|12,456,41,,9.0,,94.3,82.9,O
3|13,331,31,,9.4,,75.4,70.5,X
3|14,241,17,,7.1,,70.3,110.0,O
