bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|01,2730,366,,13.4,,72.3,73.5,X
1|02,1407,171,,12.2,,86.9,79.4,X
1|03,167,10,,6.0,,72.0,65.0,X
1|04,87,8,,9.2,,74.1,194.4,O
1|05,48,4,,8.3,,240.8,139.0,O
1|06,36,0,,0.0,,0.0,68.6,X
2|00,91,5,,5.5,,32.3,51.4,X
2|01,406,43,,10.6,,60.4,83.1,O
2|02,2215,295,,13.3,,101.8,83.2,O
2|03,2173,251,,11.6,,72.6,73.4,X
2|04,1784,193,,10.8,,92.8,86.9,O
2|05,1196,127,,10.6,,114.6,90.4,O
2|06,859,85,,9.9,,99.2,99.0,O
2|07,566,47,,8.3,,74.4,82.6,O
2|08,409,23,,5.6,,80.1,65.3,X
2|09,282,23,,8.2,,93.4,100.2,O
2|10,215,16,,7.4,,56.4,90.9,O
2|11,146,10,,6.8,,63.3,54.5,X
2|12,89,6,,6.7,,134.9,93.0,O
2|13,57,3,,5.3,,42.3,42.9,X
2|14,42,4,,9.5,,316.4,123.9,O
3|00,47,2,,4.3,,59.5,72.7,X
3|01,162,12,,7.4,,81.4,65.1,X
3|02,613,73,,11.9,,67.9,85.4,O
3|03,810,93,,11.5,,95.8,75.9,X
3|04,980,90,,9.2,,66.6,81.0,O
3|05,1089,79,,7.3,,61.9,76.6,X
3|06,1234,91,,7.4,,61.6,83.4,O
3|07,1304,99,,7.6,,60.5,80.3,O
3|08,1100,73,,6.6,,69.9,84.4,O
3|09,1059,81,,7.6,,101.3,77.8,X
3|10,816,48,,5.9,,66.9,76.2,X
3|11,637,41,,6.4,,82.6,84.1,O
3|12,455,23,,5.1,,101.0,80.0,O
3|13,312,21,,6.7,,83.7,72.2,X
3|14,222,10,,4.5,,64.6,57.2,X
3|15,142,9,,6.3,,102.3,72.0,X
3|16,76,4,,5.3,,82.0,39.5,X
4|01,65,4,,6.2,,87.4,70.3,X
4|02,124,11,,8.9,,52.6,57.7,X
4|03,132,13,,9.8,,64.0,90.5,O
4|04,202,18,,8.9,,98.5,70.6,X
4|05,278,16,,5.8,,48.7,93.7,O
4|06,394,25,,6.3,,71.0,70.2,X
4|07,445,31,,7.0,,138.7,87.1,O
4|08,544,35,,6.4,,73.6,72.2,X
4|09,591,39,,6.6,,83.6,89.0,O
4|10,621,37,,6.0,,51.5,70.7,X
4|11,660,29,,4.4,,41.8,59.0,X
4|12,673,40,,5.9,,64.7,68.3,X
4|13,624,31,,5.0,,76.9,70.0,X
4|14,497,19,,3.8,,66.7,80.0,O
4|15,364,13,,3.6,,63.9,72.9,X
4|16,231,11,,4.8,,81.4,73.3,X
