bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|00,169,14,,8.3,,94.9,79.0,X
稍重|01,544,59,,10.8,,86.9,71.8,X
稍重|02,746,87,,11.7,,88.8,81.2,O
稍重|03,576,62,,10.8,,68.3,66.3,X
稍重|04,516,44,,8.5,,69.4,88.5,O
稍重|05,514,41,,8.0,,59.3,60.8,X
稍重|06,434,41,,9.4,,67.5,71.3,X
稍重|07,427,36,,8.4,,65.1,64.8,X
稍重|08,374,35,,9.4,,97.4,82.0,O
稍重|09,340,26,,7.6,,77.4,95.9,O
稍重|10,297,24,,8.1,,145.2,73.5,X
稍重|11,316,17,,5.4,,39.0,77.1,X
稍重|12,234,11,,4.7,,46.0,100.8,O
稍重|13,183,9,,4.9,,85.2,79.3,X
稍重|14,150,14,,9.3,,140.2,123.8,O
稍重|15,111,6,,5.4,,154.8,97.7,O
稍重|16,70,8,,11.4,,163.5,123.3,O
良|00,832,55,,6.6,,72.3,78.2,X
良|01,2779,295,,10.6,,78.6,76.3,X
良|02,3646,441,,12.1,,85.9,80.8,O
良|03,2985,287,,9.6,,70.3,77.1,X
良|04,2432,244,,10.0,,80.3,72.4,X
良|05,2463,253,,10.3,,81.4,78.8,X
良|06,2225,206,,9.3,,87.4,78.5,X
良|07,2229,174,,7.8,,69.9,76.6,X
良|08,2012,148,,7.4,,94.6,82.5,O
良|09,1749,134,,7.7,,88.2,78.8,X
良|10,1581,97,,6.1,,51.6,81.0,O
良|11,1380,77,,5.6,,64.8,72.7,X
良|12,1107,55,,5.0,,58.2,63.7,X
良|13,872,42,,4.8,,56.0,81.9,O
良|14,695,50,,7.2,,89.2,70.0,X
良|15,569,37,,6.5,,75.1,91.5,O
良|16,344,18,,5.2,,44.6,52.4,X
良|17,130,6,,4.6,,59.2,72.2,X
良|18,74,5,,6.8,,92.3,67.3,X
重以上|00,108,13,,12.0,,127.3,91.1,O
重以上|01,201,15,,7.5,,51.9,64.5,X
重以上|02,270,25,,9.3,,120.9,84.8,O
重以上|03,204,16,,7.8,,95.5,81.0,O
重以上|04,165,14,,8.5,,94.2,106.0,O
重以上|05,159,7,,4.4,,39.4,75.4,X
重以上|06,136,15,,11.0,,94.1,97.7,O
重以上|07,157,14,,8.9,,81.6,109.4,O
重以上|08,130,11,,8.5,,77.6,70.5,X
重以上|09,124,10,,8.1,,80.2,118.3,O
重以上|10,113,10,,8.8,,53.0,91.6,O
重以上|11,107,9,,8.4,,77.6,66.4,X
重以上|12,99,7,,7.1,,32.6,58.6,X
重以上|13,74,2,,2.7,,162.8,105.5,O
重以上|14,49,3,,6.1,,107.7,120.7,O
重以上|15,37,1,,2.7,,19.6,64.1,X
