bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
07|19,35,5,,14.3,,40.9,48.0,X
07|20,35,5,,14.3,,51.4,46.6,X
07|21,55,8,,14.5,,52.2,77.6,X
07|22,46,7,,15.2,,54.1,65.4,X
07|23,32,5,,15.6,,75.3,112.5,O
07|24,71,11,,15.5,,60.1,64.2,X
07|25,101,15,,14.9,,50.0,74.9,X
08|16,70,9,,12.9,,70.6,75.4,X
08|17,76,10,,13.2,,57.6,67.0,X
08|18,82,11,,13.4,,43.9,73.4,X
08|19,172,23,,13.4,,66.3,104.6,O
08|20,125,16,,12.8,,97.8,92.2,O
08|21,165,22,,13.3,,62.3,99.8,O
08|22,214,29,,13.6,,51.5,73.7,X
08|23,118,16,,13.6,,73.0,72.6,X
08|24,199,28,,14.1,,59.2,93.9,O
08|25,115,16,,13.9,,76.5,72.7,X
09|16,217,26,,12.0,,51.2,70.7,X
09|17,158,19,,12.0,,78.5,74.5,X
09|18,215,27,,12.6,,83.1,98.9,O
09|19,359,43,,12.0,,76.9,77.9,X
09|20,298,37,,12.4,,73.2,98.5,O
09|21,348,42,,12.1,,90.0,77.3,X
09|22,306,38,,12.4,,60.5,73.4,X
09|23,246,31,,12.6,,122.0,85.0,O
09|24,326,42,,12.9,,106.4,77.1,X
09|25,272,35,,12.9,,73.8,92.5,O
10|16,243,27,,11.1,,57.4,78.2,X
10|17,448,48,,10.7,,74.5,76.0,X
10|18,488,55,,11.3,,82.5,70.8,X
10|19,614,68,,11.1,,69.6,77.8,X
10|20,584,65,,11.1,,74.8,72.6,X
10|21,648,72,,11.1,,76.9,87.8,O
10|22,632,73,,11.6,,80.3,83.2,O
10|23,380,44,,11.6,,57.9,83.7,O
10|24,667,77,,11.5,,86.4,85.0,O
10|25,438,50,,11.4,,73.1,81.5,O
11|16,506,50,,9.9,,95.8,96.1,O
11|17,542,58,,10.7,,80.0,80.2,O
11|18,525,57,,10.9,,81.1,87.7,O
11|19,861,92,,10.7,,62.8,72.6,X
11|20,898,92,,10.2,,75.2,71.8,X
11|21,715,75,,10.5,,80.0,78.3,X
11|22,883,97,,11.0,,66.6,75.7,X
11|23,829,89,,10.7,,85.0,77.3,X
11|24,875,95,,10.9,,86.1,79.9,X
11|25,662,72,,10.9,,74.1,81.0,O
12|16,1225,116,,9.5,,92.7,75.3,X
12|17,1069,102,,9.5,,63.0,75.1,X
12|18,1085,109,,10.0,,94.8,89.8,O
12|19,1275,124,,9.7,,67.5,75.4,X
12|20,1196,116,,9.7,,89.5,81.5,O
12|21,1273,125,,9.8,,75.4,82.5,O
12|22,1449,147,,10.1,,84.5,76.0,X
12|23,1257,128,,10.2,,92.8,87.1,O
12|24,1339,137,,10.2,,75.7,86.1,O
12|25,1107,111,,10.0,,66.6,72.5,X
13|16,1421,131,,9.2,,75.9,78.4,X
13|17,821,77,,9.4,,75.1,81.1,O
13|18,1035,100,,9.7,,82.6,83.7,O
13|19,1381,130,,9.4,,77.5,74.8,X
13|20,1203,113,,9.4,,76.7,75.1,X
13|21,1249,115,,9.2,,87.6,80.3,O
13|22,1244,121,,9.7,,73.9,79.5,X
13|23,1385,132,,9.5,,70.8,71.6,X
13|24,1183,114,,9.6,,55.0,70.7,X
13|25,1166,112,,9.6,,77.4,81.7,O
14|16,1239,110,,8.9,,75.0,77.8,X
14|17,1745,153,,8.8,,89.8,86.6,O
14|18,1867,171,,9.2,,69.9,75.2,X
14|19,1989,177,,8.9,,81.6,76.5,X
14|20,1890,161,,8.5,,73.8,82.0,O
14|21,2170,193,,8.9,,70.4,77.3,X
14|22,1928,175,,9.1,,73.2,76.8,X
14|23,1900,171,,9.0,,79.5,79.7,X
14|24,1909,174,,9.1,,74.8,75.2,X
14|25,1943,178,,9.2,,77.8,75.1,X
15|16,2940,246,,8.4,,81.4,77.2,X
15|17,2995,246,,8.2,,76.6,75.5,X
15|18,2961,251,,8.5,,74.0,81.3,O
15|19,2616,220,,8.4,,75.7,72.9,X
15|20,3075,255,,8.3,,75.1,78.9,X
15|21,3313,279,,8.4,,77.1,77.6,X
15|22,2880,247,,8.6,,68.0,79.1,X
15|23,2879,244,,8.5,,79.4,74.9,X
15|24,2860,245,,8.6,,81.7,79.2,X
15|25,2401,207,,8.6,,77.2,79.3,X
16|16,10302,867,,8.4,,85.8,80.2,O
16|17,10607,862,,8.1,,79.2,79.9,X
16|18,9448,790,,8.4,,82.3,78.9,X
16|19,8530,692,,8.1,,81.7,81.4,O
16|20,9027,734,,8.1,,77.2,78.1,X
16|21,8385,675,,8.1,,79.6,79.2,X
16|22,7734,649,,8.4,,74.8,78.5,X
16|23,8247,701,,8.5,,77.3,77.9,X
16|24,7914,681,,8.6,,82.9,77.6,X
16|25,8888,757,,8.5,,84.2,80.4,O
