bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,94,17,,18.1,,111.0,64.1,X
-0.2,92,12,,13.0,,99.6,86.6,O
-0.3,92,10,,10.9,,63.4,74.3,X
-0.4,87,12,,13.8,,84.7,67.4,X
-0.5,104,11,,10.6,,46.7,98.6,O
-0.6,79,9,,11.4,,35.0,58.0,X
-0.7,113,8,,7.1,,30.3,84.0,O
-0.8,99,13,,13.1,,68.8,75.6,X
-0.9,98,8,,8.2,,39.0,63.4,X
-1.0,115,22,,19.1,,87.5,97.8,O
-1.1,105,9,,8.6,,44.0,66.1,X
-1.2,110,15,,13.6,,83.4,67.7,X
-1.3,108,10,,9.3,,61.1,94.2,O
-1.4,112,17,,15.2,,146.9,98.7,O
-1.5,120,11,,9.2,,28.2,59.9,X
-1.6,94,8,,8.5,,78.3,100.9,O
-1.7,109,14,,12.8,,110.0,91.1,O
-1.8,122,11,,9.0,,34.2,91.9,O
-1.9,120,8,,6.7,,38.7,62.4,X
-10.0,163,16,,9.8,,217.8,122.1,O
-10.1,122,13,,10.7,,149.7,98.4,O
-10.2,120,15,,12.5,,52.7,70.5,X
-10.3,151,13,,8.6,,110.2,68.9,X
-10.4,158,14,,8.9,,104.7,85.4,O
-10.5,145,13,,9.0,,109.7,79.1,X
-10.6,134,13,,9.7,,94.5,101.5,O
-10.7,131,10,,7.6,,51.1,54.3,X
-10.8,140,6,,4.3,,78.8,77.0,X
-10.9,139,12,,8.6,,77.0,68.1,X
-11.0,150,14,,9.3,,54.3,54.8,X
-11.1,131,12,,9.2,,57.4,55.1,X
-11.2,136,9,,6.6,,50.4,76.4,X
-11.3,123,11,,8.9,,52.1,75.4,X
-11.4,134,11,,8.2,,123.0,103.2,O
-11.5,144,18,,12.5,,74.0,58.7,X
-11.6,127,14,,11.0,,139.0,87.8,O
-11.7,139,9,,6.5,,49.7,63.0,X
-11.8,130,7,,5.4,,109.6,125.4,O
-11.9,122,12,,9.8,,103.2,77.8,X
-12.0,143,15,,10.5,,70.7,81.9,O
-12.1,137,8,,5.8,,89.2,84.0,O
-12.2,119,6,,5.0,,41.7,73.6,X
-12.3,112,9,,8.0,,37.3,44.7,X
-12.4,126,9,,7.1,,75.8,78.6,X
-12.5,126,14,,11.1,,117.3,69.0,X
-12.6,142,8,,5.6,,72.0,82.6,O
-12.7,122,8,,6.6,,117.5,98.4,O
-12.8,133,15,,11.3,,165.8,125.8,O
-12.9,116,10,,8.6,,55.1,97.6,O
-13.0,140,9,,6.4,,56.4,72.7,X
-13.1,115,6,,5.2,,44.4,71.1,X
-13.2,108,12,,11.1,,172.0,90.9,O
-13.3,109,7,,6.4,,131.4,91.3,O
-13.4,107,7,,6.5,,30.0,66.7,X
-13.5,128,7,,5.5,,40.8,52.6,X
-13.6,110,4,,3.6,,11.4,58.0,X
-13.7,104,6,,5.8,,34.9,88.3,O
-13.8,108,6,,5.6,,25.0,57.0,X
-13.9,106,12,,11.3,,187.1,115.2,O
-14.0,132,7,,5.3,,101.0,81.9,O
-14.1,115,11,,9.6,,78.7,54.1,X
-14.2,94,9,,9.6,,80.8,75.0,X
-14.3,101,11,,10.9,,56.8,75.1,X
-14.4,109,9,,8.3,,48.2,84.7,O
-14.5,103,7,,6.8,,37.7,92.6,O
-14.6,111,10,,9.0,,92.9,86.8,O
-14.7,103,6,,5.8,,33.9,54.4,X
-14.8,103,9,,8.7,,100.4,119.9,O
-14.9,110,8,,7.3,,56.1,76.1,X
-15.0,291,56,,19.2,,71.6,73.5,X
-15.1,100,8,,8.0,,102.3,108.2,O
-15.2,107,9,,8.4,,33.5,49.6,X
-15.3,105,7,,6.7,,79.5,86.0,O
-15.4,110,9,,8.2,,42.8,84.5,O
-15.5,97,11,,11.3,,80.4,76.7,X
-15.6,95,7,,7.4,,171.6,78.2,X
-15.7,91,6,,6.6,,62.0,77.5,X
-15.8,100,12,,12.0,,59.4,75.7,X
-15.9,105,7,,6.7,,201.1,90.5,O
-16.0,110,6,,5.5,,38.3,73.5,X
-16.1,103,8,,7.8,,202.0,119.2,O
-16.2,87,11,,12.6,,201.7,84.5,O
-16.3,91,8,,8.8,,61.8,78.9,X
-16.4,100,2,,2.0,,4.1,86.3,O
-16.5,102,9,,8.8,,53.0,52.3,X
-16.6,89,7,,7.9,,54.8,48.6,X
-16.7,84,3,,3.6,,15.2,73.9,X
-16.8,88,9,,10.2,,155.2,93.9,O
-16.9,84,6,,7.1,,76.4,55.0,X
-17.0,116,13,,11.2,,114.9,80.9,O
-17.1,87,8,,9.2,,150.3,100.0,O
-17.2,97,13,,13.4,,122.4,113.4,O
-17.3,92,6,,6.5,,98.2,73.1,X
-17.4,72,7,,9.7,,94.3,76.7,X
-17.5,106,11,,10.4,,121.7,90.1,O
-17.6,70,3,,4.3,,89.2,69.2,X
-17.7,82,8,,9.8,,87.1,65.2,X
-17.8,77,3,,3.9,,10.7,27.6,X
-17.9,63,6,,9.5,,85.4,81.2,O
-18.0,360,40,,11.1,,71.0,79.9,X
-18.1,57,4,,7.0,,50.8,27.8,X
-18.2,86,6,,7.0,,51.0,53.0,X
-18.3,75,3,,4.0,,70.2,41.5,X
-18.4,71,4,,5.6,,91.0,77.6,X
-18.5,92,6,,6.5,,66.7,72.7,X
-18.6,64,4,,6.2,,110.4,86.8,O
-18.7,84,8,,9.5,,129.7,103.6,O
-18.8,68,7,,10.3,,166.4,121.7,O
-18.9,56,7,,12.5,,76.5,126.7,O
-19.0,90,1,,1.1,,8.1,32.0,X
-19.1,62,3,,4.8,,36.4,40.4,X
-19.2,76,7,,9.2,,93.0,45.9,X
-19.3,75,3,,4.0,,43.0,53.2,X
-19.4,59,3,,5.1,,74.5,84.5,O
-19.5,55,1,,1.8,,5.8,45.4,X
-19.6,62,6,,9.7,,261.3,65.9,X
-19.7,67,7,,10.4,,66.3,20.0,X
-19.8,56,3,,5.4,,71.8,122.2,O
-19.9,61,6,,9.8,,156.3,112.2,O
-2.0,104,9,,8.7,,33.6,86.7,O
-2.1,98,14,,14.3,,120.8,68.0,X
-2.2,113,21,,18.6,,130.0,84.7,O
-2.3,111,8,,7.2,,30.2,78.0,X
-2.4,125,9,,7.2,,40.8,83.4,O
-2.5,114,22,,19.3,,127.5,86.4,O
-2.6,106,15,,14.2,,62.9,107.3,O
-2.7,122,10,,8.2,,93.8,76.7,X
-2.8,107,12,,11.2,,54.1,77.8,X
-2.9,103,13,,12.6,,231.0,109.5,O
-20.0,396,24,,6.1,,90.6,79.7,X
-20.1,64,5,,7.8,,86.2,96.2,O
-20.2,61,1,,1.6,,0.9,53.1,X
-20.3,71,4,,5.6,,86.4,61.7,X
-20.4,43,7,,16.3,,124.2,86.7,O
-20.5,62,3,,4.8,,147.4,63.5,X
-20.6,59,1,,1.7,,14.4,22.6,X
-20.7,49,1,,2.0,,13.4,46.7,X
-20.8,59,4,,6.8,,54.4,42.5,X
-20.9,48,1,,2.1,,3.6,71.6,X
-21.0,153,8,,5.2,,30.7,42.9,X
-21.1,68,5,,7.4,,121.6,57.4,X
-21.2,44,2,,4.5,,60.8,63.6,X
-21.3,72,7,,9.7,,91.0,49.0,X
-21.4,40,1,,2.5,,4.5,91.0,O
-21.5,45,4,,8.9,,123.5,51.3,X
-21.6,44,3,,6.8,,151.8,82.2,O
-21.7,60,1,,1.7,,7.4,86.8,O
-21.8,54,2,,3.7,,9.4,126.7,O
-21.9,41,2,,4.9,,71.5,69.9,X
-22.0,57,8,,14.0,,221.1,100.6,O
-22.1,38,2,,5.3,,34.7,17.8,X
-22.2,36,3,,8.3,,76.8,67.4,X
-22.3,40,3,,7.5,,50.0,40.0,X
-22.4,43,1,,2.3,,21.8,105.8,O
-22.5,31,1,,3.2,,188.4,208.3,O
-22.6,42,2,,4.8,,78.9,120.1,O
-22.7,39,0,,0.0,,0.0,183.0,O
-22.8,45,2,,4.4,,28.2,85.5,O
-22.9,34,1,,2.9,,6.5,100.7,O
-23.0,139,5,,3.6,,36.1,76.8,X
-23.1,37,2,,5.4,,116.8,108.7,O
-23.2,33,2,,6.1,,22.7,47.5,X
-23.3,42,3,,7.1,,56.4,73.4,X
-23.4,47,0,,0.0,,0.0,13.4,X
-23.5,39,3,,7.7,,480.6,163.3,O
-23.6,38,0,,0.0,,0.0,52.4,X
-23.7,44,1,,2.3,,26.3,62.9,X
-23.8,32,1,,3.1,,2.4,128.4,O
