bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,6870,1215,,17.7,,82.8,80.3,O
10.0,4766,288,,6.0,,81.3,81.4,O
11.0,4432,228,,5.1,,75.8,74.5,X
12.0,3922,199,,5.1,,84.9,78.8,X
13.0,3283,170,,5.2,,85.8,85.2,O
14.0,2699,104,,3.9,,69.6,71.7,X
15.0,1970,84,,4.3,,93.5,81.3,O
16.0,1118,31,,2.8,,53.5,71.0,X
17.0,244,13,,5.3,,106.0,70.2,X
18.0,166,8,,4.8,,45.1,62.3,X
2.0,6678,933,,14.0,,79.2,76.8,X
3.0,6531,756,,11.6,,77.3,78.2,X
4.0,6381,622,,9.7,,76.8,79.4,X
5.0,6227,584,,9.4,,71.0,74.9,X
6.0,6060,486,,8.0,,76.3,79.4,X
7.0,5774,419,,7.3,,80.4,76.1,X
8.0,5606,379,,6.8,,76.8,81.3,O
9.0,5265,344,,6.5,,88.1,77.8,X
