bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,37563,3442,,9.2,,77.9,78.5,X
10,34,3,,8.8,,201.5,75.5,X
100,73,4,,5.5,,149.4,106.5,O
1000,304,40,,13.2,,75.9,70.8,X
110,96,4,,4.2,,36.8,52.4,X
1150,40,3,,7.5,,13.6,40.9,X
120,112,1,,0.9,,7.3,57.4,X
1200,133,17,,12.8,,65.8,57.7,X
130,76,1,,1.3,,62.2,76.4,X
1300,222,12,,5.4,,54.5,79.1,X
1350,279,16,,5.7,,33.8,83.3,O
140,61,3,,4.9,,167.2,81.7,O
15,32,2,,6.2,,107.7,40.6,X
150,115,4,,3.5,,86.0,76.2,X
1500,1827,157,,8.6,,98.8,78.8,X
1550,430,29,,6.7,,92.5,77.3,X
160,57,1,,1.8,,8.0,21.3,X
1600,128,9,,7.0,,36.4,62.9,X
170,70,3,,4.3,,76.4,83.3,O
180,78,5,,6.4,,244.9,84.4,O
1800,37,4,,10.8,,71.4,57.7,X
1900,51,9,,17.6,,297.4,126.3,O
1950,33,2,,6.1,,59.7,28.7,X
20,126,5,,4.0,,84.2,72.9,X
200,3042,162,,5.3,,74.7,80.3,O
2000,48,1,,2.1,,12.7,47.2,X
2100,127,13,,10.2,,70.1,112.0,O
220,39,1,,2.6,,125.8,43.6,X
2200,88,3,,3.4,,12.2,7.2,X
2250,185,14,,7.6,,64.4,74.8,X
230,33,4,,12.1,,322.7,193.3,O
240,33,1,,3.0,,9.4,50.6,X
2400,815,69,,8.5,,83.2,82.5,O
2450,212,11,,5.2,,34.0,86.4,O
25,47,1,,2.1,,6.3,50.1,X
250,46,5,,10.9,,102.0,131.9,O
2500,60,2,,3.3,,32.3,104.0,O
270,62,1,,1.6,,10.5,54.4,X
280,79,7,,8.9,,239.1,92.3,O
290,31,1,,3.2,,16.9,95.8,O
2900,47,4,,8.5,,80.0,117.7,O
30,132,3,,2.3,,43.8,58.2,X
300,43,3,,7.0,,24.1,170.9,O
320,31,1,,3.2,,26.1,75.7,X
3200,53,4,,7.5,,112.9,73.4,X
330,30,2,,6.7,,33.4,32.2,X
3300,35,1,,2.9,,2.8,40.5,X
3450,34,2,,5.9,,19.6,101.8,O
35,32,1,,3.1,,10.8,58.6,X
350,40,0,,0.0,,0.0,44.6,X
3600,130,9,,6.9,,36.9,77.1,X
3650,59,1,,1.7,,6.3,43.7,X
380,43,2,,4.7,,82.4,105.3,O
3800,64,9,,14.1,,67.9,65.1,X
40,202,11,,5.4,,129.0,71.2,X
400,19179,1802,,9.4,,81.7,77.1,X
4350,34,4,,11.8,,186.3,196.6,O
45,32,1,,3.1,,17.0,133.3,O
450,2204,285,,12.9,,85.5,84.5,O
480,34,1,,2.9,,7.2,43.3,X
50,89,4,,4.5,,29.8,66.2,X
500,228,27,,11.8,,101.0,81.4,O
540,36,5,,13.9,,213.0,96.6,O
55,32,3,,9.4,,57.3,76.2,X
560,69,1,,1.4,,29.0,101.6,O
590,34,3,,8.8,,222.1,174.3,O
60,294,14,,4.8,,41.2,73.6,X
600,42,2,,4.8,,33.6,95.2,O
70,120,8,,6.7,,94.3,89.9,O
700,747,30,,4.0,,65.6,87.5,O
750,558,61,,10.9,,74.3,80.8,O
80,186,5,,2.7,,42.2,59.9,X
90,162,9,,5.6,,105.5,76.5,X
900,5627,510,,9.1,,70.7,77.7,X
950,1222,90,,7.4,,105.1,82.0,O
