bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1,3014,183,,6.1,,72.7,74.1,X
A1|2,8685,519,,6.0,,80.3,80.3,O
A1|3,9907,515,,5.2,,80.4,80.1,O
A1|4,6693,312,,4.7,,79.2,79.9,X
A2|1,2572,155,,6.0,,85.3,78.6,X
A2|2,7892,359,,4.5,,66.0,73.5,X
A2|3,10045,445,,4.4,,75.8,78.1,X
A2|4,6962,270,,3.9,,79.1,75.3,X
A3|1,2343,90,,3.8,,60.5,70.9,X
A3|2,7205,359,,5.0,,77.6,81.6,O
A3|3,9673,398,,4.1,,73.8,78.6,X
A3|4,6937,247,,3.6,,76.9,78.6,X
A4|1,2057,96,,4.7,,83.0,72.7,X
A4|2,6473,267,,4.1,,75.3,75.1,X
A4|3,9125,366,,4.0,,78.7,78.1,X
A4|4,6829,261,,3.8,,80.3,76.2,X
B1|1,1182,23,,1.9,,69.3,82.9,O
B1|2,2848,56,,2.0,,85.0,84.8,O
B1|3,4276,83,,1.9,,82.3,90.0,O
B1|4,4253,66,,1.6,,73.0,76.9,X
B2|1,787,9,,1.1,,40.3,68.7,X
B2|2,2035,37,,1.8,,70.6,80.3,O
B2|3,3168,52,,1.6,,91.1,95.5,O
B2|4,3197,56,,1.8,,95.2,78.0,X
