bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|00,257,12,,4.7,,104.7,60.6,X
0|01,1502,103,,6.9,,65.5,72.0,X
0|02,2109,176,,8.3,,80.2,78.3,X
0|03,1876,126,,6.7,,67.0,76.8,X
0|04,1583,117,,7.4,,80.3,86.2,O
0|05,1667,125,,7.5,,86.6,78.5,X
0|06,1510,99,,6.6,,82.4,75.0,X
0|07,1669,104,,6.2,,60.5,75.7,X
0|08,1468,79,,5.4,,78.4,75.4,X
0|09,1364,88,,6.5,,87.5,78.6,X
0|10,1281,62,,4.8,,84.1,89.6,O
0|11,1123,54,,4.8,,90.4,89.0,O
0|12,920,34,,3.7,,55.4,65.9,X
0|13,824,27,,3.3,,46.4,74.1,X
0|14,665,40,,6.0,,106.4,81.7,O
0|15,466,18,,3.9,,55.9,94.9,O
0|16,293,13,,4.4,,87.3,60.3,X
0|17,90,1,,1.1,,22.5,30.4,X
0|18,43,1,,2.3,,6.7,97.8,O
1|00,1475,107,,7.3,,82.9,79.3,X
1|01,2866,294,,10.3,,74.8,77.7,X
1|02,3454,372,,10.8,,90.7,82.9,O
1|03,2842,275,,9.7,,76.9,74.4,X
1|04,2300,190,,8.3,,67.8,78.2,X
1|05,2095,191,,9.1,,68.7,76.8,X
1|06,1902,164,,8.6,,90.5,81.5,O
1|07,2036,137,,6.7,,67.0,76.6,X
1|08,1661,103,,6.2,,83.4,74.9,X
1|09,1596,98,,6.1,,79.8,74.0,X
1|10,1386,80,,5.8,,67.0,74.4,X
1|11,1278,77,,6.0,,73.5,72.3,X
1|12,1088,44,,4.0,,68.4,70.3,X
1|13,959,55,,5.7,,79.1,82.7,O
1|14,740,38,,5.1,,81.4,69.6,X
1|15,607,38,,6.3,,133.5,99.9,O
1|16,383,18,,4.7,,109.1,94.4,O
1|17,196,6,,3.1,,43.7,68.3,X
1|18,98,2,,2.0,,20.7,88.2,O
2|00,108,11,,10.2,,95.5,95.0,O
2|01,4675,514,,11.0,,85.1,74.7,X
2|02,6469,785,,12.1,,75.8,80.7,O
2|03,5419,677,,12.5,,75.6,79.4,X
2|04,4544,529,,11.6,,74.6,78.2,X
2|05,4397,535,,12.2,,81.0,82.2,O
2|06,3932,402,,10.2,,62.9,75.9,X
2|07,3916,379,,9.7,,74.3,79.4,X
2|08,3326,318,,9.6,,75.6,82.2,O
2|09,2803,263,,9.4,,89.0,77.3,X
2|10,2410,197,,8.2,,76.9,79.3,X
2|11,2020,169,,8.4,,78.6,75.8,X
2|12,1555,103,,6.6,,68.2,77.1,X
2|13,1248,101,,8.1,,99.2,73.0,X
2|14,851,65,,7.6,,105.8,86.5,O
2|15,635,49,,7.7,,84.4,83.2,O
2|16,388,29,,7.5,,73.3,77.3,X
2|17,170,9,,5.3,,69.1,68.6,X
2|18,87,6,,6.9,,87.1,85.5,O
3|01,165,22,,13.3,,111.6,90.8,O
3|02,196,21,,10.7,,64.7,61.1,X
3|03,176,19,,10.8,,59.1,79.8,X
3|04,141,17,,12.1,,139.9,77.2,X
3|05,141,17,,12.1,,140.9,85.5,O
3|06,140,18,,12.9,,97.3,87.8,O
3|07,125,15,,12.0,,84.1,80.3,O
3|08,117,8,,6.8,,138.5,79.8,X
3|09,118,4,,3.4,,103.7,87.0,O
3|10,82,11,,13.4,,156.2,88.8,O
3|11,72,5,,6.9,,18.5,26.0,X
3|12,48,1,,2.1,,45.2,121.8,O
3|13,52,2,,3.8,,9.2,43.8,X
3|14,34,3,,8.8,,184.4,93.4,O
5|00,245,22,,9.0,,85.2,83.0,O
5|01,3920,457,,11.7,,80.4,77.5,X
5|02,5361,701,,13.1,,97.9,87.7,O
5|03,4598,575,,12.5,,84.2,86.5,O
5|04,3949,466,,11.8,,87.0,81.8,O
5|05,3820,425,,11.1,,76.0,80.0,O
5|06,3402,336,,9.9,,70.5,81.8,O
5|07,3562,346,,9.7,,74.0,76.4,X
5|08,3113,267,,8.6,,81.8,73.9,X
5|09,2765,234,,8.5,,82.5,77.9,X
5|10,2463,211,,8.6,,68.4,69.2,X
5|11,2145,148,,6.9,,66.1,74.5,X
5|12,1765,125,,7.1,,66.0,82.0,O
5|13,1473,100,,6.8,,66.8,79.2,X
5|14,1148,91,,7.9,,124.5,85.9,O
5|15,878,41,,4.7,,71.0,73.6,X
5|16,625,49,,7.8,,108.7,86.8,O
5|17,264,15,,5.7,,71.0,65.9,X
5|18,156,7,,4.5,,26.0,48.8,X
6|01,38,6,,15.8,,68.0,53.9,X
6|02,59,6,,10.2,,64.9,54.2,X
6|03,58,8,,13.8,,277.6,116.7,O
6|04,59,9,,15.3,,51.6,92.3,O
6|05,57,5,,8.8,,45.1,76.6,X
6|06,48,5,,10.4,,158.9,83.8,O
6|07,61,9,,14.8,,69.4,62.2,X
6|08,54,4,,7.4,,38.0,67.8,X
6|09,39,7,,17.9,,68.2,55.0,X
6|10,44,3,,6.8,,58.3,60.4,X
6|11,36,6,,16.7,,59.8,52.3,X
