bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A,15763,1778,,11.3,,81.6,77.0,X
B,8634,717,,8.3,,76.9,80.9,O
C,7378,538,,7.3,,83.7,80.6,O
D,6446,442,,6.9,,74.8,73.9,X
E,1991,109,,5.5,,72.7,83.1,O
