bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
49.0,268,22,,8.2,,57.5,81.2,O
50.0,783,65,,8.3,,94.9,80.4,O
51.0,3836,223,,5.8,,90.6,72.8,X
52.0,7799,653,,8.4,,82.7,77.7,X
53.0,9943,823,,8.3,,81.2,78.0,X
54.0,44933,4281,,9.5,,83.0,80.0,O
55.0,39379,3728,,9.5,,79.8,78.5,X
55.5,58,7,,12.1,,52.5,80.5,O
56.0,32072,3148,,9.8,,75.7,77.0,X
56.5,79,8,,10.1,,71.1,81.4,O
57.0,24207,2156,,8.9,,76.0,77.9,X
57.5,188,24,,12.8,,83.2,71.0,X
58.0,7256,594,,8.2,,75.9,81.1,O
58.5,41,4,,9.8,,133.9,88.0,O
59.0,96,8,,8.3,,107.8,70.1,X
