bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|2,609,63,,10.3,,94.1,88.5,O
A|3,237,29,,12.2,,114.3,76.7,X
A|5,487,44,,9.0,,73.8,82.9,O
B|2,515,46,,8.9,,84.5,83.3,O
B|3,203,15,,7.4,,53.8,67.2,X
B|5,385,22,,5.7,,35.6,54.7,X
C|2,476,38,,8.0,,89.9,63.5,X
C|3,218,24,,11.0,,102.5,96.5,O
C|5,476,32,,6.7,,45.4,80.6,O
D|2,185,10,,5.4,,69.4,113.1,O
D|3,95,2,,2.1,,17.8,25.3,X
D|5,192,10,,5.2,,98.1,65.4,X
S|2,1287,152,,11.8,,86.2,78.9,X
S|3,488,68,,13.9,,84.1,87.6,O
S|5,723,81,,11.2,,75.1,73.3,X
