bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,7682,673,,8.8,,79.1,75.4,X
A|1,1269,153,,12.1,,94.8,76.4,X
A|2,1690,365,,21.6,,71.1,76.7,X
A|3,2898,444,,15.3,,85.8,81.1,O
A|4,2224,143,,6.4,,84.3,77.6,X
B|0,4383,317,,7.2,,77.8,83.0,O
B|1,901,78,,8.7,,87.1,71.6,X
B|2,697,118,,16.9,,88.8,77.0,X
B|3,1369,149,,10.9,,63.5,75.7,X
B|4,1284,55,,4.3,,73.8,88.1,O
C|0,3873,256,,6.6,,82.6,80.1,O
C|1,783,70,,8.9,,78.2,86.8,O
C|2,502,60,,12.0,,96.4,99.4,O
C|3,1105,108,,9.8,,86.9,81.9,O
C|4,1115,44,,3.9,,82.7,68.6,X
D|0,3346,209,,6.2,,71.3,77.7,X
D|1,689,65,,9.4,,72.0,77.9,X
D|2,409,44,,10.8,,106.1,70.0,X
D|3,990,92,,9.3,,83.6,70.4,X
D|4,1012,32,,3.2,,66.2,64.5,X
E|0,1078,48,,4.5,,51.6,78.1,X
E|1,209,14,,6.7,,96.4,105.7,O
E|2,133,12,,9.0,,81.1,101.6,O
E|3,267,26,,9.7,,68.9,80.4,O
E|4,304,9,,3.0,,128.3,79.4,X
