bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|A1,5569,300,,5.4,,81.5,76.8,X
稍重|A2,5411,243,,4.5,,79.2,77.1,X
稍重|A3,5162,232,,4.5,,82.0,80.0,O
稍重|A4,4842,213,,4.4,,87.1,78.5,X
稍重|B1,2484,39,,1.6,,56.0,74.7,X
稍重|B2,1857,24,,1.3,,57.0,74.6,X
良|A1,21805,1163,,5.3,,80.0,78.1,X
良|A2,21193,946,,4.5,,78.8,76.1,X
良|A3,20163,799,,4.0,,71.9,77.5,X
良|A4,18927,743,,3.9,,78.6,77.5,X
良|B1,9646,177,,1.8,,80.9,81.8,O
良|B2,6988,118,,1.7,,90.7,80.8,O
重以上|A1,3767,216,,5.7,,80.6,87.0,O
重以上|A2,3683,172,,4.7,,65.5,80.4,O
重以上|A3,3568,160,,4.5,,80.8,80.8,O
重以上|A4,3396,128,,3.8,,66.4,68.6,X
重以上|B1,1827,32,,1.8,,88.9,87.8,O
重以上|B2,1355,25,,1.8,,72.0,92.1,O
