bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|01,1623,157,,9.7,,112.4,82.0,O
A|03,4647,435,,9.4,,79.3,81.0,O
A|04,2035,186,,9.1,,75.7,76.6,X
A|05,776,66,,8.5,,72.1,73.2,X
A|06,93,7,,7.5,,70.7,88.9,O
A|07,499,40,,8.0,,62.4,71.3,X
B|01,1289,84,,6.5,,59.4,67.7,X
B|03,3224,242,,7.5,,82.8,74.8,X
B|04,1627,118,,7.3,,78.1,76.0,X
B|05,502,37,,7.4,,46.7,70.4,X
B|06,54,2,,3.7,,32.7,91.5,O
B|07,475,39,,8.2,,62.4,84.1,O
C|01,1855,110,,5.9,,59.7,72.1,X
C|03,4165,278,,6.7,,69.2,77.0,X
C|04,2187,127,,5.8,,69.3,68.9,X
C|05,830,62,,7.5,,110.2,81.4,O
C|06,133,6,,4.5,,66.6,69.6,X
C|07,677,50,,7.4,,81.6,82.4,O
D|01,909,38,,4.2,,55.7,72.8,X
D|03,2051,93,,4.5,,87.1,76.2,X
D|04,1121,64,,5.7,,75.8,62.2,X
D|05,314,14,,4.5,,47.8,67.6,X
D|06,42,2,,4.8,,169.4,107.7,O
D|07,339,19,,5.6,,87.9,99.9,O
S|01,2033,229,,11.3,,80.8,79.5,X
S|03,5675,750,,13.2,,87.8,80.2,O
S|04,2580,345,,13.4,,87.8,86.0,O
S|05,1013,126,,12.4,,101.9,85.1,O
S|06,129,14,,10.9,,100.5,76.8,X
S|07,589,72,,12.2,,59.6,86.9,O
