bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,159,17,,10.7,,196.2,98.3,O
02,2630,185,,7.0,,62.1,72.8,X
03,3839,328,,8.5,,67.8,70.8,X
04,666,67,,10.1,,99.4,93.3,O
06,154,14,,9.1,,81.3,58.7,X
07,152,7,,4.6,,34.8,63.2,X
08,41,2,,4.9,,223.1,88.6,O
09,174,17,,9.8,,48.8,73.8,X
10,5210,478,,9.2,,75.9,74.9,X
11,3246,268,,8.3,,71.0,74.1,X
12,415,30,,7.2,,79.4,100.9,O
17,126,4,,3.2,,35.2,66.9,X
18,1830,160,,8.7,,84.6,80.3,O
19,1726,121,,7.0,,49.0,72.3,X
20,227,20,,8.8,,64.1,88.1,O
21,348,40,,11.5,,98.4,90.3,O
22,6951,623,,9.0,,82.8,82.5,O
23,8635,803,,9.3,,86.3,81.5,O
24,1360,112,,8.2,,76.8,75.4,X
