bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,184,1,,0.5,,19.7,47.5,X
1,128,1,,0.8,,11.8,62.0,X
10,229,2,,0.9,,33.1,59.8,X
100,75,2,,2.7,,61.9,86.6,O
101,98,6,,6.1,,63.8,76.2,X
102,103,10,,9.7,,164.5,134.9,O
103,90,3,,3.3,,39.3,63.4,X
104,78,6,,7.7,,128.8,103.6,O
105,102,2,,2.0,,24.5,84.7,O
106,87,6,,6.9,,99.7,90.0,O
107,89,3,,3.4,,36.1,87.7,O
108,90,4,,4.4,,57.2,65.3,X
109,78,3,,3.8,,162.6,68.0,X
11,198,1,,0.5,,17.0,58.9,X
110,85,4,,4.7,,56.7,63.7,X
111,98,5,,5.1,,66.9,85.8,O
112,84,5,,6.0,,76.4,105.9,O
113,96,13,,13.5,,194.7,99.0,O
114,84,4,,4.8,,89.4,66.7,X
115,87,6,,6.9,,90.9,99.6,O
116,91,10,,11.0,,174.2,99.8,O
117,68,6,,8.8,,159.4,137.3,O
118,91,3,,3.3,,76.2,54.9,X
119,88,5,,5.7,,106.2,66.5,X
12,215,3,,1.4,,73.4,72.5,X
120,92,2,,2.2,,14.9,54.9,X
121,74,7,,9.5,,110.8,64.8,X
122,84,3,,3.6,,77.5,113.0,O
123,92,3,,3.3,,43.4,57.3,X
124,73,3,,4.1,,29.9,82.3,O
125,80,6,,7.5,,111.3,79.9,X
126,76,5,,6.6,,127.9,100.2,O
127,78,1,,1.3,,18.1,111.3,O
128,80,4,,5.0,,60.8,76.3,X
129,74,1,,1.4,,40.2,69.0,X
13,227,5,,2.2,,91.2,91.4,O
130,70,4,,5.7,,43.6,63.0,X
131,78,6,,7.7,,84.1,110.8,O
132,69,6,,8.7,,106.6,123.8,O
133,87,5,,5.7,,112.4,54.4,X
134,65,2,,3.1,,34.5,43.8,X
135,95,5,,5.3,,49.8,67.3,X
136,80,4,,5.0,,84.2,89.9,O
137,72,4,,5.6,,100.4,81.3,O
138,67,3,,4.5,,56.6,67.5,X
139,81,4,,4.9,,57.0,113.4,O
14,219,2,,0.9,,74.4,100.8,O
140,75,4,,5.3,,83.9,75.2,X
141,78,4,,5.1,,41.5,72.4,X
142,65,1,,1.5,,22.6,62.6,X
143,81,5,,6.2,,61.2,73.4,X
144,66,5,,7.6,,74.9,84.0,O
145,79,9,,11.4,,172.0,118.7,O
146,72,1,,1.4,,45.7,57.1,X
147,70,6,,8.6,,73.7,60.5,X
148,56,4,,7.1,,93.9,83.2,O
149,68,8,,11.8,,104.1,77.4,X
15,227,2,,0.9,,18.5,112.7,O
150,77,4,,5.2,,76.5,89.5,O
151,56,5,,8.9,,102.5,64.7,X
152,68,2,,2.9,,20.1,60.4,X
153,77,5,,6.5,,86.4,62.9,X
154,60,1,,1.7,,16.5,92.4,O
155,56,3,,5.4,,68.7,53.8,X
156,65,5,,7.7,,60.7,81.6,O
157,61,5,,8.2,,83.0,59.8,X
158,62,3,,4.8,,50.3,82.6,O
159,55,4,,7.3,,43.2,90.8,O
16,208,5,,2.4,,131.1,65.9,X
160,67,4,,6.0,,49.6,42.0,X
161,51,8,,15.7,,138.4,98.8,O
162,67,0,,0.0,,0.0,68.8,X
163,66,6,,9.1,,107.6,83.0,O
164,55,5,,9.1,,203.3,101.6,O
165,62,1,,1.6,,13.0,51.0,X
166,57,7,,12.3,,238.5,112.8,O
167,60,3,,5.0,,37.0,68.8,X
168,66,11,,16.7,,147.8,85.1,O
169,56,7,,12.5,,114.9,66.6,X
17,212,6,,2.8,,161.3,103.6,O
170,52,4,,7.7,,59.2,101.9,O
171,66,6,,9.1,,119.9,86.0,O
172,59,5,,8.5,,37.9,108.6,O
173,84,7,,8.3,,97.8,105.0,O
174,59,10,,16.9,,158.0,84.7,O
175,61,6,,9.8,,94.1,98.2,O
176,42,3,,7.1,,62.8,68.8,X
177,49,2,,4.1,,43.7,72.6,X
178,55,5,,9.1,,80.7,46.7,X
179,63,6,,9.5,,71.8,71.1,X
18,195,1,,0.5,,52.1,62.2,X
180,57,4,,7.0,,67.9,48.1,X
181,58,5,,8.6,,62.6,59.5,X
182,53,6,,11.3,,152.4,72.7,X
183,46,4,,8.7,,121.4,85.9,O
184,57,6,,10.5,,65.9,82.4,O
185,57,7,,12.3,,156.4,85.3,O
186,52,4,,7.7,,56.6,78.6,X
187,48,5,,10.4,,112.4,83.3,O
188,55,5,,9.1,,110.3,85.4,O
189,53,3,,5.7,,49.5,83.8,O
19,203,1,,0.5,,1.7,42.0,X
190,52,5,,9.6,,88.2,62.2,X
191,57,7,,12.3,,97.8,74.2,X
192,55,4,,7.3,,53.5,63.2,X
193,50,6,,12.0,,116.8,77.0,X
194,44,3,,6.8,,67.7,73.2,X
195,48,5,,10.4,,92.9,57.9,X
196,52,5,,9.6,,51.8,62.9,X
197,43,4,,9.3,,43.7,73.8,X
198,65,8,,12.3,,94.9,68.2,X
199,60,3,,5.0,,37.2,58.6,X
2,174,1,,0.6,,63.0,74.1,X
20,170,1,,0.6,,21.0,67.5,X
200,41,6,,14.6,,121.4,101.2,O
201,55,7,,12.7,,138.9,126.4,O
202,50,2,,4.0,,31.2,65.6,X
203,47,6,,12.8,,77.9,94.4,O
204,47,2,,4.3,,12.5,72.8,X
205,50,4,,8.0,,30.3,52.1,X
206,63,5,,7.9,,112.8,102.0,O
207,48,1,,2.1,,9.1,95.2,O
208,42,3,,7.1,,81.2,53.3,X
209,43,1,,2.3,,16.8,42.9,X
21,212,2,,0.9,,19.5,64.7,X
210,41,4,,9.8,,69.9,46.6,X
211,41,4,,9.8,,73.7,69.8,X
212,40,2,,5.0,,42.4,57.8,X
213,57,6,,10.5,,97.5,66.3,X
214,50,4,,8.0,,41.0,61.7,X
215,50,6,,12.0,,63.9,80.1,O
216,41,3,,7.3,,104.7,63.5,X
217,41,1,,2.4,,17.1,92.4,O
218,51,4,,7.8,,70.7,89.4,O
219,48,5,,10.4,,81.3,84.2,O
22,178,5,,2.8,,81.5,68.2,X
220,53,11,,20.8,,177.9,86.6,O
221,56,5,,8.9,,63.4,78.8,X
222,44,4,,9.1,,84.6,71.6,X
223,41,6,,14.6,,151.3,102.0,O
224,51,4,,7.8,,61.0,88.2,O
225,42,2,,4.8,,30.8,60.7,X
226,58,8,,13.8,,116.9,82.0,O
227,38,1,,2.6,,32.9,72.4,X
228,44,4,,9.1,,136.3,111.4,O
229,47,3,,6.4,,89.2,76.8,X
