bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,1975,277,,14.0,,77.9,82.3,O
A|10,1379,97,,7.0,,96.1,81.8,O
A|11,1309,75,,5.7,,97.9,86.3,O
A|12,1139,63,,5.5,,72.2,76.8,X
A|13,922,54,,5.9,,88.1,78.9,X
A|14,750,44,,5.9,,96.2,73.8,X
A|15,561,21,,3.7,,67.9,56.5,X
A|16,302,10,,3.3,,47.3,87.2,O
A|17,56,2,,3.6,,174.1,57.5,X
A|18,52,3,,5.8,,44.9,87.4,O
A|2,1924,245,,12.7,,90.5,84.1,O
A|3,1926,204,,10.6,,80.5,79.0,X
A|4,1912,202,,10.6,,88.3,82.6,O
A|5,1816,162,,8.9,,93.1,75.3,X
A|6,1661,166,,10.0,,89.2,80.6,O
A|7,1710,143,,8.4,,73.9,80.5,O
A|8,1652,129,,7.8,,81.4,80.8,O
A|9,1481,93,,6.3,,75.8,69.8,X
B|1,1422,180,,12.7,,92.8,83.6,O
B|10,1237,49,,4.0,,56.5,87.0,O
B|11,1138,53,,4.7,,84.9,73.5,X
B|12,1081,57,,5.3,,81.7,78.9,X
B|13,918,38,,4.1,,84.8,67.5,X
B|14,759,25,,3.3,,51.0,57.2,X
B|15,604,19,,3.1,,65.3,54.5,X
B|16,345,13,,3.8,,127.6,97.7,O
B|17,94,4,,4.3,,79.0,59.0,X
B|18,51,0,,0.0,,0.0,31.8,X
B|2,1487,156,,10.5,,83.0,74.8,X
B|3,1416,132,,9.3,,92.9,77.8,X
B|4,1492,119,,8.0,,74.7,77.1,X
B|5,1477,105,,7.1,,98.3,79.6,X
B|6,1526,96,,6.3,,85.3,75.5,X
B|7,1436,92,,6.4,,72.7,69.8,X
B|8,1402,66,,4.7,,55.3,76.3,X
B|9,1341,85,,6.3,,84.3,80.6,O
C|1,806,78,,9.7,,81.5,91.3,O
C|10,731,23,,3.1,,41.0,76.2,X
C|11,720,41,,5.7,,123.4,87.1,O
C|12,614,19,,3.1,,66.8,67.8,X
C|13,490,13,,2.7,,39.7,79.1,X
C|14,510,15,,2.9,,97.5,84.4,O
C|15,377,10,,2.7,,55.0,87.8,O
C|16,195,4,,2.1,,19.3,72.7,X
C|17,43,3,,7.0,,116.4,66.1,X
C|18,40,0,,0.0,,0.0,48.1,X
C|2,759,56,,7.4,,55.2,72.3,X
C|3,834,46,,5.5,,62.5,74.7,X
C|4,771,48,,6.2,,81.7,79.3,X
C|5,863,53,,6.1,,76.7,75.6,X
C|6,821,46,,5.6,,49.3,83.0,O
C|7,851,34,,4.0,,49.7,80.4,O
C|8,805,37,,4.6,,58.1,68.4,X
C|9,742,35,,4.7,,68.8,76.5,X
D|1,314,21,,6.7,,92.3,59.2,X
D|10,338,7,,2.1,,38.7,73.8,X
D|11,300,6,,2.0,,20.0,49.0,X
D|12,257,4,,1.6,,24.2,60.6,X
D|13,233,6,,2.6,,53.3,76.7,X
D|14,199,3,,1.5,,11.8,50.3,X
D|15,163,4,,2.5,,40.1,58.6,X
D|16,78,0,,0.0,,0.0,18.5,X
D|2,326,21,,6.4,,72.8,64.4,X
D|3,286,14,,4.9,,64.9,57.8,X
D|4,330,17,,5.2,,91.5,78.3,X
D|5,298,18,,6.0,,77.5,76.6,X
D|6,342,13,,3.8,,35.0,60.8,X
D|7,310,10,,3.2,,66.3,48.4,X
D|8,332,10,,3.0,,56.2,52.7,X
D|9,293,7,,2.4,,48.4,60.7,X
S|1,2089,444,,21.3,,96.5,87.5,O
S|10,1216,113,,9.3,,82.0,86.4,O
S|11,1002,98,,9.8,,75.9,88.3,O
S|12,913,96,,10.5,,79.2,77.7,X
S|13,731,63,,8.6,,68.8,71.5,X
S|14,630,70,,11.1,,106.7,88.6,O
S|15,362,23,,6.4,,76.8,74.9,X
S|16,236,28,,11.9,,123.6,102.3,O
S|17,63,6,,9.5,,93.4,71.4,X
S|18,37,0,,0.0,,0.0,64.4,X
S|2,1986,392,,19.7,,104.7,85.0,O
S|3,1924,293,,15.2,,73.8,75.3,X
S|4,1795,245,,13.6,,67.7,80.4,O
S|5,1699,237,,13.9,,88.3,84.8,O
S|6,1634,221,,13.5,,79.9,87.9,O
S|7,1524,194,,12.7,,73.2,76.4,X
S|8,1441,169,,11.7,,90.8,77.2,X
S|9,1363,159,,11.7,,77.3,84.7,O
