bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
111|01,88,6,,6.8,,61.7,69.5,X
111|02,95,5,,5.3,,124.7,84.8,O
111|03,76,6,,7.9,,97.3,129.0,O
111|04,76,9,,11.8,,154.6,80.4,O
111|05,87,7,,8.0,,41.0,98.3,O
111|06,72,7,,9.7,,40.5,70.6,X
111|07,82,3,,3.7,,10.6,82.7,O
111|08,88,4,,4.5,,14.0,57.9,X
111|09,88,6,,6.8,,44.3,83.5,O
111|10,87,13,,14.9,,139.8,96.5,O
111|11,80,11,,13.8,,144.8,88.9,O
111|12,85,10,,11.8,,63.6,92.9,O
111|13,82,4,,4.9,,108.2,61.8,X
111|14,57,5,,8.8,,198.9,119.2,O
111|15,55,4,,7.3,,25.4,76.2,X
121|01,44,4,,9.1,,37.2,64.9,X
121|02,47,8,,17.0,,191.6,79.9,X
121|03,33,4,,12.1,,82.8,72.5,X
121|04,40,0,,0.0,,0.0,106.2,O
121|05,42,3,,7.1,,64.9,67.3,X
121|06,35,5,,14.3,,71.1,80.3,O
121|07,43,6,,14.0,,161.5,97.1,O
121|08,49,4,,8.2,,16.0,91.3,O
121|09,47,3,,6.4,,11.5,61.7,X
121|10,34,1,,2.9,,11.1,29.3,X
121|11,34,3,,8.8,,50.6,58.1,X
121|12,34,7,,20.6,,54.2,67.6,X
121|13,30,5,,16.7,,284.5,93.4,O
121|14,41,5,,12.2,,191.6,83.9,O
122|01,66,10,,15.2,,424.8,155.5,O
122|02,86,7,,8.1,,127.3,76.5,X
122|03,63,3,,4.8,,7.5,58.8,X
122|04,72,6,,8.3,,94.8,73.3,X
122|05,74,13,,17.6,,157.8,134.4,O
122|06,84,9,,10.7,,136.8,105.3,O
122|07,67,11,,16.4,,185.6,94.0,O
122|08,72,7,,9.7,,70.8,77.0,X
122|09,66,4,,6.1,,31.4,85.4,O
122|10,65,3,,4.6,,11.9,42.2,X
122|11,42,8,,19.0,,156.3,60.7,X
122|12,61,9,,14.8,,65.2,56.1,X
122|13,59,7,,11.9,,81.8,54.2,X
122|14,36,2,,5.6,,36.4,80.1,O
122|15,36,2,,5.6,,25.7,52.2,X
122|16,34,1,,2.9,,15.2,28.6,X
132|03,32,2,,6.2,,48.4,48.9,X
211|01,179,11,,6.1,,56.3,111.2,O
211|02,212,14,,6.6,,54.6,80.4,O
211|03,171,12,,7.0,,107.1,95.6,O
211|04,172,13,,7.6,,96.1,81.4,O
211|05,181,10,,5.5,,67.3,73.0,X
211|06,174,15,,8.6,,145.6,93.4,O
211|07,169,17,,10.1,,88.1,68.3,X
211|08,172,12,,7.0,,131.1,89.3,O
211|09,184,15,,8.2,,83.5,71.5,X
211|10,175,13,,7.4,,58.8,82.7,O
211|11,181,18,,9.9,,87.6,67.6,X
211|12,152,12,,7.9,,31.6,112.1,O
211|13,135,16,,11.9,,79.6,72.1,X
211|14,128,10,,7.8,,48.6,82.8,O
211|15,101,10,,9.9,,53.4,98.6,O
211|16,78,5,,6.4,,57.8,78.8,X
221|01,307,25,,8.1,,50.6,76.1,X
221|02,270,27,,10.0,,74.3,68.0,X
221|03,305,26,,8.5,,75.7,73.5,X
221|04,302,33,,10.9,,61.6,78.6,X
221|05,278,25,,9.0,,78.8,79.3,X
221|06,297,36,,12.1,,132.1,87.2,O
221|07,275,29,,10.5,,92.5,87.9,O
221|08,290,30,,10.3,,91.3,93.4,O
221|09,270,27,,10.0,,82.5,82.3,O
221|10,287,28,,9.8,,73.6,94.3,O
221|11,277,35,,12.6,,145.4,81.6,O
221|12,238,22,,9.2,,77.4,91.9,O
221|13,247,23,,9.3,,67.9,68.2,X
221|14,226,19,,8.4,,76.3,79.9,X
221|15,176,13,,7.4,,46.2,76.2,X
221|16,130,13,,10.0,,101.0,100.7,O
222|01,5341,443,,8.3,,67.5,76.7,X
222|02,5353,491,,9.2,,86.3,82.2,O
222|03,5345,495,,9.3,,77.9,77.3,X
222|04,5346,533,,10.0,,84.6,80.5,O
222|05,5299,490,,9.2,,68.9,74.5,X
222|06,5311,505,,9.5,,73.6,82.4,O
222|07,5360,528,,9.9,,77.0,81.5,O
222|08,5520,532,,9.6,,68.6,83.3,O
222|09,5257,486,,9.2,,78.3,77.3,X
222|10,5085,539,,10.6,,87.6,83.6,O
222|11,4822,463,,9.6,,76.5,79.1,X
222|12,4501,435,,9.7,,79.1,85.6,O
222|13,3981,379,,9.5,,77.9,81.8,O
222|14,3532,340,,9.6,,90.7,82.0,O
222|15,2963,278,,9.4,,80.9,86.5,O
222|16,2209,234,,10.6,,86.3,83.8,O
223|01,345,24,,7.0,,52.8,54.8,X
223|02,297,39,,13.1,,94.2,71.2,X
223|03,346,31,,9.0,,93.5,77.6,X
223|04,354,32,,9.0,,72.8,76.9,X
223|05,335,29,,8.7,,57.4,63.4,X
223|06,363,31,,8.5,,51.2,83.1,O
223|07,375,37,,9.9,,82.1,87.2,O
223|08,355,32,,9.0,,70.4,67.8,X
223|09,353,30,,8.5,,52.7,73.7,X
223|10,314,32,,10.2,,44.2,57.8,X
223|11,323,36,,11.1,,89.0,89.0,O
223|12,342,34,,9.9,,72.5,73.8,X
223|13,310,25,,8.1,,100.8,85.6,O
223|14,276,36,,13.0,,98.8,65.7,X
223|15,256,27,,10.5,,146.2,97.4,O
223|16,164,16,,9.8,,85.2,82.5,O
22|01,168,15,,8.9,,55.1,69.0,X
22|02,151,13,,8.6,,101.2,88.7,O
22|03,168,19,,11.3,,151.1,110.1,O
22|04,170,18,,10.6,,111.6,73.4,X
22|05,162,17,,10.5,,105.1,82.5,O
22|06,154,18,,11.7,,74.2,77.6,X
22|07,149,15,,10.1,,110.6,88.9,O
22|08,145,18,,12.4,,76.9,101.0,O
22|09,168,16,,9.5,,60.6,72.4,X
22|10,159,22,,13.8,,112.6,112.0,O
22|11,167,16,,9.6,,66.6,64.8,X
22|12,156,17,,10.9,,70.9,85.9,O
22|13,129,15,,11.6,,67.0,76.9,X
22|14,114,16,,14.0,,74.4,103.8,O
22|15,120,13,,10.8,,110.7,91.7,O
22|16,72,8,,11.1,,166.1,95.2,O
232|01,1569,131,,8.3,,53.0,68.5,X
232|02,1551,127,,8.2,,83.6,75.7,X
232|03,1561,145,,9.3,,109.4,84.2,O
232|04,1623,138,,8.5,,88.2,76.1,X
232|05,1610,128,,8.0,,82.5,80.0,O
232|06,1524,122,,8.0,,72.9,77.7,X
232|07,1634,137,,8.4,,86.8,70.7,X
232|08,1602,137,,8.6,,58.6,69.6,X
232|09,1533,103,,6.7,,62.9,70.2,X
232|10,1561,127,,8.1,,115.7,83.0,O
232|11,1521,135,,8.9,,94.0,75.0,X
232|12,1351,119,,8.8,,79.8,94.4,O
232|13,1201,110,,9.2,,76.2,70.5,X
232|14,1143,94,,8.2,,81.2,80.5,O
232|15,977,84,,8.6,,86.0,79.6,X
232|16,750,64,,8.5,,70.3,80.7,O
233|01,1250,105,,8.4,,69.4,72.0,X
233|02,1185,72,,6.1,,61.3,74.4,X
233|03,1274,94,,7.4,,63.7,81.9,O
233|04,1219,104,,8.5,,74.4,83.3,O
233|05,1184,89,,7.5,,74.9,72.5,X
233|06,1242,111,,8.9,,84.0,72.8,X
233|07,1280,79,,6.2,,54.8,80.4,O
233|08,1165,120,,10.3,,83.7,72.7,X
233|09,1203,90,,7.5,,58.7,71.5,X
233|10,1202,104,,8.7,,52.1,82.5,O
233|11,1126,79,,7.0,,80.0,74.8,X
233|12,1087,77,,7.1,,59.5,76.5,X
233|13,1003,66,,6.6,,49.4,78.9,X
233|14,899,64,,7.1,,44.4,70.0,X
233|15,775,60,,7.7,,76.5,78.3,X
233|16,599,47,,7.8,,121.1,73.1,X
322|01,238,24,,10.1,,97.8,68.8,X
322|02,251,19,,7.6,,74.2,75.8,X
322|03,213,17,,8.0,,27.8,61.8,X
322|04,209,14,,6.7,,32.3,70.3,X
322|05,231,16,,6.9,,78.2,96.5,O
322|06,211,22,,10.4,,109.4,74.7,X
322|07,247,24,,9.7,,94.0,86.1,O
322|08,234,31,,13.2,,102.7,80.8,O
322|09,213,24,,11.3,,76.7,65.1,X
322|10,210,19,,9.0,,50.9,68.9,X
322|11,200,20,,10.0,,60.7,99.2,O
322|12,222,17,,7.7,,46.1,76.3,X
322|13,189,17,,9.0,,40.9,70.8,X
322|14,180,18,,10.0,,49.6,80.8,O
322|15,137,18,,13.1,,128.1,89.8,O
322|16,115,16,,13.9,,89.2,80.9,O
323|01,467,39,,8.4,,69.6,60.6,X
323|02,485,31,,6.4,,86.9,85.5,O
323|03,417,42,,10.1,,60.4,67.4,X
323|04,429,39,,9.1,,93.6,55.2,X
323|05,455,38,,8.4,,58.5,68.0,X
323|06,473,36,,7.6,,52.6,74.7,X
323|07,478,39,,8.2,,62.4,66.5,X
323|08,468,40,,8.5,,73.0,89.7,O
323|09,487,40,,8.2,,64.6,83.4,O
323|10,455,32,,7.0,,57.1,77.2,X
323|11,412,33,,8.0,,99.8,67.2,X
323|12,422,37,,8.8,,59.4,75.3,X
323|13,409,41,,10.0,,90.6,64.3,X
323|14,361,33,,9.1,,97.1,78.4,X
323|15,302,25,,8.3,,104.8,81.7,O
323|16,235,19,,8.1,,64.8,75.0,X
32|01,83,7,,8.4,,120.0,46.1,X
32|02,89,9,,10.1,,76.5,56.0,X
32|03,69,5,,7.2,,40.4,86.6,O
32|04,61,3,,4.9,,36.5,71.8,X
32|05,77,6,,7.8,,114.1,85.3,O
32|06,70,8,,11.4,,80.9,52.3,X
32|07,81,6,,7.4,,68.4,90.6,O
32|08,69,5,,7.2,,74.1,137.5,O
32|09,72,4,,5.6,,46.3,64.2,X
32|10,91,5,,5.5,,33.1,82.5,O
32|11,74,7,,9.5,,86.7,55.1,X
32|12,60,13,,21.7,,138.3,76.2,X
