bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|01,6450,1813,,28.1,,74.1,81.0,O
1-3|02,5746,1122,,19.5,,75.0,80.3,O
1-3|03,5217,773,,14.8,,70.9,78.3,X
1-3|04,4717,547,,11.6,,69.1,75.5,X
1-3|05,4479,500,,11.2,,78.0,81.4,O
1-3|06,4055,385,,9.5,,77.9,77.4,X
1-3|07,3862,261,,6.8,,69.2,76.4,X
1-3|08,3444,204,,5.9,,69.0,70.4,X
1-3|09,3321,204,,6.1,,79.7,79.9,X
1-3|10,2840,174,,6.1,,78.0,73.7,X
1-3|11,2560,133,,5.2,,97.0,81.5,O
1-3|12,2140,99,,4.6,,94.8,77.6,X
1-3|13,1769,63,,3.6,,77.9,71.7,X
1-3|14,1428,51,,3.6,,69.3,66.8,X
1-3|15,1125,40,,3.6,,76.2,63.6,X
1-3|16,637,18,,2.8,,62.5,96.2,O
10+|01,2051,367,,17.9,,78.3,82.5,O
10+|02,2423,304,,12.5,,88.6,82.8,O
10+|03,2752,274,,10.0,,82.3,78.9,X
10+|04,3135,235,,7.5,,98.9,82.8,O
10+|05,3336,193,,5.8,,80.4,81.4,O
10+|06,3322,153,,4.6,,72.2,71.4,X
10+|07,3354,167,,5.0,,88.8,81.3,O
10+|08,3300,113,,3.4,,74.4,75.2,X
10+|09,3029,99,,3.3,,72.7,70.8,X
10+|10,2797,90,,3.2,,88.9,78.5,X
10+|11,2499,56,,2.2,,55.7,72.7,X
10+|12,2062,46,,2.2,,50.0,70.4,X
10+|13,1656,52,,3.1,,101.8,75.2,X
10+|14,1321,31,,2.3,,60.0,72.9,X
10+|15,915,31,,3.4,,110.2,75.7,X
10+|16,540,13,,2.4,,76.5,73.7,X
4-6|01,4070,956,,23.5,,75.7,83.4,O
4-6|02,4094,670,,16.4,,75.2,81.7,O
4-6|03,3940,491,,12.5,,76.1,80.2,O
4-6|04,3809,352,,9.2,,67.8,80.2,O
4-6|05,3539,313,,8.8,,89.1,82.9,O
4-6|06,3477,228,,6.6,,64.4,77.7,X
4-6|07,3210,184,,5.7,,87.1,77.0,X
4-6|08,3007,164,,5.5,,82.5,82.9,O
4-6|09,2513,124,,4.9,,93.4,88.1,O
4-6|10,2204,92,,4.2,,67.5,80.5,O
4-6|11,1819,67,,3.7,,65.2,79.9,X
4-6|12,1553,46,,3.0,,68.5,68.0,X
4-6|13,1127,35,,3.1,,99.7,80.5,O
4-6|14,834,24,,2.9,,57.0,79.7,X
4-6|15,576,18,,3.1,,85.3,69.9,X
4-6|16,347,6,,1.7,,71.7,65.9,X
7-9|01,2411,486,,20.2,,75.1,82.3,O
7-9|02,2662,401,,15.1,,85.5,85.5,O
7-9|03,2903,317,,10.9,,76.7,79.4,X
7-9|04,2984,257,,8.6,,82.9,81.8,O
7-9|05,2981,201,,6.7,,90.7,81.3,O
7-9|06,3005,194,,6.5,,79.7,80.8,O
7-9|07,2756,127,,4.6,,63.6,77.5,X
7-9|08,2522,94,,3.7,,65.4,76.1,X
7-9|09,2336,94,,4.0,,83.6,88.1,O
7-9|10,2061,65,,3.2,,81.3,78.2,X
7-9|11,1714,67,,3.9,,113.0,83.0,O
7-9|12,1348,42,,3.1,,86.1,81.0,O
7-9|13,1140,23,,2.0,,62.8,82.4,O
7-9|14,831,23,,2.8,,76.8,80.1,O
7-9|15,539,15,,2.8,,62.5,84.5,O
7-9|16,266,6,,2.3,,105.6,59.8,X
