bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|29.0,34,2,,5.9,,40.5,59.4,X
A1|31.0,61,4,,6.6,,145.6,133.1,O
A1|32.0,61,0,,0.0,,0.0,66.6,X
A1|33.0,67,6,,9.0,,83.0,93.2,O
A1|34.0,107,4,,3.7,,84.9,69.9,X
A1|35.0,90,2,,2.2,,47.3,94.6,O
A1|36.0,110,6,,5.5,,62.0,67.5,X
A1|37.0,108,4,,3.7,,68.4,85.9,O
A1|38.0,143,4,,2.8,,89.8,58.3,X
A1|39.0,160,10,,6.2,,58.0,68.5,X
A1|40.0,178,7,,3.9,,110.1,118.8,O
A1|41.0,196,7,,3.6,,38.0,90.3,O
A1|42.0,233,11,,4.7,,66.5,64.9,X
A1|43.0,234,14,,6.0,,51.3,49.2,X
A1|44.0,286,9,,3.1,,53.0,74.0,X
A1|45.0,322,18,,5.6,,78.0,99.4,O
A1|46.0,310,10,,3.2,,32.3,59.5,X
A1|47.0,350,26,,7.4,,112.5,94.7,O
A1|48.0,380,13,,3.4,,99.5,77.1,X
A1|49.0,399,17,,4.3,,67.9,81.1,O
A1|50.0,417,25,,6.0,,81.8,73.0,X
A1|51.0,432,23,,5.3,,72.7,79.4,X
A1|52.0,485,22,,4.5,,90.0,92.7,O
A1|53.0,463,34,,7.3,,120.1,99.2,O
A1|54.0,501,18,,3.6,,50.6,66.7,X
A1|55.0,467,21,,4.5,,87.7,86.2,O
A1|56.0,459,21,,4.6,,59.7,80.3,O
A1|57.0,481,17,,3.5,,54.8,82.7,O
A1|58.0,513,26,,5.1,,104.1,81.7,O
A1|59.0,496,38,,7.7,,93.8,75.3,X
A1|60.0,507,21,,4.1,,71.5,72.4,X
A1|61.0,486,29,,6.0,,97.7,88.8,O
A1|62.0,484,28,,5.8,,113.9,85.3,O
A1|63.0,456,21,,4.6,,64.0,94.3,O
A1|64.0,452,38,,8.4,,88.0,91.4,O
A1|65.0,429,29,,6.8,,99.0,89.5,O
A1|66.0,431,20,,4.6,,61.2,78.6,X
A1|67.0,354,24,,6.8,,65.5,71.5,X
A1|68.0,340,16,,4.7,,62.8,63.8,X
A1|69.0,302,14,,4.6,,62.5,77.5,X
A1|70.0,268,17,,6.3,,64.9,74.0,X
A1|71.0,255,25,,9.8,,103.4,100.8,O
A1|72.0,221,13,,5.9,,51.2,61.7,X
A1|73.0,180,19,,10.6,,137.0,95.8,O
A1|74.0,170,13,,7.6,,75.4,77.9,X
A1|75.0,139,7,,5.0,,37.3,63.4,X
A1|76.0,112,12,,10.7,,176.6,87.1,O
A1|77.0,92,8,,8.7,,101.7,112.6,O
A1|78.0,67,6,,9.0,,108.2,69.9,X
A1|79.0,54,3,,5.6,,22.2,66.9,X
A1|80.0,46,4,,8.7,,87.1,89.4,O
A1|81.0,37,2,,5.4,,50.1,60.2,X
A2|20.0,30,2,,6.7,,521.4,67.0,X
A2|22.0,37,0,,0.0,,0.0,117.2,O
A2|23.0,34,2,,5.9,,92.3,123.9,O
A2|24.0,47,3,,6.4,,93.7,73.9,X
A2|25.0,76,3,,3.9,,56.7,113.0,O
A2|26.0,74,2,,2.7,,35.7,95.9,O
A2|27.0,111,1,,0.9,,20.2,91.4,O
A2|28.0,107,8,,7.5,,233.0,71.2,X
A2|29.0,131,3,,2.3,,32.9,79.0,X
A2|30.0,165,10,,6.1,,98.4,76.7,X
A2|31.0,173,8,,4.6,,84.2,86.7,O
A2|32.0,202,10,,5.0,,100.4,57.4,X
A2|33.0,236,8,,3.4,,81.8,57.8,X
A2|34.0,220,5,,2.3,,53.4,60.4,X
A2|35.0,275,9,,3.3,,46.1,77.6,X
A2|36.0,287,13,,4.5,,90.6,80.2,O
A2|37.0,372,18,,4.8,,136.4,95.9,O
A2|38.0,343,13,,3.8,,63.8,66.7,X
A2|39.0,390,15,,3.8,,93.9,64.5,X
A2|40.0,445,28,,6.3,,131.7,109.7,O
A2|41.0,429,30,,7.0,,108.4,77.3,X
A2|42.0,469,21,,4.5,,76.4,87.5,O
A2|43.0,493,16,,3.2,,46.4,66.8,X
A2|44.0,486,16,,3.3,,62.7,80.4,O
A2|45.0,515,18,,3.5,,59.5,71.4,X
