bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.6,101,8,,7.9,,64.4,72.8,X
10.7,165,5,,3.0,,28.3,63.1,X
10.8,159,10,,6.3,,56.9,55.8,X
10.9,132,5,,3.8,,16.8,55.4,X
11.0,160,9,,5.6,,72.2,71.7,X
11.1,163,10,,6.1,,94.7,90.0,O
11.2,151,9,,6.0,,74.1,61.3,X
11.3,143,15,,10.5,,113.9,76.6,X
11.4,172,11,,6.4,,51.2,58.7,X
11.5,164,9,,5.5,,68.2,84.8,O
11.6,153,13,,8.5,,178.4,86.9,O
11.7,163,11,,6.7,,69.8,66.5,X
11.8,135,2,,1.5,,17.0,37.9,X
11.9,148,9,,6.1,,101.0,76.2,X
12.0,139,9,,6.5,,66.7,80.4,O
12.1,153,12,,7.8,,91.4,94.0,O
12.2,131,5,,3.8,,39.0,57.0,X
12.3,150,8,,5.3,,71.1,61.8,X
12.4,148,8,,5.4,,129.6,78.4,X
12.5,146,10,,6.8,,100.6,82.8,O
12.6,143,11,,7.7,,118.6,69.8,X
12.7,148,4,,2.7,,41.9,81.9,O
12.8,154,6,,3.9,,57.8,66.2,X
12.9,123,6,,4.9,,47.4,55.6,X
13.0,154,8,,5.2,,98.2,65.2,X
13.1,128,13,,10.2,,200.7,99.8,O
13.2,153,9,,5.9,,93.0,69.3,X
13.3,137,7,,5.1,,105.5,114.1,O
13.4,133,10,,7.5,,91.2,82.9,O
13.5,108,5,,4.6,,145.6,59.9,X
13.6,153,14,,9.2,,124.8,89.6,O
13.7,128,5,,3.9,,102.8,60.3,X
13.8,144,9,,6.2,,87.0,91.6,O
13.9,141,5,,3.5,,28.3,46.6,X
14.0,136,9,,6.6,,90.8,93.3,O
14.1,122,5,,4.1,,47.1,54.5,X
14.2,128,8,,6.2,,99.4,73.1,X
14.3,120,8,,6.7,,128.6,70.7,X
14.4,143,2,,1.4,,14.5,61.2,X
14.5,142,13,,9.2,,221.6,98.0,O
14.6,139,8,,5.8,,97.2,102.9,O
14.7,133,4,,3.0,,20.9,112.1,O
14.8,142,8,,5.6,,123.3,59.5,X
14.9,136,4,,2.9,,52.2,76.2,X
15.0,120,5,,4.2,,86.2,94.6,O
15.1,121,5,,4.1,,62.6,55.7,X
15.2,130,3,,2.3,,41.6,78.1,X
15.3,135,4,,3.0,,37.6,66.4,X
15.4,121,2,,1.7,,36.6,67.9,X
15.5,129,10,,7.8,,162.2,78.0,X
15.6,147,5,,3.4,,59.8,79.5,X
15.7,116,6,,5.2,,156.8,79.3,X
15.8,128,7,,5.5,,136.8,124.8,O
15.9,116,10,,8.6,,181.3,85.6,O
16.0,128,3,,2.3,,65.4,49.9,X
16.1,127,4,,3.1,,29.6,67.5,X
16.2,116,3,,2.6,,37.4,70.4,X
16.3,130,9,,6.9,,157.7,92.7,O
16.4,106,2,,1.9,,92.8,64.7,X
16.5,113,4,,3.5,,65.6,59.5,X
16.6,128,5,,3.9,,82.0,81.8,O
16.7,116,8,,6.9,,100.4,111.8,O
16.8,124,6,,4.8,,106.2,101.5,O
16.9,111,6,,5.4,,140.2,74.5,X
17.0,122,3,,2.5,,36.3,79.6,X
17.1,122,2,,1.6,,34.2,57.5,X
17.2,116,2,,1.7,,31.6,55.9,X
17.3,98,4,,4.1,,61.6,87.2,O
17.4,117,4,,3.4,,93.5,58.7,X
17.5,100,1,,1.0,,15.2,75.1,X
17.6,117,1,,0.9,,16.2,40.9,X
17.7,103,5,,4.9,,126.6,95.9,O
17.8,118,5,,4.2,,99.4,60.0,X
17.9,112,2,,1.8,,19.4,73.2,X
18.0,98,1,,1.0,,4.5,37.8,X
18.1,97,3,,3.1,,127.1,78.1,X
18.2,113,4,,3.5,,96.6,79.2,X
18.3,117,6,,5.1,,105.3,66.5,X
18.4,110,2,,1.8,,20.5,64.5,X
18.5,112,4,,3.6,,65.0,71.8,X
18.6,87,5,,5.7,,148.7,106.8,O
18.7,94,0,,0.0,,0.0,53.0,X
18.8,107,1,,0.9,,9.8,66.1,X
18.9,101,0,,0.0,,0.0,61.1,X
19.0,112,2,,1.8,,21.9,43.6,X
19.1,100,8,,8.0,,148.3,94.6,O
19.2,94,1,,1.1,,25.2,60.5,X
19.3,113,5,,4.4,,164.4,84.0,O
19.4,93,1,,1.1,,24.0,32.7,X
19.5,101,5,,5.0,,101.9,72.8,X
19.6,107,3,,2.8,,30.7,50.7,X
19.7,84,6,,7.1,,133.1,64.0,X
19.8,107,1,,0.9,,13.9,72.9,X
19.9,96,0,,0.0,,0.0,32.0,X
2.0,64,38,,59.4,,86.1,94.1,O
2.1,80,47,,58.8,,87.7,85.8,O
2.2,102,52,,51.0,,83.5,103.9,O
2.3,146,62,,42.5,,76.4,80.6,O
2.4,187,76,,40.6,,79.9,83.2,O
2.5,193,67,,34.7,,75.2,85.6,O
2.6,224,92,,41.1,,85.6,83.7,O
2.7,248,74,,29.8,,64.9,88.2,O
2.8,244,72,,29.5,,73.2,80.8,O
2.9,274,83,,30.3,,85.7,93.2,O
20.0,99,1,,1.0,,71.3,86.9,O
20.1,91,5,,5.5,,163.0,77.2,X
20.2,88,3,,3.4,,76.9,63.2,X
20.3,97,2,,2.1,,45.1,148.0,O
20.4,73,2,,2.7,,33.8,64.0,X
20.5,82,2,,2.4,,61.7,89.9,O
20.6,98,3,,3.1,,59.7,78.8,X
20.7,91,5,,5.5,,186.4,87.7,O
20.8,115,1,,0.9,,16.2,47.0,X
20.9,112,1,,0.9,,11.5,84.5,O
21.0,85,5,,5.9,,106.5,111.8,O
21.5,48,4,,8.3,,482.6,145.0,O
21.6,117,4,,3.4,,39.4,47.0,X
21.7,90,1,,1.1,,38.8,110.2,O
21.8,79,1,,1.3,,3.2,69.4,X
21.9,84,3,,3.6,,96.1,107.0,O
22.0,88,0,,0.0,,0.0,67.3,X
22.1,89,1,,1.1,,27.0,80.5,O
22.2,108,4,,3.7,,116.9,99.0,O
22.3,75,2,,2.7,,48.5,61.5,X
22.4,77,2,,2.6,,93.3,86.4,O
22.5,84,1,,1.2,,126.4,101.7,O
22.6,80,5,,6.2,,160.5,66.5,X
22.7,73,4,,5.5,,120.3,72.6,X
22.8,98,2,,2.0,,112.8,37.7,X
22.9,77,4,,5.2,,204.6,58.8,X
23.0,93,0,,0.0,,0.0,41.1,X
23.1,77,4,,5.2,,97.3,52.5,X
23.2,82,2,,2.4,,89.2,85.4,O
23.3,83,4,,4.8,,55.1,56.5,X
23.4,83,2,,2.4,,42.8,39.9,X
23.5,68,1,,1.5,,21.6,21.4,X
23.6,69,0,,0.0,,0.0,40.3,X
23.7,57,1,,1.8,,13.7,74.1,X
23.8,72,1,,1.4,,95.2,114.2,O
23.9,71,2,,2.8,,125.2,50.0,X
24.0,66,0,,0.0,,0.0,35.9,X
24.1,80,5,,6.2,,102.3,126.9,O
24.2,78,2,,2.6,,94.1,87.5,O
24.3,72,3,,4.2,,72.6,131.8,O
24.4,84,2,,2.4,,23.5,36.1,X
24.5,66,1,,1.5,,114.8,117.1,O
24.6,60,1,,1.7,,19.5,120.9,O
24.7,62,1,,1.6,,13.7,57.2,X
24.8,62,2,,3.2,,189.8,90.2,O
24.9,81,2,,2.5,,37.8,32.3,X
25.0,93,2,,2.2,,17.6,57.0,X
25.1,71,3,,4.2,,194.6,90.3,O
25.2,65,2,,3.1,,75.7,69.1,X
25.3,74,2,,2.7,,101.1,97.2,O
25.4,80,4,,5.0,,116.3,150.0,O
25.5,71,6,,8.5,,266.0,54.3,X
25.6,73,3,,4.1,,234.4,120.2,O
25.7,58,0,,0.0,,0.0,100.9,O
25.8,68,1,,1.5,,26.2,98.1,O
25.9,54,2,,3.7,,131.0,33.4,X
26.0,79,1,,1.3,,91.8,83.6,O
26.1,70,0,,0.0,,0.0,34.3,X
26.2,58,0,,0.0,,0.0,23.3,X
26.3,63,1,,1.6,,8.4,90.1,O
26.4,51,1,,2.0,,37.5,60.9,X
26.5,66,2,,3.0,,83.3,82.7,O
26.6,53,0,,0.0,,0.0,15.3,X
26.7,59,0,,0.0,,0.0,42.5,X
26.8,61,0,,0.0,,0.0,67.0,X
26.9,70,0,,0.0,,0.0,39.8,X
27.0,52,1,,1.9,,49.6,45.6,X
27.1,66,1,,1.5,,37.3,103.8,O
27.2,59,1,,1.7,,78.3,121.1,O
27.3,50,2,,4.0,,227.4,71.8,X
27.4,65,1,,1.5,,4.6,102.8,O
27.5,65,1,,1.5,,29.0,57.9,X
27.6,54,3,,5.6,,38.1,68.0,X
27.7,61,4,,6.6,,185.8,65.1,X
27.8,60,0,,0.0,,0.0,39.0,X
27.9,53,2,,3.8,,42.9,88.1,O
28.0,54,0,,0.0,,0.0,72.6,X
28.1,58,1,,1.7,,109.0,128.8,O
28.2,68,0,,0.0,,0.0,42.3,X
28.3,53,3,,5.7,,193.6,45.3,X
28.4,50,2,,4.0,,157.3,95.3,O
28.5,40,4,,10.0,,688.1,221.6,O
28.6,55,2,,3.6,,81.4,135.6,O
28.7,67,1,,1.5,,70.6,70.8,X
28.8,57,2,,3.5,,101.0,31.7,X
28.9,55,1,,1.8,,51.2,110.4,O
29.0,51,1,,2.0,,39.2,34.4,X
29.1,64,2,,3.1,,107.5,144.6,O
29.2,50,2,,4.0,,274.4,110.1,O
29.3,55,2,,3.6,,62.2,65.1,X
29.4,45,1,,2.2,,219.7,104.0,O
29.5,51,2,,3.9,,150.5,68.9,X
29.6,41,0,,0.0,,0.0,46.8,X
29.7,52,1,,1.9,,17.2,30.8,X
29.8,50,0,,0.0,,0.0,25.9,X
29.9,48,3,,6.2,,227.9,95.8,O
3.0,266,83,,31.2,,85.8,92.1,O
3.1,274,88,,32.1,,90.2,88.8,O
3.2,280,77,,27.5,,77.4,87.1,O
3.3,313,78,,24.9,,74.2,79.5,X
3.4,288,73,,25.3,,86.5,76.9,X
3.5,294,78,,26.5,,88.8,87.7,O
3.6,296,59,,19.9,,65.9,74.4,X
3.7,303,63,,20.8,,72.8,80.3,O
3.8,305,55,,18.0,,70.1,75.5,X
3.9,310,67,,21.6,,74.8,78.6,X
30.0,53,1,,1.9,,144.8,115.4,O
30.1,39,3,,7.7,,156.3,80.6,O
30.2,51,3,,5.9,,287.8,152.3,O
30.3,57,0,,0.0,,0.0,61.7,X
30.4,53,2,,3.8,,81.0,61.2,X
30.5,63,1,,1.6,,10.7,50.4,X
30.6,54,0,,0.0,,0.0,84.1,O
30.7,44,1,,2.3,,11.8,32.1,X
30.8,49,2,,4.1,,67.7,17.4,X
30.9,38,3,,7.9,,147.3,82.3,O
31.0,50,0,,0.0,,0.0,43.5,X
31.1,53,2,,3.8,,49.1,58.1,X
31.2,58,3,,5.2,,193.4,132.8,O
31.3,44,1,,2.3,,80.3,33.4,X
31.4,53,2,,3.8,,59.4,100.4,O
31.5,55,1,,1.8,,176.6,47.3,X
31.6,54,3,,5.6,,183.2,104.0,O
31.7,38,2,,5.3,,232.2,59.5,X
31.8,45,1,,2.2,,76.7,104.6,O
31.9,49,1,,2.0,,36.3,16.3,X
32.0,34,1,,2.9,,59.9,27.6,X
32.1,41,0,,0.0,,0.0,90.9,O
32.2,55,0,,0.0,,0.0,94.4,O
32.3,42,1,,2.4,,40.5,138.6,O
32.4,48,2,,4.2,,66.1,120.2,O
32.5,51,3,,5.9,,194.1,213.5,O
32.6,45,3,,6.7,,241.3,65.4,X
32.7,43,0,,0.0,,0.0,69.4,X
32.8,44,1,,2.3,,49.6,34.0,X
32.9,34,1,,2.9,,40.7,52.2,X
33.0,32,0,,0.0,,0.0,70.8,X
33.1,36,1,,2.8,,127.3,78.9,X
33.2,42,0,,0.0,,0.0,35.3,X
33.3,39,0,,0.0,,0.0,212.9,O
33.4,47,0,,0.0,,0.0,6.9,X
33.5,38,2,,5.3,,230.5,123.4,O
33.6,37,1,,2.7,,39.1,52.1,X
33.7,45,3,,6.7,,243.1,93.6,O
33.8,38,1,,2.6,,250.6,154.7,O
33.9,38,3,,7.9,,173.9,98.3,O
34.1,31,1,,3.2,,87.9,52.3,X
34.3,46,0,,0.0,,0.0,0.0,X
34.4,32,1,,3.1,,38.7,93.0,O
34.5,37,1,,2.7,,15.6,30.0,X
34.6,39,1,,2.6,,82.5,71.8,X
34.7,34,0,,0.0,,0.0,64.8,X
34.8,35,3,,8.6,,168.2,128.1,O
34.9,33,2,,6.1,,224.1,85.3,O
35.0,30,1,,3.3,,10.7,35.6,X
35.1,35,1,,2.9,,27.3,62.5,X
35.2,32,0,,0.0,,0.0,62.3,X
35.3,39,1,,2.6,,185.5,120.5,O
35.4,37,1,,2.7,,43.5,125.3,O
35.5,31,0,,0.0,,0.0,64.7,X
35.6,40,0,,0.0,,0.0,51.1,X
35.7,39,0,,0.0,,0.0,66.5,X
35.8,34,0,,0.0,,0.0,11.2,X
36.0,39,1,,2.6,,60.5,27.1,X
36.1,40,0,,0.0,,0.0,30.9,X
36.2,32,0,,0.0,,0.0,35.8,X
36.3,31,0,,0.0,,0.0,14.6,X
36.4,39,1,,2.6,,56.7,115.4,O
36.5,41,0,,0.0,,0.0,35.2,X
36.6,32,2,,6.2,,179.9,93.8,O
36.7,30,0,,0.0,,0.0,94.4,O
36.8,43,0,,0.0,,0.0,78.3,X
36.9,36,0,,0.0,,0.0,52.8,X
37.0,33,3,,9.1,,542.6,105.9,O
37.2,41,3,,7.3,,789.1,153.9,O
37.3,30,0,,0.0,,0.0,193.6,O
37.5,30,0,,0.0,,0.0,82.0,O
37.6,32,0,,0.0,,0.0,56.8,X
38.0,31,0,,0.0,,0.0,91.3,O
38.3,33,1,,3.0,,193.5,37.8,X
39.5,34,2,,5.9,,709.5,205.1,O
4.0,342,55,,16.1,,59.3,81.9,O
4.1,279,43,,15.4,,58.2,67.9,X
4.2,321,61,,19.0,,88.7,83.9,O
