bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,15798,3108,,19.7,,84.3,83.6,O
10.0,10993,607,,5.5,,80.1,77.7,X
11.0,10119,540,,5.3,,87.2,77.8,X
12.0,8922,435,,4.9,,77.2,74.6,X
13.0,7739,356,,4.6,,84.8,80.8,O
14.0,6499,262,,4.0,,72.6,73.7,X
15.0,4994,208,,4.2,,92.6,77.1,X
16.0,3165,106,,3.3,,76.2,73.1,X
2.0,15339,2227,,14.5,,78.4,82.1,O
3.0,14845,1720,,11.6,,77.7,78.8,X
4.0,14572,1470,,10.1,,81.2,79.6,X
5.0,13892,1301,,9.4,,76.2,78.5,X
6.0,13600,1098,,8.1,,74.7,77.6,X
7.0,13116,898,,6.8,,70.7,79.6,X
8.0,12471,765,,6.1,,68.8,77.3,X
9.0,11907,724,,6.1,,77.7,76.9,X
