bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,4083,1107,,27.1,,79.1,83.7,O
05|2,4080,704,,17.3,,71.1,79.6,X
05|3,4095,551,,13.5,,73.7,75.6,X
05|4,4089,438,,10.7,,80.7,78.0,X
05|5,4041,340,,8.4,,79.2,74.5,X
05|6,3889,239,,6.1,,77.4,83.3,O
10|1,2240,666,,29.7,,77.5,83.7,O
10|2,2242,404,,18.0,,74.5,81.3,O
10|3,2238,294,,13.1,,66.4,77.0,X
10|4,2243,226,,10.1,,76.0,72.4,X
10|5,2226,185,,8.3,,82.0,76.8,X
10|6,2157,114,,5.3,,65.7,72.9,X
16|1,1042,262,,25.1,,75.8,81.6,O
16|2,1040,187,,18.0,,80.1,78.2,X
16|3,1039,128,,12.3,,70.4,75.4,X
16|4,1036,104,,10.0,,81.3,72.4,X
16|5,1039,85,,8.2,,71.3,80.2,O
16|6,1014,56,,5.5,,65.5,83.9,O
A1|1,1947,641,,32.9,,93.4,86.0,O
A1|2,1947,375,,19.3,,81.8,84.4,O
A1|3,1943,276,,14.2,,91.7,87.6,O
A1|4,1940,206,,10.6,,84.6,75.6,X
A1|5,1895,121,,6.4,,65.2,79.5,X
A1|6,1816,81,,4.5,,72.5,79.3,X
A3|1,4694,1471,,31.3,,82.9,87.7,O
A3|2,4699,878,,18.7,,78.7,84.0,O
A3|3,4716,668,,14.2,,83.0,78.1,X
A3|4,4689,451,,9.6,,75.0,75.9,X
A3|5,4621,332,,7.2,,73.9,74.3,X
A3|6,4503,253,,5.6,,79.9,77.8,X
OP|1,1750,489,,27.9,,84.9,84.7,O
OP|2,1752,310,,17.7,,80.6,82.8,O
OP|3,1751,211,,12.1,,72.5,80.8,O
OP|4,1748,178,,10.2,,77.7,77.7,X
OP|5,1720,128,,7.4,,72.0,74.8,X
OP|6,1677,97,,5.8,,62.0,73.1,X
