bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|01,2373,508,,21.4,,77.1,79.2,X
稍重|02,2356,357,,15.2,,80.2,81.9,O
稍重|03,2337,293,,12.5,,82.3,80.8,O
稍重|04,2310,251,,10.9,,80.3,87.1,O
稍重|05,2260,210,,9.3,,81.9,77.2,X
稍重|06,2192,147,,6.7,,73.2,72.9,X
稍重|07,2063,141,,6.8,,84.5,68.4,X
稍重|08,1913,114,,6.0,,79.9,80.7,O
稍重|09,1752,87,,5.0,,85.8,75.8,X
稍重|10,1513,65,,4.3,,70.6,71.5,X
稍重|11,1214,54,,4.4,,69.4,86.0,O
稍重|12,1047,41,,3.9,,64.6,70.3,X
稍重|13,891,35,,3.9,,110.6,82.6,O
稍重|14,664,27,,4.1,,85.4,83.8,O
稍重|15,491,20,,4.1,,107.3,90.4,O
稍重|16,378,11,,2.9,,42.8,66.1,X
稍重|17,151,8,,5.3,,63.7,57.6,X
稍重|18,100,3,,3.0,,24.4,43.8,X
良|01,12251,2700,,22.0,,74.8,81.8,O
良|02,12182,1976,,16.2,,81.4,81.4,O
良|03,12046,1529,,12.7,,75.6,78.3,X
良|04,11881,1239,,10.4,,77.9,78.4,X
良|05,11592,1047,,9.0,,82.5,79.5,X
良|06,11193,812,,7.3,,74.2,77.1,X
良|07,10556,693,,6.6,,85.7,77.9,X
良|08,9730,539,,5.5,,71.8,73.6,X
良|09,8576,465,,5.4,,88.6,80.3,O
良|10,7419,315,,4.2,,63.3,70.4,X
良|11,6283,260,,4.1,,87.9,74.4,X
良|12,5233,201,,3.8,,76.2,82.1,O
良|13,4272,154,,3.6,,79.9,75.9,X
良|14,3374,119,,3.5,,88.4,81.1,O
良|15,2484,85,,3.4,,80.6,85.8,O
良|16,1820,68,,3.7,,91.6,82.8,O
良|17,736,23,,3.1,,66.3,64.6,X
良|18,443,9,,2.0,,76.8,69.6,X
重以上|01,1140,215,,18.9,,81.3,80.8,O
重以上|02,1136,175,,15.4,,100.8,82.4,O
重以上|03,1123,137,,12.2,,91.4,87.0,O
重以上|04,1100,107,,9.7,,76.8,71.2,X
重以上|05,1089,133,,12.2,,140.5,91.2,O
重以上|06,1054,74,,7.0,,73.7,78.5,X
重以上|07,1013,56,,5.5,,77.1,79.8,X
重以上|08,929,46,,5.0,,79.1,75.7,X
重以上|09,852,47,,5.5,,79.3,74.1,X
重以上|10,751,37,,4.9,,86.5,84.8,O
重以上|11,648,27,,4.2,,77.1,87.7,O
重以上|12,540,27,,5.0,,69.3,71.7,X
重以上|13,460,19,,4.1,,88.0,77.3,X
重以上|14,375,16,,4.3,,79.6,109.0,O
重以上|15,288,11,,3.8,,46.7,87.2,O
重以上|16,219,7,,3.2,,56.4,56.8,X
重以上|17,103,2,,1.9,,31.1,38.7,X
重以上|18,81,3,,3.7,,75.1,101.7,O
