bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,449,34,,7.6,,48.5,76.8,X
1,6733,664,,9.9,,86.1,81.6,O
2,18404,1454,,7.9,,75.5,75.1,X
3,7905,810,,10.2,,80.8,82.8,O
4,862,77,,8.9,,74.9,86.6,O
