bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,57,11,,19.3,,191.7,146.8,O
-0.2,59,5,,8.5,,106.8,88.9,O
-0.3,52,5,,9.6,,90.6,87.3,O
-0.4,66,6,,9.1,,44.9,73.6,X
-0.5,53,2,,3.8,,8.2,60.2,X
-0.6,61,10,,16.4,,129.2,107.5,O
-0.7,60,6,,10.0,,64.2,80.5,O
-0.8,65,6,,9.2,,231.5,105.5,O
-0.9,57,5,,8.8,,56.6,98.7,O
-1.0,74,8,,10.8,,70.0,68.9,X
-1.1,57,9,,15.8,,169.3,77.5,X
-1.2,62,3,,4.8,,30.3,94.2,O
-1.3,64,13,,20.3,,139.2,79.3,X
-1.4,73,3,,4.1,,4.4,75.4,X
-1.5,71,7,,9.9,,192.3,108.8,O
-1.6,55,10,,18.2,,359.9,192.9,O
-1.7,72,9,,12.5,,68.1,91.7,O
-1.8,72,7,,9.7,,55.2,61.2,X
-1.9,64,2,,3.1,,48.3,41.0,X
-10.0,52,6,,11.5,,64.2,100.3,O
-10.1,51,2,,3.9,,30.7,35.2,X
-10.2,57,3,,5.3,,34.0,74.8,X
-10.3,63,3,,4.8,,105.3,84.0,O
-10.4,64,7,,10.9,,98.0,96.7,O
-10.5,61,7,,11.5,,61.2,58.9,X
-10.6,80,6,,7.5,,59.7,60.0,X
-10.7,60,7,,11.7,,106.0,139.6,O
-10.8,50,5,,10.0,,104.3,93.2,O
-10.9,71,7,,9.9,,223.6,71.2,X
-11.0,68,6,,8.8,,57.6,65.5,X
-11.1,54,5,,9.3,,57.1,52.0,X
-11.2,61,2,,3.3,,3.1,79.9,X
-11.3,55,5,,9.1,,149.9,66.2,X
-11.4,56,8,,14.3,,62.4,90.9,O
-11.5,79,6,,7.6,,45.5,94.0,O
-11.6,62,6,,9.7,,108.2,101.9,O
-11.7,53,7,,13.2,,106.1,85.5,O
-11.8,57,4,,7.0,,26.0,53.3,X
-11.9,54,9,,16.7,,156.4,80.0,O
-12.0,75,12,,16.0,,40.4,56.4,X
-12.1,57,5,,8.8,,105.0,70.7,X
-12.2,63,6,,9.5,,37.4,71.1,X
-12.3,54,3,,5.6,,35.0,88.0,O
-12.4,54,4,,7.4,,30.5,83.3,O
-12.5,49,5,,10.2,,42.2,43.0,X
-12.6,51,0,,0.0,,0.0,46.7,X
-12.7,67,6,,9.0,,38.2,98.7,O
-12.8,51,1,,2.0,,8.2,70.9,X
-12.9,40,4,,10.0,,95.3,76.0,X
-13.0,72,6,,8.3,,43.6,53.3,X
-13.1,48,5,,10.4,,87.9,66.2,X
-13.2,54,0,,0.0,,0.0,68.0,X
-13.3,56,5,,8.9,,205.2,106.5,O
-13.4,46,3,,6.5,,63.0,118.8,O
-13.5,48,5,,10.4,,140.2,80.2,O
-13.6,51,0,,0.0,,0.0,45.7,X
-13.7,52,3,,5.8,,12.0,53.2,X
-13.8,53,3,,5.7,,12.4,35.1,X
-13.9,32,1,,3.1,,24.7,28.8,X
-14.0,55,4,,7.3,,45.4,62.3,X
-14.1,31,4,,12.9,,182.7,101.7,O
-14.2,42,4,,9.5,,51.5,114.7,O
-14.3,61,1,,1.6,,7.1,107.4,O
-14.4,46,4,,8.7,,105.4,39.2,X
-14.5,46,3,,6.5,,44.5,57.5,X
-14.6,39,2,,5.1,,28.0,42.6,X
-14.7,40,2,,5.0,,32.5,88.9,O
-14.8,40,3,,7.5,,31.9,24.9,X
-14.9,37,2,,5.4,,116.7,111.1,O
-15.0,231,64,,27.7,,82.4,76.7,X
-15.1,37,1,,2.7,,14.4,48.2,X
-15.2,36,5,,13.9,,95.2,137.0,O
-15.3,37,2,,5.4,,237.1,83.0,O
-15.4,38,3,,7.9,,105.9,39.4,X
-15.6,41,3,,7.3,,47.2,49.1,X
-15.7,43,3,,7.0,,148.1,121.7,O
