bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,36,6,,16.7,,129.4,181.3,O
1,7701,835,,10.8,,75.5,75.4,X
2,23437,2643,,11.3,,81.9,78.6,X
3,26599,2166,,8.1,,80.5,81.7,O
4,16963,962,,5.7,,73.2,75.3,X
