bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.0|0,912,51,,5.6,,72.7,76.3,X
10.0|1,199,23,,11.6,,119.0,87.3,O
10.0|2,126,18,,14.3,,96.9,78.1,X
10.0|3,271,20,,7.4,,66.0,86.9,O
10.0|4,107,4,,3.7,,76.7,52.6,X
11.0|0,884,51,,5.8,,79.3,84.7,O
11.0|1,174,20,,11.5,,139.8,86.3,O
11.0|2,134,17,,12.7,,57.8,72.7,X
11.0|3,238,23,,9.7,,39.7,78.8,X
11.0|4,93,5,,5.4,,90.0,85.8,O
12.0|0,310,15,,4.8,,47.7,70.1,X
12.0|1,63,6,,9.5,,74.5,70.2,X
12.0|2,39,5,,12.8,,67.0,81.8,O
12.0|3,72,15,,20.8,,112.4,113.5,O
12.0|4,31,1,,3.2,,12.1,38.4,X
13.0|0,143,14,,9.8,,61.6,63.8,X
13.0|1,34,5,,14.7,,264.3,129.8,O
13.0|3,36,6,,16.7,,92.4,93.9,O
14.0|0,595,31,,5.2,,46.8,64.1,X
14.0|1,161,9,,5.6,,30.7,46.8,X
14.0|2,78,14,,17.9,,108.0,88.0,O
14.0|3,151,19,,12.6,,63.4,83.0,O
14.0|4,91,5,,5.5,,77.4,78.4,X
15.0|0,1020,54,,5.3,,71.1,80.4,O
15.0|1,195,19,,9.7,,118.1,69.7,X
15.0|2,144,23,,16.0,,66.3,66.0,X
15.0|3,284,28,,9.9,,86.7,71.0,X
15.0|4,203,11,,5.4,,86.2,66.1,X
16.0|0,1398,105,,7.5,,74.3,75.3,X
16.0|1,276,22,,8.0,,84.7,101.0,O
16.0|2,188,29,,15.4,,72.8,84.1,O
16.0|3,355,49,,13.8,,69.9,77.4,X
16.0|4,252,11,,4.4,,85.6,85.4,O
17.0|0,1568,106,,6.8,,92.1,79.0,X
17.0|1,331,34,,10.3,,78.1,77.8,X
17.0|2,213,27,,12.7,,67.0,64.3,X
17.0|3,463,47,,10.2,,77.8,71.5,X
17.0|4,287,16,,5.6,,73.5,69.0,X
18.0|0,1388,94,,6.8,,102.6,96.9,O
18.0|1,292,28,,9.6,,111.7,96.4,O
18.0|2,153,20,,13.1,,52.6,79.5,X
18.0|3,381,44,,11.5,,119.3,89.7,O
18.0|4,268,13,,4.9,,92.3,86.2,O
19.0|0,498,38,,7.6,,99.3,73.8,X
19.0|1,123,22,,17.9,,144.6,90.6,O
19.0|2,79,13,,16.5,,134.0,104.7,O
19.0|3,115,16,,13.9,,78.8,63.3,X
19.0|4,85,5,,5.9,,154.3,58.9,X
20.0|0,95,5,,5.3,,42.7,88.5,O
20.0|3,34,4,,11.8,,215.5,122.4,O
21.0|0,615,45,,7.3,,76.2,75.0,X
21.0|1,137,17,,12.4,,59.6,61.6,X
21.0|2,107,25,,23.4,,142.0,93.0,O
21.0|3,177,19,,10.7,,62.6,76.2,X
21.0|4,200,17,,8.5,,115.1,97.9,O
22.0|0,1234,115,,9.3,,117.4,91.7,O
22.0|1,264,35,,13.3,,83.3,72.4,X
22.0|2,210,20,,9.5,,38.7,58.0,X
22.0|3,396,54,,13.6,,95.4,73.9,X
22.0|4,469,28,,6.0,,50.0,90.2,O
23.0|0,1364,99,,7.3,,85.6,77.1,X
23.0|1,276,26,,9.4,,60.3,55.2,X
23.0|2,243,42,,17.3,,64.8,75.8,X
23.0|3,474,57,,12.0,,80.5,67.4,X
23.0|4,488,28,,5.7,,75.8,66.2,X
24.0|0,1418,108,,7.6,,98.7,95.1,O
24.0|1,291,28,,9.6,,81.7,79.8,X
24.0|2,237,45,,19.0,,92.0,86.9,O
24.0|3,444,62,,14.0,,89.2,71.9,X
24.0|4,529,32,,6.0,,101.3,101.4,O
25.0|0,974,76,,7.8,,79.5,78.8,X
25.0|1,234,21,,9.0,,75.8,74.7,X
25.0|2,190,32,,16.8,,71.4,81.1,O
25.0|3,368,48,,13.0,,90.6,70.3,X
25.0|4,422,25,,5.9,,85.0,66.8,X
26.0|0,336,26,,7.7,,107.8,89.2,O
26.0|1,72,4,,5.6,,18.4,65.0,X
26.0|2,60,12,,20.0,,64.9,71.2,X
26.0|3,110,9,,8.2,,31.0,89.7,O
26.0|4,139,4,,2.9,,24.5,61.3,X
27.0|0,42,3,,7.1,,73.8,44.8,X
28.0|0,297,22,,7.4,,53.5,68.7,X
28.0|1,63,4,,6.3,,38.4,69.5,X
28.0|2,67,20,,29.9,,139.9,87.4,O
28.0|3,113,9,,8.0,,27.1,63.1,X
28.0|4,239,10,,4.2,,91.8,98.2,O
29.0|0,529,45,,8.5,,57.2,60.1,X
29.0|1,143,12,,8.4,,58.7,64.5,X
29.0|2,138,29,,21.0,,100.8,80.3,O
29.0|3,230,41,,17.8,,134.7,78.8,X
29.0|4,446,21,,4.7,,56.4,68.8,X
30.0|0,492,33,,6.7,,81.0,61.9,X
30.0|1,165,19,,11.5,,129.8,74.6,X
30.0|2,149,32,,21.5,,77.2,88.8,O
30.0|3,215,30,,14.0,,49.0,59.1,X
30.0|4,498,19,,3.8,,96.6,60.5,X
31.0|0,496,28,,5.6,,73.1,75.5,X
31.0|1,140,14,,10.0,,113.9,93.3,O
31.0|2,121,25,,20.7,,127.3,89.9,O
31.0|3,232,42,,18.1,,222.1,99.7,O
31.0|4,449,16,,3.6,,51.3,63.2,X
32.0|0,375,27,,7.2,,97.9,86.9,O
32.0|1,80,5,,6.2,,146.1,126.8,O
32.0|2,77,12,,15.6,,76.4,71.8,X
32.0|3,181,26,,14.4,,83.5,82.9,O
32.0|4,346,15,,4.3,,34.2,39.6,X
33.0|0,113,4,,3.5,,27.9,77.4,X
33.0|1,32,3,,9.4,,292.1,107.8,O
33.0|3,49,7,,14.3,,84.9,129.9,O
33.0|4,83,6,,7.2,,80.7,99.2,O
35.0|0,70,5,,7.1,,46.7,97.5,O
35.0|1,30,1,,3.3,,126.2,93.0,O
35.0|2,41,6,,14.6,,80.3,62.2,X
35.0|3,54,8,,14.8,,47.3,55.4,X
35.0|4,174,13,,7.5,,60.1,66.5,X
36.0|0,158,7,,4.4,,29.6,94.5,O
36.0|1,42,2,,4.8,,148.7,120.3,O
36.0|2,86,15,,17.4,,47.8,70.3,X
36.0|3,130,24,,18.5,,129.8,76.0,X
36.0|4,375,20,,5.3,,40.6,70.4,X
37.0|0,162,14,,8.6,,135.8,87.6,O
37.0|1,39,4,,10.3,,37.8,44.1,X
37.0|2,54,7,,13.0,,146.0,102.0,O
37.0|3,131,20,,15.3,,118.3,90.9,O
37.0|4,423,29,,6.9,,121.4,65.9,X
38.0|0,134,10,,7.5,,49.6,82.3,O
38.0|1,32,3,,9.4,,122.0,142.1,O
38.0|2,69,14,,20.3,,57.8,79.8,X
38.0|3,102,16,,15.7,,122.4,76.2,X
38.0|4,381,16,,4.2,,84.0,84.5,O
39.0|0,87,6,,6.9,,62.7,91.8,O
39.0|2,33,3,,9.1,,39.5,70.3,X
39.0|3,59,7,,11.9,,59.2,71.8,X
39.0|4,176,8,,4.5,,65.2,50.0,X
