bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.0,11015,460,,4.2,,80.8,77.9,X
10.1,188,20,,10.6,,92.8,93.3,O
10.3,78,5,,6.4,,107.1,78.5,X
10.4,91,4,,4.4,,87.0,62.3,X
10.6,33,7,,21.2,,92.4,61.0,X
10.8,65,8,,12.3,,165.5,63.3,X
10.9,221,15,,6.8,,64.3,74.9,X
11.5,135,3,,2.2,,42.5,50.3,X
11.6,117,14,,12.0,,80.3,69.7,X
12.1,56,3,,5.4,,191.8,107.7,O
12.2,42,1,,2.4,,44.9,60.7,X
12.3,78,3,,3.8,,96.9,82.4,O
12.5,41,3,,7.3,,62.4,85.6,O
12.6,31,1,,3.2,,403.0,63.3,X
12.8,80,21,,26.2,,93.3,85.1,O
13.0,537,126,,23.5,,62.3,73.2,X
13.8,43,3,,7.0,,70.3,60.9,X
14.0,95,14,,14.7,,67.8,72.8,X
14.2,324,63,,19.4,,84.7,81.5,O
14.4,32,1,,3.1,,17.2,125.3,O
14.5,31,3,,9.7,,73.9,134.9,O
15.1,55,7,,12.7,,64.6,63.5,X
15.2,49,12,,24.5,,84.9,67.8,X
15.3,195,25,,12.8,,81.9,74.2,X
15.9,330,108,,32.7,,74.1,81.4,O
16.3,44,7,,15.9,,139.8,81.0,O
16.5,83,9,,10.8,,80.7,68.3,X
17.3,205,43,,21.0,,81.3,89.3,O
17.7,40,2,,5.0,,21.5,67.0,X
18.1,195,77,,39.5,,82.1,84.9,O
18.8,92,15,,16.3,,75.4,91.2,O
19.8,94,18,,19.1,,68.5,64.3,X
20.2,40,4,,10.0,,48.5,56.5,X
5.8,61,7,,11.5,,61.3,59.8,X
6.2,48,2,,4.2,,36.1,74.1,X
6.3,90,18,,20.0,,110.9,86.7,O
6.7,302,61,,20.2,,74.5,69.8,X
6.8,47,6,,12.8,,94.9,79.6,X
6.9,69,11,,15.9,,70.0,56.6,X
7.2,96,8,,8.3,,106.2,74.6,X
7.3,278,38,,13.7,,46.1,70.6,X
7.5,131,17,,13.0,,75.6,90.9,O
7.7,81,6,,7.4,,96.8,80.5,O
7.9,310,55,,17.7,,81.6,89.1,O
8.0,47,10,,21.3,,62.0,86.5,O
8.1,158,24,,15.2,,121.8,78.9,X
8.2,94,7,,7.4,,61.4,96.7,O
8.5,156,17,,10.9,,83.5,85.9,O
8.6,248,33,,13.3,,94.8,79.9,X
8.7,101,19,,18.8,,95.9,72.6,X
8.9,31,1,,3.2,,27.2,43.7,X
9.1,94,9,,9.6,,99.1,95.1,O
9.2,180,12,,6.7,,96.0,69.0,X
9.4,212,25,,11.8,,62.3,71.7,X
9.6,55,2,,3.6,,75.3,37.8,X
9.7,57,4,,7.0,,100.4,119.3,O
9.8,104,7,,6.7,,91.2,67.1,X
