bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|0.0,24196,3027,,12.5,,74.9,75.8,X
1-3|10.0,1045,122,,11.7,,85.6,87.8,O
1-3|11.0,1223,127,,10.4,,105.5,79.2,X
1-3|12.0,1463,174,,11.9,,80.5,69.7,X
1-3|13.0,318,25,,7.9,,63.6,83.6,O
1-3|14.0,1541,199,,12.9,,86.0,74.8,X
1-3|15.0,478,42,,8.8,,68.4,84.6,O
1-3|16.0,161,13,,8.1,,97.1,82.6,O
1-3|17.0,1722,203,,11.8,,62.1,79.4,X
1-3|18.0,578,52,,9.0,,96.8,83.6,O
1-3|19.0,255,17,,6.7,,34.2,55.1,X
1-3|20.0,1909,245,,12.8,,65.2,73.0,X
1-3|21.0,295,22,,7.5,,44.8,69.1,X
1-3|22.0,573,69,,12.0,,86.6,73.8,X
1-3|23.0,238,18,,7.6,,40.6,72.1,X
1-3|24.0,137,9,,6.6,,74.8,83.5,O
1-3|25.0,2134,268,,12.6,,74.3,76.7,X
1-3|26.0,59,3,,5.1,,43.7,73.4,X
1-3|27.0,353,27,,7.6,,58.7,85.4,O
1-3|28.0,65,5,,7.7,,261.3,110.0,O
1-3|29.0,706,101,,14.3,,97.2,77.2,X
1-3|3.0,176,12,,6.8,,67.8,109.2,O
1-3|30.0,266,36,,13.5,,98.2,99.8,O
1-3|31.0,151,10,,6.6,,37.7,60.0,X
1-3|32.0,45,7,,15.6,,291.9,135.6,O
1-3|33.0,2322,279,,12.0,,62.6,78.1,X
1-3|35.0,46,7,,15.2,,108.1,160.6,O
1-3|36.0,158,15,,9.5,,36.0,67.0,X
1-3|38.0,318,38,,11.9,,74.5,81.4,O
1-3|4.0,418,29,,6.9,,67.1,89.8,O
1-3|40.0,695,102,,14.7,,71.8,80.4,O
1-3|42.0,58,9,,15.5,,87.6,97.7,O
1-3|43.0,295,40,,13.6,,78.8,93.9,O
1-3|44.0,150,21,,14.0,,120.3,83.3,O
1-3|45.0,52,11,,21.2,,103.0,76.4,X
1-3|46.0,33,0,,0.0,,0.0,68.7,X
1-3|47.0,38,1,,2.6,,8.0,58.0,X
1-3|5.0,650,45,,6.9,,76.3,77.3,X
1-3|50.0,2152,283,,13.2,,83.9,83.8,O
1-3|55.0,32,6,,18.8,,63.2,95.6,O
1-3|56.0,43,4,,9.3,,39.7,52.7,X
1-3|57.0,98,15,,15.3,,81.4,72.0,X
1-3|6.0,922,83,,9.0,,91.1,76.6,X
1-3|60.0,239,29,,12.1,,47.2,88.9,O
1-3|62.0,51,8,,15.7,,83.4,69.5,X
1-3|67.0,568,72,,12.7,,81.7,81.9,O
1-3|7.0,912,83,,9.1,,71.7,82.3,O
1-3|71.0,43,5,,11.6,,55.1,53.7,X
1-3|75.0,170,22,,12.9,,58.4,99.1,O
1-3|8.0,1242,122,,9.8,,68.1,70.2,X
1-3|80.0,56,6,,10.7,,75.5,80.7,O
1-3|9.0,856,81,,9.5,,63.2,80.3,O
1-3|99.9,715,103,,14.4,,90.5,81.1,O
10+|0.0,7505,422,,5.6,,86.7,83.7,O
10+|10.0,675,50,,7.4,,94.3,73.8,X
10+|11.0,733,34,,4.6,,77.3,85.6,O
10+|12.0,978,42,,4.3,,67.0,71.3,X
10+|13.0,327,18,,5.5,,97.8,87.4,O
10+|14.0,994,76,,7.6,,139.7,97.5,O
10+|15.0,423,17,,4.0,,91.0,92.7,O
10+|16.0,224,4,,1.8,,8.2,74.1,X
10+|17.0,1077,62,,5.8,,84.6,67.4,X
10+|18.0,552,30,,5.4,,82.1,76.2,X
10+|19.0,352,13,,3.7,,45.3,52.4,X
10+|2.0,30,0,,0.0,,0.0,93.1,O
10+|20.0,1186,77,,6.5,,74.0,77.5,X
10+|21.0,378,21,,5.6,,53.8,62.6,X
10+|22.0,532,28,,5.3,,86.9,91.2,O
10+|23.0,344,19,,5.5,,64.2,68.4,X
10+|24.0,282,9,,3.2,,50.2,62.3,X
10+|25.0,1523,108,,7.1,,113.3,83.8,O
10+|26.0,179,8,,4.5,,78.3,80.8,O
10+|27.0,454,25,,5.5,,71.9,69.2,X
10+|28.0,173,7,,4.0,,52.4,62.0,X
10+|29.0,690,46,,6.7,,59.4,67.7,X
10+|3.0,185,7,,3.8,,68.9,68.8,X
10+|30.0,339,21,,6.2,,76.2,89.2,O
10+|31.0,283,11,,3.9,,59.9,91.9,O
10+|32.0,161,6,,3.7,,50.6,76.9,X
10+|33.0,1908,116,,6.1,,80.8,79.2,X
10+|35.0,152,3,,2.0,,8.5,54.8,X
10+|36.0,295,21,,7.1,,110.0,68.9,X
