bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
100,101,8,,7.9,,89.1,84.5,O
101,91,7,,7.7,,154.5,64.2,X
102,84,3,,3.6,,13.5,45.8,X
103,95,7,,7.4,,61.9,86.5,O
104,90,6,,6.7,,74.2,100.7,O
105,88,5,,5.7,,93.1,90.7,O
106,102,7,,6.9,,189.9,124.6,O
107,105,10,,9.5,,73.5,42.3,X
108,91,5,,5.5,,44.2,75.2,X
109,92,5,,5.4,,78.3,54.9,X
110,95,6,,6.3,,30.9,46.4,X
111,101,6,,5.9,,45.9,106.7,O
112,89,4,,4.5,,41.7,50.3,X
113,130,9,,6.9,,54.2,68.4,X
114,116,9,,7.8,,77.6,65.1,X
115,86,5,,5.8,,23.0,76.8,X
116,130,8,,6.2,,43.6,83.8,O
117,87,9,,10.3,,67.0,69.4,X
118,93,5,,5.4,,38.8,103.4,O
119,121,5,,4.1,,30.5,56.1,X
120,123,7,,5.7,,100.4,59.6,X
121,113,11,,9.7,,92.8,51.3,X
122,102,13,,12.7,,123.0,81.4,O
123,127,10,,7.9,,64.2,81.1,O
124,98,6,,6.1,,101.1,67.7,X
125,105,7,,6.7,,55.1,109.3,O
126,119,12,,10.1,,97.1,72.1,X
127,116,10,,8.6,,123.6,95.3,O
128,120,11,,9.2,,75.6,115.8,O
129,100,9,,9.0,,47.8,57.8,X
130,101,6,,5.9,,44.0,62.0,X
131,101,11,,10.9,,117.4,64.9,X
132,112,8,,7.1,,84.8,108.4,O
133,94,4,,4.3,,28.9,50.8,X
134,102,10,,9.8,,59.9,66.6,X
135,95,10,,10.5,,201.5,111.4,O
136,101,7,,6.9,,45.5,73.8,X
137,103,9,,8.7,,98.6,88.5,O
138,111,10,,9.0,,105.8,79.9,X
139,119,8,,6.7,,119.4,76.5,X
140,115,11,,9.6,,53.7,60.7,X
141,124,9,,7.3,,67.3,76.8,X
142,115,11,,9.6,,98.9,63.5,X
143,100,7,,7.0,,51.1,78.9,X
