bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,5228,442,,8.5,,80.3,85.7,O
A|2,4962,496,,10.0,,79.1,80.9,O
A|3,4823,446,,9.2,,80.8,81.4,O
A|4,4665,460,,9.9,,78.4,79.6,X
A|5,4454,403,,9.0,,74.8,81.1,O
A|6,4291,422,,9.8,,85.7,83.1,O
A|7,4004,368,,9.2,,75.7,77.8,X
A|8,3650,294,,8.1,,70.3,80.8,O
B|1,3096,253,,8.2,,87.1,81.8,O
B|2,3026,253,,8.4,,71.7,78.3,X
B|3,3109,261,,8.4,,89.4,75.8,X
B|4,3098,245,,7.9,,70.6,83.2,O
B|5,3028,233,,7.7,,83.4,85.7,O
B|6,2936,218,,7.4,,74.1,75.0,X
B|7,2887,202,,7.0,,76.8,69.8,X
B|8,2746,172,,6.3,,75.9,78.4,X
C|1,2232,129,,5.8,,62.1,74.1,X
C|2,2184,167,,7.6,,87.4,73.1,X
C|3,2101,137,,6.5,,68.3,82.8,O
C|4,2169,149,,6.9,,89.8,85.5,O
C|5,2181,141,,6.5,,72.5,84.7,O
C|6,2180,137,,6.3,,66.9,79.8,X
C|7,2076,108,,5.2,,58.6,74.7,X
C|8,1996,117,,5.9,,70.6,77.1,X
D|1,267,15,,5.6,,59.0,77.5,X
D|2,293,22,,7.5,,85.6,74.9,X
D|3,294,19,,6.5,,65.1,86.5,O
D|4,309,15,,4.9,,81.4,69.5,X
D|5,325,19,,5.8,,99.2,64.4,X
D|6,341,14,,4.1,,24.4,43.0,X
D|7,316,19,,6.0,,104.1,82.7,O
D|8,316,16,,5.1,,110.8,44.6,X
S|1,4425,605,,13.7,,79.0,82.8,O
S|2,4517,748,,16.6,,80.1,83.7,O
S|3,4392,733,,16.7,,84.9,82.8,O
S|4,4214,655,,15.5,,75.6,80.7,O
S|5,4016,612,,15.2,,89.7,81.3,O
S|6,3836,554,,14.4,,86.5,80.3,O
S|7,3451,493,,14.3,,82.8,77.8,X
S|8,3114,409,,13.1,,72.0,77.5,X
