bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|4,56,2,,3.6,,32.5,59.8,X
10|5,97,6,,6.2,,159.4,142.3,O
10|6,169,1,,0.6,,11.1,59.3,X
10|7,261,5,,1.9,,46.6,61.0,X
11|4,37,0,,0.0,,0.0,15.6,X
11|5,61,0,,0.0,,0.0,84.6,O
11|6,130,5,,3.8,,47.7,84.3,O
11|7,168,6,,3.6,,78.5,81.8,O
12|5,42,4,,9.5,,116.9,124.5,O
12|6,76,3,,3.9,,131.3,91.8,O
12|7,97,1,,1.0,,6.5,64.5,X
13|5,34,4,,11.8,,114.6,79.6,X
13|6,56,3,,5.4,,124.3,99.3,O
13|7,74,3,,4.1,,233.7,149.0,O
14|7,50,1,,2.0,,41.6,122.7,O
1|1,2480,843,,34.0,,78.4,83.2,O
1|2,772,189,,24.5,,72.8,80.1,O
1|3,315,81,,25.7,,83.1,81.7,O
1|4,129,28,,21.7,,64.3,66.7,X
1|5,73,11,,15.1,,47.3,53.8,X
2|1,771,182,,23.6,,92.1,85.6,O
2|2,1509,299,,19.8,,81.0,83.5,O
2|3,748,93,,12.4,,59.3,73.4,X
2|4,360,53,,14.7,,64.5,81.5,O
2|5,195,26,,13.3,,67.3,63.4,X
2|6,91,10,,11.0,,46.2,73.3,X
2|7,53,6,,11.3,,108.3,82.3,O
3|1,324,58,,17.9,,79.6,80.5,O
3|2,769,127,,16.5,,98.4,82.7,O
3|3,1123,154,,13.7,,74.2,82.8,O
3|4,684,96,,14.0,,84.5,76.2,X
3|5,351,34,,9.7,,60.4,74.2,X
3|6,227,18,,7.9,,58.3,82.8,O
3|7,124,15,,12.1,,79.7,85.2,O
4|1,140,16,,11.4,,63.3,74.2,X
4|2,385,43,,11.2,,85.5,72.5,X
4|3,714,62,,8.7,,64.3,76.5,X
4|4,923,90,,9.8,,81.9,78.6,X
4|5,626,59,,9.4,,81.8,89.6,O
4|6,367,31,,8.4,,88.1,70.5,X
4|7,247,18,,7.3,,60.8,90.1,O
5|1,54,3,,5.6,,80.8,95.4,O
5|2,166,21,,12.7,,99.8,81.8,O
5|3,402,27,,6.7,,56.5,69.0,X
5|4,629,47,,7.5,,80.2,70.9,X
5|5,767,50,,6.5,,57.4,65.7,X
5|6,596,41,,6.9,,93.2,82.3,O
5|7,369,26,,7.0,,83.3,76.9,X
6|2,107,7,,6.5,,49.9,74.9,X
6|3,240,12,,5.0,,56.0,72.7,X
6|4,428,25,,5.8,,61.9,77.3,X
6|5,610,36,,5.9,,71.4,74.9,X
6|6,625,34,,5.4,,96.8,72.5,X
6|7,467,25,,5.4,,102.0,78.2,X
7|2,61,2,,3.3,,47.8,71.9,X
7|3,124,11,,8.9,,107.8,79.5,X
7|4,276,17,,6.2,,113.6,77.5,X
7|5,403,17,,4.2,,77.8,64.2,X
7|6,535,26,,4.9,,80.3,92.7,O
7|7,590,20,,3.4,,53.6,67.6,X
8|3,61,4,,6.6,,45.1,68.5,X
8|4,150,10,,6.7,,159.0,97.1,O
8|5,293,17,,5.8,,113.6,71.1,X
8|6,415,15,,3.6,,96.9,83.1,O
8|7,486,20,,4.1,,90.0,86.4,O
9|3,44,1,,2.3,,42.6,76.4,X
9|4,86,5,,5.8,,91.6,54.9,X
9|5,165,6,,3.6,,81.2,60.6,X
9|6,273,11,,4.0,,108.4,69.2,X
9|7,386,10,,2.6,,48.0,53.4,X
