bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,3136,294,,9.4,,76.3,81.6,O
稍重|2,3090,338,,10.9,,77.3,81.3,O
稍重|3,3021,331,,11.0,,78.6,78.9,X
稍重|4,2976,333,,11.2,,87.9,81.4,O
稍重|5,2889,295,,10.2,,87.3,77.5,X
稍重|6,2793,275,,9.8,,81.3,80.6,O
稍重|7,2648,243,,9.2,,61.1,72.3,X
稍重|8,2432,205,,8.4,,75.5,81.1,O
良|1,9546,926,,9.7,,81.5,83.3,O
良|2,9375,1061,,11.3,,81.2,79.5,X
良|3,9216,1004,,10.9,,82.6,78.6,X
良|4,9032,935,,10.4,,76.1,81.1,O
良|5,8756,868,,9.9,,79.6,82.8,O
良|6,8490,830,,9.8,,78.3,79.3,X
良|7,7933,733,,9.2,,76.2,76.4,X
良|8,7431,634,,8.5,,75.4,76.6,X
重以上|1,2574,224,,8.7,,68.5,79.4,X
重以上|2,2520,287,,11.4,,73.7,80.0,O
重以上|3,2490,261,,10.5,,82.5,91.6,O
重以上|4,2455,257,,10.5,,73.9,82.6,O
重以上|5,2367,245,,10.4,,79.1,86.7,O
重以上|6,2314,241,,10.4,,80.6,77.0,X
重以上|7,2161,215,,9.9,,92.4,76.9,X
重以上|8,1964,169,,8.6,,59.9,79.6,X
