bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,879,258,,29.4,,82.0,83.3,O
A|2,840,164,,19.5,,78.6,82.2,O
A|3,820,108,,13.2,,77.0,78.6,X
A|4,764,91,,11.9,,94.3,84.2,O
A|5,730,73,,10.0,,96.0,80.2,O
A|6,674,48,,7.1,,88.7,73.9,X
A|7,706,29,,4.1,,63.8,76.7,X
B|1,571,168,,29.4,,77.7,79.6,X
B|2,554,95,,17.1,,74.6,84.7,O
B|3,568,91,,16.0,,104.8,92.2,O
B|4,607,58,,9.6,,72.1,77.3,X
B|5,578,36,,6.2,,69.2,73.2,X
B|6,556,30,,5.4,,64.3,76.4,X
B|7,562,36,,6.4,,90.5,82.7,O
C|1,606,151,,24.9,,66.2,77.4,X
C|2,679,97,,14.3,,66.7,76.6,X
C|3,711,62,,8.7,,66.4,75.2,X
C|4,741,43,,5.8,,52.7,76.1,X
C|5,789,47,,6.0,,87.1,77.8,X
C|6,775,37,,4.8,,85.7,87.1,O
C|7,681,29,,4.3,,65.9,85.7,O
D|1,190,42,,22.1,,58.7,75.4,X
D|2,292,40,,13.7,,65.2,68.2,X
D|3,327,29,,8.9,,77.6,70.2,X
D|4,389,25,,6.4,,67.3,71.9,X
D|5,437,16,,3.7,,43.4,63.7,X
D|6,419,14,,3.3,,77.2,78.6,X
D|7,407,12,,2.9,,86.6,63.2,X
S|1,804,261,,32.5,,81.1,87.3,O
S|2,674,149,,22.1,,88.9,87.1,O
S|3,619,94,,15.2,,84.0,74.2,X
S|4,529,72,,13.6,,106.2,86.7,O
S|5,489,52,,10.6,,89.9,80.2,O
S|6,522,50,,9.6,,110.2,89.2,O
S|7,473,38,,8.0,,88.2,73.6,X
